code_insee,long,lat
57010,6.35,48.9
57151,6.65,48.9
57332,6.76667,49.1333
57022,6.03333,49.3833
57234,7.13333,49.1333
57704,6.38333,49.3333
57579,6.9,48.75
57254,6,49.05
57367,6.37084,49.3187
57706,6.73333,48.8333
57432,6.33333,49.1
57350,6.08333,49.0667
57298,7.16667,48.6667
57565,5.91667,49.4833
57334,7.18333,48.6833
57143,6.1,49.2667
57236,6.46667,48.9167
57643,6.28333,48.95
57749,6.6,49.3
57306,6.05,49.3333
57524,6.68333,48.7167
57314,6.95,48.7
57375,6.7,48.7
57569,6.48333,49.4
57200,6.38333,49.15
57663,6.18333,49.25
57654,6.36667,49.1167
57138,6.5,48.9667
57414,7,48.6667
57062,6.31667,49.4333
57206,6.11667,49.3
57568,7.08333,49.1
57042,6.8,48.65
57444,6.53333,49.1167
57029,6.5,49.0167
57006,7.18333,49.05
57641,7.4,49.1667
57330,6.95,49
57537,6.83333,49.2
57664,6.75,48.7833
57580,6.61667,48.8833
57289,7.03333,49.0667
57396,6.1,49.1167
57204,6.26667,49.15
57175,6.93333,48.7333
57015,6.73333,49.0833
57150,6.43333,49.1667
57598,7,49.1333
57032,6.06667,49.0833
57326,6.45,49.1833
57210,7.01667,48.85
57291,7.23333,48.8167
57287,6.25,49.3833
57519,6.58333,49.15
57217,6.56667,49.0667
57691,6.5,49.25
57475,6.27112,49.5034
57411,5.96667,49.3333
57198,6.76667,48.9833
57104,6.18333,49.4333
57335,6.98333,48.9333
57305,6,49.3833
57563,6.48333,49.0833
57231,6.33333,48.9167
57269,6.18333,49.3
57331,6.33333,49.3
57533,6.36667,49.0833
57531,6.31667,49.3833
57382,6.98333,48.75
57176,6.93333,49.1167
57496,6.81667,48.9
57102,6.2,49.2833
57376,7.36667,49.0333
57226,6,49.35
57633,7.1,49.0833
57523,6.31667,49.1
57237,6.78333,49.0167
57091,7.18333,49.1167
57672,6.16667,49.3667
57605,6.29862,48.9387
57668,6.66667,49.05
57619,7.35,48.9833
57197,6.96667,49.0667
57630,7.05,48.7333
57520,6.58333,48.85
57500,6.96667,48.6833
57473,6.63333,48.7167
57295,6.6,48.8
57276,6.51667,49.0667
57100,7.18333,48.7667
57188,7.5,49.0167
57215,6.53333,49.3667
57383,6.86667,48.75
57573,6.85,48.95
57674,6.41667,48.9
57282,6.16667,49.5
57086,6.89223,48.8056
57655,6.3,48.9667
57057,6.38333,48.9833
57121,6.41667,49.2167
57642,6.11667,49.1167
57345,6.3,49.35
57258,6.85,48.9667
57186,6.4,49.2833
57259,6.51667,49.3833
57318,7.01667,48.6833
57271,6.8,49.1
57564,6.85,48.6667
57183,6.68333,48.75
57504,7.01667,48.6333
57412,6.13333,49.1167
57349,6.4,48.8333
57453,6.8,49.05
57316,6.85,49.1
57436,6.36667,48.8333
57644,6.83333,49.1167
57074,7.28333,49.0833
57657,6.63333,48.8667
57202,6.96667,49.1833
57763,6.8,48.8167
57115,6.55,48.9667
57147,6.16667,49
57338,7.36667,49.0667
57145,6.28333,49.1
57615,6.88333,49.0333
57008,6.61667,49
57765,6.66667,49.1833
57586,6.01667,49.4167
57146,6.15,49.0333
57490,6.55,48.7833
57501,6.78333,48.9333
57273,6.58333,49.3333
57213,6.55,49.3167
57041,5.93333,49.4167
57283,6.16667,49.25
57526,7.33333,49.1333
57602,6.23333,49.2833
57035,6.8,48.7667
57141,6.5,48.9167
57604,6.36667,49.4333
57131,6.6,49.2833
57249,6.33333,49.15
57659,6.96667,49.2
57004,6.58333,48.9167
57456,7.35,48.9667
57026,6.36667,49.45
57070,6.48333,49.2333
57385,6.31667,49.0833
57666,6.15,49.35
57457,6.41667,49.3167
57165,6.6,49.2333
57359,6.4,49.3333
57753,6.65,48.85
57556,6.93084,49.0525
57044,6.81667,48.7333
57219,6.25,49.2333
57065,6.7,48.9333
57455,6.43333,49.2167
57340,6.98333,49.1
57491,6.03333,49.25
57048,6.46667,49.1333
57408,7,49.15
57427,7.25,48.7333
57130,6.51667,48.9
57494,6.9,48.9167
57045,6.41667,48.9333
57123,6.71667,49.1667
57551,7.08333,48.85
57209,6.6,49.05
57244,7.23333,48.7167
57208,6.9,49.1
57380,7,48.65
57177,6.71667,48.8167
57073,6.81667,49.1167
57402,7.5,49.1167
57302,6.96667,48.6333
57406,6.35,48.9
57293,6.43333,48.9833
57222,6.9,49.15
57567,6.51667,49.2667
57468,7.21667,48.7667
57541,7.56667,48.9833
57122,6.85,49.0667
57510,6.28333,49.1333
57511,6.1,49.1833
57726,6.43333,49.0167
57260,7.01667,49.15
57317,7.16667,48.7667
57741,7.48333,49.15
57174,6.58333,48.95
57384,6.76667,49.0333
57252,6.46667,49.25
57103,7.46667,49.1167
57113,7.1,48.7
57312,6.48333,49.15
57365,6.43333,49.4
57599,6.46667,49.2
57099,6.71667,48.7167
57142,6.23333,49.1667
57155,6.4,49.1167
57570,6.62862,49.2648
57438,6.2,49.1833
57625,6.5,48.7833
57489,7.45,48.9833
57089,7.43333,49.05
57189,6.6,48.9833
57690,6.7,49.0833
57088,6.71667,49
57039,6.11667,49.0667
57514,6.96667,49.1167
57433,6.15,49.2167
57133,6.61667,48.85
57581,6.96667,49.0333
57381,6.43333,48.8667
57391,6.4,48.8667
57071,7.01667,48.8
57196,7.26667,49.1167
57423,6.51667,48.85
57239,6.76667,49
57419,6.91667,49.0833
57442,6.51667,49
57488,6.78251,48.6737
57577,7.4,49.0333
57694,6.25,49.15
57561,7.21667,48.9833
57417,6.85,48.85
57333,7.15,48.7333
57469,6.93333,48.8667
57184,6.05,49.05
57181,6.82251,48.8606
57413,6.63333,49.1167
57085,6.48333,49.1
57274,6.61667,49.1833
57596,6.85,49.1667
57752,7.01667,49.0667
57061,6.83333,49.1333
57297,6.65,48.9667
57140,6.25,49.05
57386,6.63333,49.0833
57697,7.06667,48.6333
57216,7.16667,48.7833
57621,6.63333,48.8167
57696,6.63333,49.1667
57713,7.13333,48.7833
57708,6.2,49.0167
57011,6.85,48.9333
57639,7.41667,49.0833
57754,6.56667,48.75
57137,6.13333,48.9333
57711,6.93333,48.9167
57529,6.03333,49.4333
57767,6.23333,49.3333
57225,6.46667,48.8833
57611,6.93333,48.6667
57761,7.21667,48.7833
57635,7.18333,48.8167
57558,6.55,48.85
57054,6.45,48.9667
57180,7.01667,48.7667
57607,6.30167,49.1589
57591,6.08333,49.25
57626,6.28333,49.1833
57313,6.5,49.0667
57154,6.56667,49.2
57034,6.96667,48.65
57207,6.85,49.1167
57686,6.61667,49.0333
57606,6.7,49.1
57719,6.53333,48.9167
57014,6.81667,49.0333
57119,7.08333,48.7167
57080,7.16667,48.8
57476,6.4,49.35
57578,6,49.1
57448,6.6,48.8
57389,6.71667,49.05
57760,7.13028,49.0806
57246,6.71667,48.7667
57162,6.16667,49.0333
57595,6.83333,48.8333
57698,6.46667,48.9833
57689,6.26667,49.3667
57742,7.15,48.65
57743,7.2,48.75
57358,6.33333,49.3167
57728,6.41667,49.0167
57108,7.41667,49.1333
57507,6.56667,49.1667
57508,6.05,49.35
57346,6.86667,48.95
57653,6.28333,48.9833
57594,7.5,49.1
57723,6.73333,48.9333
57575,6.3,49.1333
57288,6.63333,49.1833
57083,7.25,49.0333
57148,6.33333,49.1
57609,6.45,48.9667
57545,6.11667,49.1333
57648,6.45,49.0833
57390,7.38333,49
57020,6.38333,49.0333
57077,6.61667,48.7333
57323,6.15,49.4
57682,7.0964,48.5695
57310,7.06667,48.8167
57631,7.05,49.1
57361,6.35,49.4
57290,6.58333,48.8333
57169,7.23333,48.7333
57707,6,49.15
57233,6.98333,48.6333
57721,7.25,48.7833
57374,7.01667,48.6
57001,6.35,49.2667
57109,6.21667,49.45
57727,6.43333,48.8833
57320,6.95,48.6833
57705,6.53333,49.2333
57067,6.18333,49.3
57126,6.46667,48.7833
57379,6.61667,48.9667
57238,6.43333,48.8333
57430,6.53333,49.0167
57499,7.06667,49.0667
57250,7.38333,48.9833
57628,7.01667,49
57582,6.16667,49.2833
57190,6.55,49.0667
57281,6.61667,48.8833
57321,7.05,48.7
57398,6.83333,49.0333
57163,7.23333,48.65
57242,6.13333,49.2667
57300,7.2,48.6833
57492,6.01667,49.2667
57461,7.03333,48.6333
57195,7.31695,49.112
57532,6.21667,48.9667
57263,6.96667,49.05
57063,6.7,48.9667
57661,7.58333,49.05
57262,6.73333,48.9833
57230,6.5,49.1
57308,6.93333,48.9667
57082,6.78333,49.05
57167,6.4,49.3
57409,6.75,49.0333
57422,6.18333,48.9667
57159,6.58333,49.05
57355,7.15,49.0167
57656,6.31667,49.05
57617,6.21667,48.9333
57319,6.48333,49
57755,6.38333,48.9
57405,6.75,48.8167
57725,6.93333,48.95
57235,6.48333,49.2833
57038,5.95,49.4667
57445,6.1,49
57117,6.31667,49.3333
57675,6.85,48.9
57158,6.31667,48.8833
57555,6.43333,48.9167
57645,6.13333,49.1833
57173,6.83333,48.7833
57493,6.66667,48.8
57566,7.1,48.75
57443,6.1,49.2167
57547,6.16667,49
57139,6.23333,49.0167
57464,6.31667,49.3
57081,6.78333,48.85
57410,6.86667,48.8833
57280,7.16667,48.7167
57166,6.55,48.8833
57266,6.7,48.7667
57650,6.35,49.4333
57692,6.55,48.8833
57214,6.26667,49.4333
57460,6.66667,49.25
57179,6.26667,49.3333
57525,6.41667,48.8667
57462,7.21667,48.8167
57731,6.08333,49.45
57677,6.25,49.25
57392,6.36667,49.0333
57368,6.03333,49.3333
57025,6.46667,49.2667
57003,7.1,48.6333
57673,6.56667,48.9833
57730,6.45,49.1667
57542,6.41667,49.25
57620,6,49.2
57344,7.01667,48.7167
57199,6.06667,49.4167
57095,6.6,49.15
57329,6.5,49.2667
57307,6.36667,49.1667
57021,6.06667,49.05
57521,6.91667,49.1667
57669,6.9,49.1333
57574,6.2,49.4833
57364,6.4,49.45
57418,6.86667,48.85
57480,6.15,49.1
57415,6.1214,49.1417
57277,6.45,49.2
57224,6.68333,49.0667
57218,6.2,49.0333
57701,6.08028,49.0934
57153,6.06667,49.0333
57506,7.03333,48.8667
57416,6.08333,48.9833
57449,6.3,49.1
57286,6.48333,49.4
57012,6.05,49.35
57373,6.75,49.0833
57256,6.01667,49.1167
57356,6.1,49.4333
57152,6.35,49.45
57205,6.63333,49.2333
57134,6.08333,49.1167
57341,6.33333,49.4167
57616,6.2,49.1333
57716,6.3,49.2
57301,7.48333,49.0833
57051,6.6,48.9333
57187,6.48333,49.2167
57160,6.69584,49.2053
57337,6.88389,49.0689
57275,6.65,49.0333
57636,7.18333,49
57684,6.75,49.05
57498,6.01667,49.3167
57737,6.3,48.9167
57671,6.4,48.95
57700,6.53333,49.2833
57426,6.31667,49.2667
58068,3.91667,47.1333
58151,3.46667,46.8833
58267,3.5,47.1
58313,3.56667,47.2
58045,3.21667,47.2
58089,3.23333,47.4
58175,3.63333,47.0833
58116,3.62306,47.3634
58030,3.65,47
58077,3.16667,47.4333
58140,4,46.8833
58152,3.15,46.8833
58010,4.01667,47.05
58097,3.58333,46.9167
58195,3.78333,46.7667
58157,3.93333,47.3667
58022,3.28333,47.0833
58156,3.40834,47.32
58263,3.43333,47.4
58173,3.75,46.8833
58063,3.93389,47.0642
58281,3.06667,47.35
58259,3.38333,46.75
58264,3.11667,46.8
58090,3.40028,47.4028
58226,4.095,47.3181
58098,3.65,47.3167
58307,3.11667,47.2667
58080,3.65,47.1833
58145,3.81667,47.2833
58252,3.26667,47.3167
58006,3.5,46.9667
58119,3.51667,47
58201,3.35,47.35
58132,3.58333,47.2333
58127,3.36667,47.2167
58129,4.08333,47.25
58044,2.93333,47.4667
58075,3.65,47.25
58050,3.58333,47.3167
58233,3.41667,47.1167
58188,3.2,47.2667
58255,3.86667,47.3333
58160,3.1,46.9833
58253,3.43333,47.1167
58202,3.71667,47.0667
58222,3.5,47.4333
58101,3.25,47.2333
58048,3.2,47.3333
58001,3.66667,47.1167
58268,3.83333,46.7333
58257,3.56889,47.1064
58285,3.71667,47.05
58298,3.05,47.1167
58271,3.7,47.35
58118,3.71667,46.8167
58104,3.35,46.7167
58293,3.41667,46.7333
58020,3.36667,46.8167
58093,3.46667,47.3667
58254,3.21667,47.05
58092,3.51667,47.1667
58256,2.98333,47.3667
58213,3,47.3833
58134,3.25,46.9333
58074,3.94056,46.8612
58146,3.46667,46.7
58072,3.21667,46.9167
58291,3.5,46.9167
58062,3.93305,47.0653
58169,3.7,47.3167
58004,3.63333,47.0333
58229,3.85,47.4
58158,3.08333,46.8667
58183,3.73333,47.1833
58301,3.76667,46.9167
58209,3.16667,47.4
58287,3.91667,46.7667
58036,3.16667,47.4833
58189,3.06667,47.2333
58159,3.65,47.2667
58250,3.45,46.8333
58043,3.46667,47.2667
58049,3.91667,47.3333
58122,3.06667,47.2667
58192,3.31667,46.7667
58034,3.81667,47.1167
58231,3.2,47.15
58289,3.83889,46.7503
58265,3.01667,47.35
58306,3.55,46.8667
58177,3.85,47.1333
58221,3.81667,46.8167
58161,3.78333,47.05
58164,3,47.25
58071,3.4525,47.2895
58046,3.65,46.8667
58008,3.73333,47.3
58041,3.5,47.2833
58244,3.88333,47.0833
58191,3.5,47.2333
58047,3.75,47.2333
58272,3.7,47.1833
58180,4.02584,47.215
58107,3.8,47.0833
58207,3.15,47.0833
58290,3.71667,46.85
58031,3.45,47.0167
58115,3.31667,46.8333
58181,3.55,47.2833
58296,3.18333,46.7
58166,3.85,47.2
58144,3.08333,46.7833
58002,3.06667,47.45
58057,3.18333,46.7333
58018,3.41667,47.2667
58248,2.99167,47.3417
58014,3.36667,47.25
58100,3.56667,47.2667
58027,3.21667,47.1833
58015,3.55,47.3167
58099,3.85,47.0667
58262,3.8,47.0667
58141,4.01667,47.1
58124,3.03778,47.0812
58019,3.86667,46.8167
58105,3.36667,46.8667
58300,3.2,47.05
58095,3.46667,46.8333
58024,3.6,47.1333
58184,3.45,47.1833
58076,3.76667,47.0833
58260,3.18333,46.85
58235,4.08333,47.2667
58299,3.41667,47.45
58241,3.38333,46.7833
58211,4.06667,46.8667
58065,3.66667,47.05
58079,3.51667,47.45
58120,3.86667,47.2333
58283,3.48333,47.3
58128,4.03084,46.9564
58198,3.45,47.4667
58227,3.06667,47.5167
58052,3.48333,47.2333
58136,3.47806,47.0962
58056,3.08333,47.1333
58121,3.1,47.05
58139,3.85,46.8167
58185,4.15306,47.1714
58172,3.67695,46.7703
58171,3.58333,47.0833
58003,4.16667,47.2
58249,3.9,47.0167
58190,3.75,47.3667
58025,3.33333,46.8667
58086,2.9275,47.4122
58246,3.84111,46.9067
58009,3.23333,47.25
58135,3.70473,46.9017
58094,3.13333,47.5
58108,3.81667,47.35
58087,3.46667,46.75
58007,2.93333,47.5333
58102,3.12389,47.3706
58187,2.93333,47.45
58147,3.38333,47.1667
58230,3.76667,47.3833
58206,3.43333,47.3333
58165,3.63333,47.4
58193,2.88333,47.5167
58178,3.65,46.9333
58153,3.75,47.3
58064,3.23333,47.2833
58245,3.61667,46.7667
58279,3.28333,47.15
58228,2.96667,47.3167
58212,3.23333,47.1167
58053,3.35,47.2833
58039,3.6,47.4167
58251,3,47.45
58200,3.5,47.4
58162,3.25,47.4167
58236,3.14139,47.322
58103,3.58333,47.4333
58123,3.6,47.2833
58203,3.4,47.2
58199,3.9,46.9667
58005,3.58333,47.3833
58308,3.66667,47.3667
58282,3.51667,47.5167
58238,3.21667,46.9667
58224,3.68333,47.3167
58113,3.58333,46.9667
58163,3.28333,47.3667
58142,3.75,46.9833
58223,3.53333,47.0167
58274,3.85,46.7833
58295,2.88333,47.3167
58278,3.185,46.9517
58017,3.7,47.1167
58133,3.58333,47.2667
58058,3.35,47.4
58016,3.6,47.4
58154,3.65,47.4167
58186,3.18333,47.2
58109,3.25,47.45
58288,3.66667,47.3833
58196,3.31667,47.1167
58309,3.95,46.95
58179,3.78333,47.1667
58280,3.4,46.85
58273,3.26667,46.9667
58051,3.15,46.95
58261,2.96028,47.412
58210,4.01667,47.1333
58155,3.03333,47.1333
58242,3.51667,47.3833
58125,4.1,47.1333
58270,3.05,47.4833
58021,3.23333,46.7833
58269,3.35,47.05
58243,3.66667,46.8833
58023,3.78333,47.3833
58073,3.55,47.45
58096,3.55,46.8
58225,3.08333,46.9167
58303,3.14639,47.0123
58013,3.41667,47.2333
58304,3.38333,47.3667
58026,3.53333,47.25
58275,3.48333,47.05
58112,3.33333,46.9667
58148,3.26667,46.85
58029,3.5,47.3667
58176,3.28333,47.0167
58170,3.66667,47.3333
58130,3.53333,47.3167
58168,3.98333,46.8333
58216,3.78333,47.3167
58234,3.31667,47.25
58277,3.85,47.0167
58082,3.95,47.1
58085,3.4,47.4333
58237,3.61667,47.35
58040,3.7,47
58150,3.6,47.35
58302,3.06667,47.2333
58266,3.5,47.2167
58284,3.56667,47.3333
58215,2.95,47.2833
58059,3.01889,47.177
58239,3.4,47.05
58232,3.4,47
58194,3.16667,46.9833
58069,3.64695,47.2564
58084,3.4,47.2833
58305,3.81667,47.2333
58286,3.6,47.35
58054,3.43333,47.2333
58070,3.4,47.2833
58205,3.94556,47.1859
58310,3.43333,47.3833
58035,3.41667,47.0667
58042,3.03333,47.25
58174,3.43333,47.2167
58167,3.51667,47.2667
58055,3.51667,46.8333
58311,3.5,46.95
58106,4,47.2833
58219,3.85,46.9167
58312,3.58333,47.4167
58214,3.1,47.0667
58066,3.86667,47.1
58131,3.2,47.0833
58081,3.25,47.35
58143,3.38333,46.9667
58240,3.46667,47.1333
58078,3.48333,47
58067,3.1,47.1333
58182,3.81667,46.9833
58208,3.63333,47.2333
58088,3.18333,47
58060,3.6,46.7833
58012,2.98333,47.55
58111,3.96667,47
58247,3.33333,47.0167
58126,3.08333,46.95
58032,3.41667,47.4833
58258,3.30278,46.8917
58292,3.58333,47
58083,3.66667,47.25
58028,3.4,46.9333
58037,3.93333,47.2667
58117,3.08333,47.0167
58114,3.9,46.7833
58297,3.41667,46.9167
58137,3.56667,46.7667
58011,3.55,47.4667
58061,3.18333,47.25
58038,3.45,47.4333
58033,3.08333,47.4833
58294,3.25,46.7333
58110,3.71667,47.1833
58276,3.85,46.85
58218,3.33333,47.1667
58220,3.08333,47.1833
58138,3.08333,46.8167
58197,3.68333,47.3833
58217,3.53333,47.5167
58149,3.96667,46.7833
58204,3.3,47.0667
59549,3.58333,50.2
59499,2.53333,50.9333
59067,2.43333,50.9667
59118,3.46667,50.0333
59475,3.45,50.3167
59070,3.76667,50.2833
59634,2.48333,50.7333
59018,2.41667,50.8333
59255,3.2,50.25
59174,4.03333,50.2
59171,3.31667,50.05
59142,4.03333,50.2667
59492,3.25,50.2
59187,3.93333,50.2
59654,3.11667,50.3833
59233,3.96861,50.1262
59181,3.93333,50.1667
59216,3.26667,50.2167
59395,3.6,50.05
59318,2.6,50.8833
59153,3.58333,50.45
59331,3.7,50.1333
59647,2.21667,50.8333
59198,4.18333,50.1167
59160,3.65,50.4167
59349,3.37917,50.0998
59289,3.48333,50.2167
59524,2.9,50.55
59050,3.95,50.1333
59512,3.16667,50.7
59158,3.2,50.45
59322,3.31667,50.2333
59608,3.51667,50.2667
59269,3.11667,50.05
59237,2.65,50.75
59296,3.63333,50.1833
59614,3.46667,50.15
59528,3.41667,50.2167
59502,3.35,50.2
59650,3.21667,50.7
59009,3.14167,50.6833
59333,3.93333,50.0333
59656,3.05,50.7667
59603,3.48333,50.3167
59297,3.36667,50.3667
59508,3.11667,50.75
59559,3.65,50.35
59052,2.88333,50.5167
59177,3.86667,50.1417
59012,4.1,50
59249,4.05,50
59591,3.63667,50.4417
59274,3.68333,50.0833
59120,2.6,50.75
59413,3.41667,50.1
59258,3.21667,50.5333
59350,3.06667,50.6333
59418,3.45,50.5
59387,3.26667,50.2833
59064,3.43333,50.3667
59300,3.23333,50.25
59194,3.65,50.1833
59518,3.58333,50.2667
59361,3.35,50.3167
59256,3.13333,50.55
59252,2.93333,50.7167
59303,2.85,50.5667
59027,3.46084,50.37
59103,3.88333,50.2333
59053,3.78333,50.3
59123,2.98333,50.5167
59386,3.06611,50.6759
59019,3.55,50.3
59232,3.71667,50.3167
59382,3.41667,50.05
59669,2.43333,50.8
59037,3.38333,50.2
59003,4.1,50.2333
59664,2.25,50.8333
59649,4.01667,50.2
59062,4.11667,50.1833
59292,3.4,50.35
59580,2.58333,50.8
59031,3.81667,50.2833
59639,3.65,50.3167
59251,3.68333,50.2667
59111,2.31667,50.8333
59497,2.36667,50.7333
59590,2.46667,50.65
59465,3.6,50.1
59332,3.21667,50.6667
59483,4.08333,50.2333
59410,3.10778,50.642
59379,3.25,50.2833
59024,3.23333,50.3333
59535,2.71667,50.7667
59648,3.05,50.5833
59631,3.33584,50.0689
59156,3.05,50.35
59504,3.33333,50.3
59415,3.45,50.2333
59191,3.36667,50.05
59364,3.2,50.55
59391,3.3,50.3
59325,3.68333,50.2333
59487,2.91667,50.6167
59569,3.11667,50.3667
59238,3.46639,50.507
59665,2.5,50.9167
59071,3.15,50.4833
59532,2.16667,50.9667
59442,4.03333,50.2167
59622,3.4,50.2167
59409,3.21667,50.3
59008,3.25,50.3333
59059,3.45,50.1167
59022,3.05,50.5167
59514,4,50.2667
59363,3.63333,50.2333
59340,2.46667,51.0333
59638,3.26667,50.5667
59288,3.43333,50.3167
59051,2.8,50.5333
59023,3.16667,50.25
59360,3.01667,50.6167
59290,3.9125,50.1014
59137,3.63333,50.0667
59254,3.2,50.2833
59164,3.58333,50.15
59217,3.66667,50.3167
59284,3.38333,50.4167
59593,3.28333,50.2333
59642,3.33333,50.4167
59570,2.41667,50.9333
59403,3.4,50.4333
59132,3.35,50.1667
59211,3.01667,50.3667
59253,3.58333,50.4333
59162,2.38333,50.9333
59430,3.51667,50.1333
59381,3.58333,50.3
59133,2.96667,50.5167
59451,3.63333,50.2667
59517,3.23333,50.0833
59476,3.2,50.1667
59117,3.15,50.3
59478,2.46667,50.9333
59136,3.54111,50.1053
59016,2.35,50.9833
59347,4.08333,50.1167
59319,2.45,50.9833
59287,3.35,50.1
59279,3.13333,50.7833
59411,3.10223,50.4795
59263,3.1,50.3167
59573,4.06667,50.2
59257,2.85,50.6
59066,4.1,50.2167
59571,3.5,50.1833
59228,3.06667,50.3333
59551,3.33333,50.4833
59438,3.18195,50.1384
59509,3.08333,50.4167
59094,2.2,50.95
59054,2.46667,50.7833
59099,3.61667,50.15
59444,3.55,50.45
59496,3.61667,50.0333
59416,2.51667,50.7
59149,3.4,50.0833
59501,3.26667,50.3833
59285,3.41667,50.25
59440,3.38333,50.2833
59613,3.6,50.4167
59606,3.53333,50.35
59429,3.35389,50.2998
59044,3.25,50.6
59058,3.96667,50.2167
59368,3.06667,50.65
59189,2.6,50.7833
59419,3.28333,50.5167
59519,3.35,50.4833
59015,3.1,50.2833
59083,2.41667,50.9167
59458,3.16667,50.5667
59628,2.3,50.8333
59231,4.01667,50.2333
59641,2.5,50.9833
59556,3.8,50.1833
59280,3.08333,50.2833
59584,3.85,50.3167
59359,2.21667,50.9833
59516,2.35,50.8333
59663,2.46667,50.8833
59365,3.96667,50.2667
59367,3.21445,50.6714
59197,3.13333,50.5333
59482,3,50.7167
59576,2.31667,50.9667
59457,2.96667,50.6667
59530,3.65,50.45
59423,2.66667,50.65
59459,3.48333,50.3667
59151,4.08333,50.25
59563,3.96667,50.1667
59493,4.03333,50.1167
59098,3.08333,50.7667
59544,3.55,50.3667
59640,3.66667,50.3
59385,4.08333,50.3
59307,2.2,50.85
59354,3.16667,50.35
59572,4.08333,50.1667
59346,3.11667,50.6167
59223,3.73333,50.1
59330,3.3,50.4833
59035,3.95,50.1167
59351,3.93333,50.2
59645,3.26667,50.2667
59466,3.11667,50.5167
59219,3.28333,50.25
59401,2.7,50.7333
59006,3.73333,50.2833
59081,3.38333,50.15
59597,3.22084,50.1956
59344,3.83333,50.1833
59004,3.28333,50.4833
59600,3.08333,50.5
59190,4.01667,50.3
59659,4,50.0167
59553,2.95,50.6
59304,2.96667,50.55
59445,4.11667,50.05
59173,2.95,50.7333
59547,3.42417,50.1926
59308,2.51667,50.7667
59477,2.91667,50.5167
59538,2.25,50.8
59469,2.6,50.7333
59091,2.58333,50.7333
59295,2.53333,50.7167
59447,3.6,50.3833
59388,2.86667,50.55
59468,3.66334,50.2342
59126,3.11667,50.3
59505,3.65,50.3667
59567,3.28056,50.1237
59146,3.21667,50.6167
59209,3.31667,50.1
59192,3.25,50.3167
59635,3.3,50.1333
59193,3,50.6
59550,2.83333,50.5333
59157,4.15,50.25
59586,3.16667,50.5333
59334,3.05,50.3833
59302,3.45,50.35
59112,3.53333,50.3833
59543,3.91667,50.2333
59433,2.28333,50.7833
59406,3.85,50.1667
59260,2.53333,51.05
59623,3.15,50.0333
59207,3.56667,50.4167
59317,2.91667,50.7
59616,3.33333,50.4833
59247,3.18333,50.6333
59343,3.11667,50.5833
59046,2.55,50.9
59557,3.58333,50.3333
59175,4.01667,50.1833
59005,2.95,50.5333
59204,3.55,50.2333
59128,2.96667,50.65
59558,3.45,50.2333
59369,3.48333,50.3
59273,2.125,50.9833
59291,3.93333,50.25
59594,3.45,50.4667
59389,3.21667,50.1167
59488,3.16834,50.1917
59001,3.21667,50.2333
59506,3.53333,50.2
59577,2.45,50.75
59033,3.83333,50.2
59437,3.01667,50.5833
59643,2.9525,50.7473
59242,3.65,50.15
59503,3.63333,50.15
59542,3.86667,50.1667
59045,4.18333,50.0667
59527,3.04389,50.6603
59055,3.58333,50.1
59489,3.08333,50.4333
59630,3.03333,50.4833
59500,3.11667,50.1
59336,3.03333,50.2667
59357,3.86667,50.2833
59056,2.91667,50.6
59240,3.96667,50.1833
59448,2.6,50.9167
59087,2.45,50.6667
59670,2.91667,50.55
59315,3.78333,50.3167
59195,2.96667,50.6333
59619,3.66667,50.25
59278,2.95945,50.6134
59113,3.25,50.3667
59484,3.66667,50.3833
59370,3.98333,50.3167
59637,3.31667,50.4
59145,2.98333,50.5333
59472,3.65,50.1667
59602,3.2,50.6
59262,2.65,50.8
59392,3.96667,50.2833
59222,3.13333,50.4667
59166,3.6,50.3333
59552,3.2,50.2167
59348,3.35,50.2667
59250,2.88333,50.5833
59652,3.28333,50.2667
59121,3.3,50.1833
59400,2.63333,50.6333
59666,2.38611,50.8878
59115,3.13333,50.2667
59599,3.15,50.7167
59658,2.86667,50.5667
59412,3.55,50.1167
59435,3.25,50.5
59116,3.68333,50.3167
59139,3.41667,50.1333
59467,3.83333,50.2167
59521,3.16667,50.2
59107,2.51667,51.0833
59426,3.15,50.75
59072,4,50.3167
59324,4.1,50.3
59105,3.25,50.4333
59275,3.21667,50.6
59420,4.18333,50.1
59100,3.35,50.4333
59436,2.4,50.8
59089,2.33333,50.8667
59587,2.53333,50.8
59327,3.16667,50.3833
59135,2.48333,50.8
59155,2.4,51.0333
59353,3.71667,50.2
59140,3.36667,50.0833
59470,2.95,50.65
59485,3.41667,50.1667
59011,2.93333,50.5333
59063,3.38333,50.1333
59309,2.58333,50.9833
59084,2.4,50.7
59102,3.36667,50.15
59188,3.91667,50.2
59605,2.48333,51.0167
59661,4.1,50.1167
59539,2.18333,50.9
59214,3.06667,50.3
59282,2.48333,50.8167
59161,3.25,50.1
59667,2.45,50.8333
59010,3.11667,50.15
59184,2.4,50.7333
59434,3.46723,50.4725
59227,3.3,50.3667
59236,3.11667,50.1167
59548,3.74834,50.3048
59473,3.68333,50.2833
59078,4.01667,50.1667
59213,3.33333,50.1333
59601,4.1,50.0667
59450,3.63333,50.1
59306,4.13333,50.2
59203,3.31667,50.3667
59119,2.33333,50.8
59224,3.21667,50.2667
59522,3.22361,50.647
59163,3.15,50.6667
59215,3.6,50.35
59546,2.55,50.7667
59014,3.5,50.3667
59402,2.25,50.85
59208,2.93333,50.6167
59182,2.31667,50.9
