dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime,variant_delta
85,33.0,50.0,5.0,16.67,2021-06-20,16.67
55,32.0,41.0,1.0,3.85,2021-06-20,3.85
62,216.0,412.0,24.0,12.57,2021-06-20,12.57
01,96.0,135.0,6.0,8.22,2021-06-20,8.22
58,13.0,20.0,0.0,0.0,2021-06-20,0.0
80,98.0,179.0,30.0,31.91,2021-06-20,31.91
72,94.0,109.0,0.0,0.0,2021-06-20,0.0
70,25.0,44.0,0.0,0.0,2021-06-20,0.0
54,138.0,190.0,3.0,3.37,2021-06-20,3.37
75,408.0,1162.0,51.0,17.59,2021-06-20,17.59
17,68.0,90.0,3.0,4.92,2021-06-20,4.92
76,202.0,409.0,9.0,4.95,2021-06-20,4.95
60,118.0,231.0,9.0,10.98,2021-06-20,10.98
34,227.0,363.0,10.0,6.33,2021-06-20,6.33
61,66.0,120.0,4.0,8.89,2021-06-20,8.89
19,36.0,57.0,1.0,4.17,2021-06-20,4.17
59,502.0,905.0,15.0,3.33,2021-06-20,3.33
77,206.0,506.0,11.0,10.28,2021-06-20,10.28
39,51.0,68.0,7.0,17.5,2021-06-20,17.5
04,12.0,25.0,0.0,0.0,2021-06-20,0.0
46,18.0,32.0,0.0,0.0,2021-06-20,0.0
67,281.0,427.0,54.0,29.35,2021-06-20,29.35
52,33.0,41.0,2.0,33.33,2021-06-20,33.33
71,77.0,119.0,1.0,1.61,2021-06-20,1.61
03,47.0,88.0,0.0,0.0,2021-06-20,0.0
36,19.0,33.0,0.0,0.0,2021-06-20,0.0
18,44.0,58.0,0.0,0.0,2021-06-20,0.0
31,376.0,606.0,24.0,8.16,2021-06-20,8.16
57,172.0,222.0,0.0,0.0,2021-06-20,0.0
16,26.0,32.0,1.0,4.76,2021-06-20,4.76
86,61.0,76.0,6.0,11.11,2021-06-20,11.11
93,250.0,901.0,40.0,23.12,2021-06-20,23.12
38,186.0,309.0,35.0,23.49,2021-06-20,23.49
82,47.0,73.0,2.0,5.26,2021-06-20,5.26
972,52.0,107.0,1.0,2.13,2021-06-20,2.13
92,236.0,636.0,30.0,16.39,2021-06-20,16.39
40,140.0,288.0,103.0,74.64,2021-06-20,74.64
73,47.0,78.0,1.0,2.63,2021-06-20,2.63
45,132.0,233.0,9.0,10.71,2021-06-20,10.71
22,60.0,107.0,0.0,0.0,2021-06-20,0.0
94,242.0,670.0,15.0,10.2,2021-06-20,10.2
29,139.0,252.0,5.0,3.82,2021-06-20,3.82
11,38.0,61.0,2.0,6.45,2021-06-20,6.45
33,420.0,531.0,52.0,13.83,2021-06-20,13.83
25,62.0,115.0,8.0,13.79,2021-06-20,13.79
14,104.0,194.0,6.0,7.5,2021-06-20,7.5
08,51.0,71.0,0.0,0.0,2021-06-20,0.0
66,116.0,163.0,1.0,0.95,2021-06-20,0.95
83,181.0,277.0,7.0,5.93,2021-06-20,5.93
64,200.0,298.0,44.0,22.56,2021-06-20,22.56
13,320.0,818.0,27.0,9.71,2021-06-20,9.71
69,480.0,770.0,32.0,10.81,2021-06-20,10.81
2B,8.0,16.0,1.0,16.67,2021-06-20,16.67
56,117.0,177.0,0.0,0.0,2021-06-20,0.0
42,167.0,289.0,5.0,4.5,2021-06-20,4.5
971,27.0,135.0,0.0,0.0,2021-06-20,0.0
63,111.0,164.0,5.0,4.85,2021-06-20,4.85
68,177.0,280.0,8.0,6.02,2021-06-20,6.02
21,131.0,174.0,4.0,6.45,2021-06-20,6.45
88,45.0,108.0,2.0,6.25,2021-06-20,6.25
47,51.0,118.0,1.0,2.22,2021-06-20,2.22
74,105.0,153.0,18.0,22.78,2021-06-20,22.78
90,27.0,50.0,1.0,3.85,2021-06-20,3.85
43,40.0,70.0,0.0,0.0,2021-06-20,0.0
79,38.0,52.0,6.0,21.43,2021-06-20,21.43
10,21.0,41.0,2.0,11.11,2021-06-20,11.11
12,80.0,98.0,0.0,0.0,2021-06-20,0.0
26,36.0,61.0,2.0,7.41,2021-06-20,7.41
24,34.0,45.0,1.0,3.85,2021-06-20,3.85
95,221.0,596.0,16.0,9.36,2021-06-20,9.36
81,79.0,122.0,2.0,3.08,2021-06-20,3.08
91,275.0,593.0,25.0,11.9,2021-06-20,11.9
2A,10.0,27.0,0.0,0.0,2021-06-20,0.0
06,135.0,251.0,20.0,29.85,2021-06-20,29.85
35,120.0,186.0,3.0,4.29,2021-06-20,4.29
41,25.0,54.0,0.0,0.0,2021-06-20,0.0
44,205.0,337.0,6.0,4.35,2021-06-20,4.35
84,45.0,92.0,2.0,5.41,2021-06-20,5.41
65,36.0,58.0,0.0,0.0,2021-06-20,0.0
27,92.0,178.0,7.0,10.0,2021-06-20,10.0
973,436.0,1040.0,1.0,0.24,2021-06-20,0.24
17,59.0,85.0,3.0,5.88,2021-06-21,5.88
28,52.0,107.0,2.0,5.56,2021-06-21,5.56
2B,5.0,15.0,1.0,25.0,2021-06-21,25.0
2A,9.0,25.0,0.0,0.0,2021-06-21,0.0
29,137.0,258.0,7.0,5.38,2021-06-21,5.38
95,205.0,548.0,16.0,10.13,2021-06-21,10.13
35,117.0,180.0,3.0,4.29,2021-06-21,4.29
70,20.0,41.0,0.0,0.0,2021-06-21,0.0
85,32.0,47.0,4.0,14.29,2021-06-21,14.29
40,135.0,286.0,111.0,82.84,2021-06-21,82.84
72,91.0,99.0,1.0,1.85,2021-06-21,1.85
94,239.0,625.0,15.0,10.79,2021-06-21,10.79
58,13.0,18.0,0.0,0.0,2021-06-21,0.0
75,380.0,1074.0,49.0,18.08,2021-06-21,18.08
47,47.0,104.0,2.0,5.0,2021-06-21,5.0
33,372.0,471.0,46.0,13.73,2021-06-21,13.73
18,45.0,56.0,0.0,0.0,2021-06-21,0.0
86,57.0,72.0,6.0,12.24,2021-06-21,12.24
41,26.0,56.0,1.0,5.56,2021-06-21,5.56
49,95.0,123.0,4.0,5.48,2021-06-21,5.48
973,375.0,993.0,0.0,0.0,2021-06-21,0.0
23,2.0,3.0,0.0,0.0,2021-06-21,0.0
91,237.0,542.0,24.0,12.7,2021-06-21,12.7
90,21.0,37.0,1.0,5.0,2021-06-21,5.0
78,271.0,591.0,38.0,16.67,2021-06-21,16.67
974,562.0,1261.0,0.0,0.0,2021-06-21,0.0
24,27.0,37.0,0.0,0.0,2021-06-21,0.0
89,59.0,82.0,0.0,0.0,2021-06-21,0.0
44,180.0,304.0,8.0,6.3,2021-06-21,6.3
37,65.0,102.0,8.0,12.7,2021-06-21,12.7
79,44.0,62.0,9.0,31.03,2021-06-21,31.03
87,35.0,50.0,1.0,4.35,2021-06-21,4.35
21,108.0,146.0,3.0,5.56,2021-06-21,5.56
976,1.0,35.0,0.0,0.0,2021-06-21,0.0
971,31.0,127.0,0.0,0.0,2021-06-21,0.0
56,119.0,183.0,1.0,1.04,2021-06-21,1.04
36,22.0,34.0,0.0,0.0,2021-06-21,0.0
71,73.0,110.0,1.0,1.72,2021-06-21,1.72
64,167.0,258.0,41.0,25.31,2021-06-21,25.31
93,219.0,837.0,39.0,24.53,2021-06-21,24.53
39,40.0,52.0,6.0,17.65,2021-06-21,17.65
22,47.0,92.0,0.0,0.0,2021-06-21,0.0
77,184.0,453.0,9.0,8.91,2021-06-21,8.91
19,32.0,50.0,1.0,5.0,2021-06-21,5.0
92,201.0,568.0,33.0,19.76,2021-06-21,19.76
53,64.0,83.0,0.0,0.0,2021-06-21,0.0
972,58.0,109.0,1.0,2.04,2021-06-21,2.04
45,127.0,201.0,9.0,10.23,2021-06-21,10.23
25,59.0,110.0,11.0,20.0,2021-06-21,20.0
16,23.0,27.0,0.0,0.0,2021-06-21,0.0
05,5.0,24.0,0.0,0.0,2021-06-21,0.0
07,46.0,61.0,0.0,0.0,2021-06-21,0.0
55,28.0,32.0,1.0,4.0,2021-06-21,4.0
76,181.0,375.0,16.0,9.76,2021-06-21,9.76
38,154.0,265.0,38.0,29.23,2021-06-21,29.23
43,43.0,66.0,0.0,0.0,2021-06-21,0.0
88,49.0,101.0,1.0,2.7,2021-06-21,2.7
59,463.0,817.0,25.0,5.98,2021-06-21,5.98
57,169.0,217.0,0.0,0.0,2021-06-21,0.0
08,49.0,70.0,0.0,0.0,2021-06-21,0.0
34,190.0,302.0,10.0,7.52,2021-06-21,7.52
26,39.0,66.0,1.0,3.33,2021-06-21,3.33
54,111.0,152.0,3.0,3.95,2021-06-21,3.95
81,82.0,121.0,4.0,5.88,2021-06-21,5.88
63,91.0,145.0,5.0,5.95,2021-06-21,5.95
65,28.0,48.0,1.0,4.76,2021-06-21,4.76
52,30.0,38.0,1.0,14.29,2021-06-21,14.29
82,49.0,74.0,2.0,5.56,2021-06-21,5.56
80,82.0,153.0,31.0,41.33,2021-06-21,41.33
50,93.0,116.0,3.0,3.45,2021-06-21,3.45
03,39.0,77.0,0.0,0.0,2021-06-21,0.0
15,20.0,26.0,4.0,21.05,2021-06-21,21.05
46,16.0,28.0,0.0,0.0,2021-06-21,0.0
06,135.0,249.0,25.0,32.89,2021-06-21,32.89
74,86.0,130.0,13.0,20.31,2021-06-21,20.31
27,67.0,142.0,6.0,10.53,2021-06-21,10.53
66,122.0,158.0,10.0,9.17,2021-06-21,9.17
62,203.0,369.0,27.0,15.0,2021-06-21,15.0
02,48.0,89.0,3.0,6.52,2021-06-21,6.52
69,422.0,699.0,40.0,13.33,2021-06-21,13.33
42,148.0,262.0,5.0,4.03,2021-06-21,4.03
13,288.0,716.0,23.0,9.24,2021-06-21,9.24
04,10.0,23.0,0.0,0.0,2021-06-21,0.0
10,20.0,27.0,3.0,17.65,2021-06-21,17.65
32,14.0,32.0,4.0,33.33,2021-06-21,33.33
61,52.0,96.0,3.0,8.57,2021-06-21,8.57
11,28.0,51.0,2.0,9.09,2021-06-21,9.09
14,87.0,178.0,6.0,8.96,2021-06-21,8.96
84,45.0,86.0,2.0,5.26,2021-06-21,5.26
68,155.0,222.0,5.0,4.31,2021-06-21,4.31
48,1.0,5.0,0.0,0.0,2021-06-21,0.0
01,78.0,120.0,4.0,6.56,2021-06-21,6.56
60,112.0,222.0,11.0,13.41,2021-06-21,13.41
73,46.0,82.0,2.0,5.41,2021-06-21,5.41
31,356.0,594.0,26.0,9.29,2021-06-21,9.29
51,53.0,197.0,2.0,3.92,2021-06-21,3.92
83,163.0,251.0,8.0,6.61,2021-06-21,6.61
67,260.0,389.0,63.0,37.5,2021-06-21,37.5
12,69.0,87.0,1.0,1.56,2021-06-21,1.56
09,9.0,16.0,0.0,0.0,2021-06-21,0.0
30,62.0,103.0,2.0,3.85,2021-06-21,3.85
11,29.0,53.0,2.0,10.0,2021-06-22,10.0
16,19.0,26.0,0.0,0.0,2021-06-22,0.0
974,639.0,1251.0,0.0,0.0,2021-06-22,0.0
38,143.0,254.0,37.0,31.09,2021-06-22,31.09
88,39.0,80.0,1.0,3.45,2021-06-22,3.45
58,13.0,17.0,0.0,0.0,2021-06-22,0.0
62,216.0,373.0,32.0,16.49,2021-06-22,16.49
971,35.0,153.0,0.0,0.0,2021-06-22,0.0
48,2.0,6.0,1.0,50.0,2021-06-22,50.0
86,51.0,67.0,7.0,15.91,2021-06-22,15.91
2B,4.0,13.0,1.0,25.0,2021-06-22,25.0
15,20.0,25.0,4.0,22.22,2021-06-22,22.22
55,20.0,23.0,1.0,5.56,2021-06-22,5.56
35,116.0,182.0,4.0,5.13,2021-06-22,5.13
972,67.0,120.0,0.0,0.0,2021-06-22,0.0
64,154.0,246.0,36.0,23.84,2021-06-22,23.84
56,134.0,181.0,5.0,4.63,2021-06-22,4.63
53,57.0,78.0,0.0,0.0,2021-06-22,0.0
33,334.0,436.0,44.0,14.57,2021-06-22,14.57
14,85.0,176.0,8.0,12.31,2021-06-22,12.31
04,8.0,25.0,0.0,0.0,2021-06-22,0.0
43,41.0,60.0,0.0,0.0,2021-06-22,0.0
13,274.0,666.0,20.0,8.51,2021-06-22,8.51
25,49.0,100.0,12.0,27.27,2021-06-22,27.27
2A,6.0,18.0,0.0,0.0,2021-06-22,0.0
09,8.0,18.0,0.0,0.0,2021-06-22,0.0
26,38.0,71.0,1.0,3.23,2021-06-22,3.23
45,127.0,199.0,7.0,8.05,2021-06-22,8.05
973,396.0,978.0,0.0,0.0,2021-06-22,0.0
94,226.0,564.0,16.0,12.4,2021-06-22,12.4
57,148.0,185.0,2.0,4.08,2021-06-22,4.08
39,41.0,57.0,6.0,20.69,2021-06-22,20.69
80,84.0,147.0,35.0,45.45,2021-06-22,45.45
95,188.0,495.0,19.0,13.1,2021-06-22,13.1
65,19.0,38.0,1.0,7.69,2021-06-22,7.69
79,45.0,60.0,9.0,31.03,2021-06-22,31.03
72,87.0,91.0,1.0,1.72,2021-06-22,1.72
24,25.0,37.0,0.0,0.0,2021-06-22,0.0
27,61.0,126.0,5.0,9.43,2021-06-22,9.43
63,83.0,128.0,6.0,7.89,2021-06-22,7.89
83,154.0,226.0,13.0,10.92,2021-06-22,10.92
67,263.0,395.0,62.0,36.05,2021-06-22,36.05
85,27.0,41.0,3.0,12.5,2021-06-22,12.5
12,56.0,74.0,3.0,5.66,2021-06-22,5.66
66,110.0,137.0,9.0,9.38,2021-06-22,9.38
28,48.0,99.0,3.0,9.68,2021-06-22,9.68
93,209.0,758.0,38.0,26.39,2021-06-22,26.39
47,43.0,87.0,2.0,5.88,2021-06-22,5.88
71,62.0,101.0,1.0,2.04,2021-06-22,2.04
59,424.0,749.0,33.0,8.59,2021-06-22,8.59
34,173.0,275.0,10.0,7.94,2021-06-22,7.94
08,50.0,67.0,1.0,2.27,2021-06-22,2.27
18,39.0,50.0,0.0,0.0,2021-06-22,0.0
81,84.0,119.0,5.0,7.69,2021-06-22,7.69
77,174.0,417.0,14.0,14.29,2021-06-22,14.29
10,16.0,28.0,2.0,15.38,2021-06-22,15.38
03,25.0,62.0,0.0,0.0,2021-06-22,0.0
17,62.0,88.0,3.0,5.66,2021-06-22,5.66
76,172.0,350.0,17.0,11.04,2021-06-22,11.04
05,5.0,25.0,0.0,0.0,2021-06-22,0.0
91,228.0,531.0,25.0,13.51,2021-06-22,13.51
74,76.0,120.0,13.0,22.41,2021-06-22,22.41
90,19.0,35.0,0.0,0.0,2021-06-22,0.0
42,135.0,249.0,5.0,4.42,2021-06-22,4.42
21,95.0,128.0,2.0,4.26,2021-06-22,4.26
36,23.0,33.0,0.0,0.0,2021-06-22,0.0
51,51.0,184.0,1.0,2.04,2021-06-22,2.04
31,318.0,556.0,27.0,10.71,2021-06-22,10.71
01,78.0,117.0,8.0,13.33,2021-06-22,13.33
32,20.0,38.0,6.0,31.58,2021-06-22,31.58
02,53.0,95.0,7.0,14.0,2021-06-22,14.0
30,54.0,96.0,2.0,4.44,2021-06-22,4.44
52,27.0,32.0,1.0,14.29,2021-06-22,14.29
23,2.0,3.0,0.0,0.0,2021-06-22,0.0
50,87.0,111.0,3.0,3.7,2021-06-22,3.7
69,424.0,699.0,46.0,15.03,2021-06-22,15.03
29,127.0,251.0,8.0,6.67,2021-06-22,6.67
84,42.0,83.0,2.0,5.71,2021-06-22,5.71
06,131.0,232.0,31.0,38.27,2021-06-22,38.27
78,254.0,547.0,39.0,18.4,2021-06-22,18.4
41,29.0,61.0,3.0,14.29,2021-06-22,14.29
07,41.0,53.0,0.0,0.0,2021-06-22,0.0
976,1.0,31.0,0.0,0.0,2021-06-22,0.0
82,41.0,62.0,2.0,6.67,2021-06-22,6.67
54,86.0,125.0,4.0,6.78,2021-06-22,6.78
68,132.0,187.0,4.0,4.17,2021-06-22,4.17
70,17.0,39.0,0.0,0.0,2021-06-22,0.0
46,14.0,22.0,1.0,9.09,2021-06-22,9.09
87,27.0,41.0,1.0,6.67,2021-06-22,6.67
40,119.0,279.0,100.0,86.96,2021-06-22,86.96
75,325.0,940.0,43.0,17.84,2021-06-22,17.84
49,97.0,118.0,4.0,5.26,2021-06-22,5.26
19,26.0,42.0,0.0,0.0,2021-06-22,0.0
61,40.0,76.0,1.0,3.33,2021-06-22,3.33
92,188.0,527.0,36.0,22.09,2021-06-22,22.09
73,45.0,83.0,2.0,5.71,2021-06-22,5.71
22,43.0,86.0,3.0,8.33,2021-06-22,8.33
44,175.0,295.0,14.0,10.85,2021-06-22,10.85
37,73.0,104.0,11.0,15.94,2021-06-22,15.94
60,107.0,221.0,11.0,12.64,2021-06-22,12.64
89,54.0,73.0,1.0,3.85,2021-06-22,3.85
66,103.0,125.0,9.0,10.47,2021-06-23,10.47
2B,5.0,15.0,2.0,40.0,2021-06-23,40.0
04,6.0,23.0,0.0,0.0,2021-06-23,0.0
81,72.0,106.0,5.0,9.26,2021-06-23,9.26
47,43.0,81.0,2.0,5.71,2021-06-23,5.71
88,37.0,71.0,0.0,0.0,2021-06-23,0.0
49,76.0,97.0,4.0,6.15,2021-06-23,6.15
42,120.0,212.0,3.0,3.09,2021-06-23,3.09
05,6.0,23.0,1.0,20.0,2021-06-23,20.0
95,187.0,497.0,20.0,14.49,2021-06-23,14.49
48,3.0,6.0,1.0,33.33,2021-06-23,33.33
53,57.0,77.0,2.0,4.55,2021-06-23,4.55
75,298.0,876.0,43.0,19.82,2021-06-23,19.82
92,196.0,525.0,41.0,25.15,2021-06-23,25.15
73,46.0,78.0,2.0,5.56,2021-06-23,5.56
37,77.0,101.0,14.0,19.18,2021-06-23,19.18
30,49.0,88.0,2.0,5.0,2021-06-23,5.0
59,383.0,686.0,38.0,10.95,2021-06-23,10.95
34,156.0,254.0,7.0,6.54,2021-06-23,6.54
87,21.0,32.0,1.0,10.0,2021-06-23,10.0
18,33.0,45.0,0.0,0.0,2021-06-23,0.0
91,214.0,479.0,22.0,12.94,2021-06-23,12.94
74,74.0,120.0,16.0,28.57,2021-06-23,28.57
36,24.0,33.0,0.0,0.0,2021-06-23,0.0
31,293.0,530.0,31.0,13.48,2021-06-23,13.48
02,54.0,97.0,8.0,15.69,2021-06-23,15.69
32,24.0,39.0,5.0,21.74,2021-06-23,21.74
28,46.0,95.0,2.0,6.9,2021-06-23,6.9
77,182.0,395.0,19.0,17.92,2021-06-23,17.92
46,14.0,19.0,1.0,9.09,2021-06-23,9.09
60,99.0,204.0,10.0,12.82,2021-06-23,12.82
12,56.0,71.0,3.0,5.66,2021-06-23,5.66
43,41.0,61.0,0.0,0.0,2021-06-23,0.0
2A,7.0,14.0,0.0,0.0,2021-06-23,0.0
09,8.0,17.0,0.0,0.0,2021-06-23,0.0
94,220.0,543.0,16.0,13.45,2021-06-23,13.45
80,87.0,157.0,45.0,56.25,2021-06-23,56.25
65,20.0,43.0,1.0,7.14,2021-06-23,7.14
79,46.0,58.0,9.0,31.03,2021-06-23,31.03
72,79.0,80.0,3.0,5.08,2021-06-23,5.08
63,76.0,113.0,6.0,8.96,2021-06-23,8.96
45,131.0,218.0,7.0,7.0,2021-06-23,7.0
11,29.0,57.0,1.0,5.0,2021-06-23,5.0
93,209.0,728.0,38.0,26.95,2021-06-23,26.95
62,210.0,348.0,39.0,21.43,2021-06-23,21.43
86,47.0,66.0,6.0,14.63,2021-06-23,14.63
85,30.0,42.0,3.0,12.0,2021-06-23,12.0
69,401.0,651.0,44.0,15.22,2021-06-23,15.22
41,27.0,59.0,5.0,21.74,2021-06-23,21.74
64,159.0,249.0,36.0,23.38,2021-06-23,23.38
78,238.0,520.0,36.0,18.37,2021-06-23,18.37
971,38.0,157.0,0.0,0.0,2021-06-23,0.0
33,305.0,416.0,53.0,19.7,2021-06-23,19.7
19,18.0,30.0,0.0,0.0,2021-06-23,0.0
90,11.0,22.0,0.0,0.0,2021-06-23,0.0
27,57.0,125.0,6.0,12.0,2021-06-23,12.0
76,162.0,337.0,16.0,11.03,2021-06-23,11.03
24,22.0,30.0,0.0,0.0,2021-06-23,0.0
89,45.0,69.0,1.0,4.17,2021-06-23,4.17
35,118.0,183.0,6.0,7.32,2021-06-23,7.32
67,259.0,389.0,64.0,35.56,2021-06-23,35.56
25,48.0,100.0,12.0,28.57,2021-06-23,28.57
84,41.0,75.0,7.0,21.21,2021-06-23,21.21
972,70.0,131.0,0.0,0.0,2021-06-23,0.0
17,64.0,87.0,4.0,7.14,2021-06-23,7.14
07,31.0,40.0,0.0,0.0,2021-06-23,0.0
70,16.0,35.0,0.0,0.0,2021-06-23,0.0
56,130.0,174.0,6.0,5.71,2021-06-23,5.71
51,54.0,163.0,0.0,0.0,2021-06-23,0.0
976,1.0,30.0,0.0,0.0,2021-06-23,0.0
01,76.0,106.0,11.0,18.64,2021-06-23,18.64
14,78.0,174.0,9.0,15.25,2021-06-23,15.25
23,1.0,2.0,0.0,0.0,2021-06-23,0.0
50,89.0,114.0,3.0,3.53,2021-06-23,3.53
13,270.0,637.0,24.0,10.53,2021-06-23,10.53
29,130.0,257.0,10.0,8.06,2021-06-23,8.06
39,52.0,69.0,9.0,22.5,2021-06-23,22.5
38,152.0,264.0,44.0,34.92,2021-06-23,34.92
61,31.0,61.0,2.0,7.41,2021-06-23,7.41
71,61.0,97.0,0.0,0.0,2021-06-23,0.0
68,115.0,166.0,8.0,9.88,2021-06-23,9.88
16,20.0,27.0,0.0,0.0,2021-06-23,0.0
974,717.0,1284.0,1.0,0.62,2021-06-23,0.62
21,82.0,107.0,2.0,4.35,2021-06-23,4.35
15,21.0,23.0,5.0,25.0,2021-06-23,25.0
08,50.0,66.0,1.0,2.27,2021-06-23,2.27
03,25.0,56.0,0.0,0.0,2021-06-23,0.0
55,16.0,19.0,1.0,6.67,2021-06-23,6.67
10,15.0,29.0,2.0,16.67,2021-06-23,16.67
44,161.0,273.0,17.0,13.08,2021-06-23,13.08
58,10.0,17.0,0.0,0.0,2021-06-23,0.0
40,132.0,292.0,111.0,88.1,2021-06-23,88.1
82,35.0,54.0,2.0,7.69,2021-06-23,7.69
973,389.0,914.0,0.0,0.0,2021-06-23,0.0
26,40.0,73.0,2.0,5.71,2021-06-23,5.71
54,72.0,110.0,6.0,12.5,2021-06-23,12.5
22,39.0,78.0,5.0,14.71,2021-06-23,14.71
83,113.0,207.0,15.0,17.44,2021-06-23,17.44
06,119.0,220.0,34.0,40.96,2021-06-23,40.96
52,29.0,33.0,1.0,12.5,2021-06-23,12.5
57,137.0,178.0,3.0,6.67,2021-06-23,6.67
90,9.0,21.0,0.0,0.0,2021-06-24,0.0
50,79.0,101.0,2.0,2.74,2021-06-24,2.74
86,40.0,57.0,7.0,20.59,2021-06-24,20.59
23,0.0,1.0,0.0,0.0,2021-06-24,0.0
29,133.0,254.0,12.0,9.45,2021-06-24,9.45
83,93.0,186.0,11.0,16.42,2021-06-24,16.42
971,40.0,174.0,1.0,2.94,2021-06-24,2.94
58,9.0,15.0,0.0,0.0,2021-06-24,0.0
48,6.0,11.0,1.0,16.67,2021-06-24,16.67
62,201.0,333.0,37.0,21.64,2021-06-24,21.64
85,36.0,46.0,1.0,3.12,2021-06-24,3.12
69,410.0,624.0,49.0,16.78,2021-06-24,16.78
78,228.0,491.0,32.0,17.02,2021-06-24,17.02
41,26.0,57.0,7.0,31.82,2021-06-24,31.82
59,358.0,644.0,40.0,12.42,2021-06-24,12.42
30,44.0,79.0,2.0,5.41,2021-06-24,5.41
03,20.0,54.0,0.0,0.0,2021-06-24,0.0
52,21.0,25.0,0.0,0.0,2021-06-24,0.0
37,74.0,94.0,15.0,21.43,2021-06-24,21.43
08,53.0,69.0,1.0,2.27,2021-06-24,2.27
73,43.0,72.0,3.0,8.82,2021-06-24,8.82
18,24.0,39.0,0.0,0.0,2021-06-24,0.0
61,26.0,56.0,2.0,8.33,2021-06-24,8.33
75,278.0,837.0,51.0,24.17,2021-06-24,24.17
19,14.0,25.0,0.0,0.0,2021-06-24,0.0
22,38.0,72.0,8.0,25.81,2021-06-24,25.81
87,13.0,22.0,0.0,0.0,2021-06-24,0.0
17,58.0,85.0,6.0,11.76,2021-06-24,11.76
84,45.0,75.0,6.0,17.14,2021-06-24,17.14
70,19.0,35.0,1.0,5.56,2021-06-24,5.56
46,16.0,18.0,1.0,7.69,2021-06-24,7.69
976,1.0,25.0,0.0,0.0,2021-06-24,0.0
60,86.0,182.0,8.0,12.5,2021-06-24,12.5
74,81.0,125.0,26.0,42.62,2021-06-24,42.62
77,185.0,398.0,23.0,21.5,2021-06-24,21.5
92,181.0,504.0,43.0,29.25,2021-06-24,29.25
91,207.0,453.0,23.0,14.2,2021-06-24,14.2
12,39.0,51.0,3.0,8.57,2021-06-24,8.57
07,18.0,25.0,0.0,0.0,2021-06-24,0.0
54,61.0,107.0,7.0,17.5,2021-06-24,17.5
76,133.0,289.0,14.0,12.17,2021-06-24,12.17
974,801.0,1311.0,2.0,0.8,2021-06-24,0.8
27,59.0,116.0,3.0,5.56,2021-06-24,5.56
64,155.0,235.0,29.0,20.0,2021-06-24,20.0
93,199.0,690.0,34.0,26.98,2021-06-24,26.98
56,121.0,163.0,6.0,6.19,2021-06-24,6.19
32,20.0,35.0,2.0,10.0,2021-06-24,10.0
25,47.0,98.0,13.0,36.11,2021-06-24,36.11
66,99.0,123.0,11.0,13.25,2021-06-24,13.25
04,5.0,22.0,0.0,0.0,2021-06-24,0.0
67,251.0,372.0,71.0,39.23,2021-06-24,39.23
89,40.0,62.0,1.0,4.55,2021-06-24,4.55
972,79.0,136.0,0.0,0.0,2021-06-24,0.0
95,170.0,465.0,18.0,14.75,2021-06-24,14.75
88,35.0,65.0,0.0,0.0,2021-06-24,0.0
06,121.0,222.0,40.0,47.06,2021-06-24,47.06
33,258.0,408.0,55.0,23.91,2021-06-24,23.91
2B,4.0,15.0,2.0,50.0,2021-06-24,50.0
28,32.0,81.0,2.0,10.0,2021-06-24,10.0
42,104.0,181.0,3.0,3.53,2021-06-24,3.53
82,27.0,47.0,3.0,15.0,2021-06-24,15.0
49,71.0,88.0,2.0,3.39,2021-06-24,3.39
40,160.0,303.0,130.0,86.09,2021-06-24,86.09
47,37.0,73.0,3.0,10.0,2021-06-24,10.0
44,144.0,237.0,15.0,13.04,2021-06-24,13.04
38,135.0,250.0,41.0,35.96,2021-06-24,35.96
16,20.0,30.0,0.0,0.0,2021-06-24,0.0
81,78.0,111.0,6.0,10.0,2021-06-24,10.0
21,81.0,104.0,5.0,10.2,2021-06-24,10.2
05,4.0,16.0,1.0,33.33,2021-06-24,33.33
68,114.0,167.0,7.0,8.05,2021-06-24,8.05
10,18.0,32.0,5.0,33.33,2021-06-24,33.33
53,55.0,76.0,3.0,6.98,2021-06-24,6.98
71,61.0,94.0,0.0,0.0,2021-06-24,0.0
43,37.0,58.0,0.0,0.0,2021-06-24,0.0
11,29.0,57.0,3.0,15.0,2021-06-24,15.0
15,15.0,16.0,1.0,7.14,2021-06-24,7.14
55,11.0,13.0,1.0,9.09,2021-06-24,9.09
45,124.0,204.0,5.0,5.26,2021-06-24,5.26
36,22.0,35.0,0.0,0.0,2021-06-24,0.0
51,46.0,121.0,0.0,0.0,2021-06-24,0.0
63,71.0,105.0,10.0,15.38,2021-06-24,15.38
34,134.0,231.0,12.0,13.33,2021-06-24,13.33
72,73.0,74.0,3.0,5.77,2021-06-24,5.77
24,23.0,33.0,0.0,0.0,2021-06-24,0.0
79,46.0,57.0,10.0,33.33,2021-06-24,33.33
14,76.0,175.0,12.0,20.34,2021-06-24,20.34
01,75.0,105.0,13.0,22.03,2021-06-24,22.03
39,51.0,71.0,10.0,25.64,2021-06-24,25.64
35,115.0,182.0,12.0,14.63,2021-06-24,14.63
26,40.0,72.0,4.0,11.11,2021-06-24,11.11
80,111.0,174.0,58.0,61.7,2021-06-24,61.7
57,133.0,170.0,12.0,21.43,2021-06-24,21.43
02,58.0,89.0,8.0,14.55,2021-06-24,14.55
973,382.0,907.0,0.0,0.0,2021-06-24,0.0
94,210.0,511.0,16.0,13.91,2021-06-24,13.91
