CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,codeDepartement,code_dep_min,code_dep,votes,entete,id_circo
01,82759,41224,41535,625,221,40689,041,41,41,"[{""NomPsn"":""FESNEAU"",""PrenomPsn"":""Marc"",""CivilitePsn"":""M."",""CodNua"":""MDM"",""LibNua"":""Modem"",""NumPanneauCand"":""7"",""NbVoix"":14076,""score"":34.6},{""NomPsn"":""CHASSIER"",""PrenomPsn"":""Michel"",""CivilitePsn"":""M."",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""9"",""NbVoix"":6121,""score"":15.0},{""NomPsn"":""ROBILIARD"",""PrenomPsn"":""Denys"",""CivilitePsn"":""M."",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""5"",""NbVoix"":5634,""score"":13.8},{""NomPsn"":""HENAULT"",""PrenomPsn"":""Damien"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""4"",""NbVoix"":5374,""score"":13.2},{""NomPsn"":""BELLIARD"",""PrenomPsn"":""Kenza"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""1"",""NbVoix"":4302,""score"":10.6},{""NomPsn"":""YADE"",""PrenomPsn"":""Rama"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""10"",""NbVoix"":2300,""score"":5.7},{""NomPsn"":""ORGELET"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""8"",""NbVoix"":1148,""score"":2.8},{""NomPsn"":""KHAB\u00c8CHE"",""PrenomPsn"":""Cam\u00e9lia"",""CivilitePsn"":""Mme"",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""3"",""NbVoix"":692,""score"":1.7},{""NomPsn"":""BOURGEOIS"",""PrenomPsn"":""Etienne"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""2"",""NbVoix"":447,""score"":1.1},{""NomPsn"":""NEVEU"",""PrenomPsn"":""Marie-Claude"",""CivilitePsn"":""Mme"",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""11"",""NbVoix"":320,""score"":0.8},{""NomPsn"":""MENEAU"",""PrenomPsn"":""R\u00e9my"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""6"",""NbVoix"":275,""score"":0.7}]",MDM,41001
02,80338,37592,42746,624,276,41846,041,41,41,"[{""NomPsn"":""PELTIER"",""PrenomPsn"":""Guillaume"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""12"",""NbVoix"":12170,""score"":29.1},{""NomPsn"":""BRAULT"",""PrenomPsn"":""Jean-Luc"",""CivilitePsn"":""M."",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""9"",""NbVoix"":12043,""score"":28.8},{""NomPsn"":""PARIS"",""PrenomPsn"":""Mathilde"",""CivilitePsn"":""Mme"",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""3"",""NbVoix"":7505,""score"":17.9},{""NomPsn"":""CH\u00c9RY"",""PrenomPsn"":""Yvon"",""CivilitePsn"":""M."",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""2"",""NbVoix"":4125,""score"":9.9},{""NomPsn"":""GU\u00c9NIN"",""PrenomPsn"":""Didier"",""CivilitePsn"":""M."",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""11"",""NbVoix"":2072,""score"":5.0},{""NomPsn"":""MARCHAL"",""PrenomPsn"":""Olivia"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""7"",""NbVoix"":1078,""score"":2.6},{""NomPsn"":""ROBIN"",""PrenomPsn"":""Marie"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""4"",""NbVoix"":891,""score"":2.1},{""NomPsn"":""DELANOUE"",""PrenomPsn"":""Jean-Claude"",""CivilitePsn"":""M."",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""10"",""NbVoix"":713,""score"":1.7},{""NomPsn"":""CORBEAU"",""PrenomPsn"":""Marilyne"",""CivilitePsn"":""Mme"",""CodNua"":""DLF"",""LibNua"":""Debout la France"",""NumPanneauCand"":""1"",""NbVoix"":611,""score"":1.5},{""NomPsn"":""LAURENT"",""PrenomPsn"":""Sarah"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""5"",""NbVoix"":280,""score"":0.7},{""NomPsn"":""DI PIETRO"",""PrenomPsn"":""Francesca"",""CivilitePsn"":""Mme"",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""8"",""NbVoix"":203,""score"":0.5},{""NomPsn"":""HOUSSIN"",""PrenomPsn"":""Gr\u00e9gory"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""6"",""NbVoix"":155,""score"":0.4}]",LR,41002
03,82197,36204,45993,678,246,45069,041,41,41,"[{""NomPsn"":""LEROY"",""PrenomPsn"":""Maurice"",""CivilitePsn"":""M."",""CodNua"":""UDI"",""LibNua"":""Union des D\u00e9mocrates et Ind\u00e9pendants"",""NumPanneauCand"":""9"",""NbVoix"":17175,""score"":38.1},{""NomPsn"":""MARTIN"",""PrenomPsn"":""Marl\u00e8ne"",""CivilitePsn"":""Mme"",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""3"",""NbVoix"":12145,""score"":26.9},{""NomPsn"":""NARQUIN"",""PrenomPsn"":""Jean-Yves"",""CivilitePsn"":""M."",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""7"",""NbVoix"":6637,""score"":14.7},{""NomPsn"":""RIVIERE"",""PrenomPsn"":""C\u00e9cile"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""8"",""NbVoix"":4089,""score"":9.1},{""NomPsn"":""GUELLIER"",""PrenomPsn"":""Christian"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""5"",""NbVoix"":2660,""score"":5.9},{""NomPsn"":""CALLU"",""PrenomPsn"":""Patrick"",""CivilitePsn"":""M."",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""4"",""NbVoix"":1618,""score"":3.6},{""NomPsn"":""LAMY"",""PrenomPsn"":""Claude"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""2"",""NbVoix"":331,""score"":0.7},{""NomPsn"":""EVESQUE"",""PrenomPsn"":""Catherine"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""6"",""NbVoix"":274,""score"":0.6},{""NomPsn"":""CAGLAR"",""PrenomPsn"":""Burhan"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""1"",""NbVoix"":140,""score"":0.3}]",UDI,41003
01,65647,36634,29013,332,111,28570,042,42,42,"[{""NomPsn"":""VIALLON"",""PrenomPsn"":""Magalie"",""CivilitePsn"":""Mme"",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""10"",""NbVoix"":9946,""score"":34.8},{""NomPsn"":""JUANICO"",""PrenomPsn"":""R\u00e9gis"",""CivilitePsn"":""M."",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""5"",""NbVoix"":5500,""score"":19.3},{""NomPsn"":""ARTIGUES"",""PrenomPsn"":""Gilles"",""CivilitePsn"":""M."",""CodNua"":""UDI"",""LibNua"":""Union des D\u00e9mocrates et Ind\u00e9pendants"",""NumPanneauCand"":""12"",""NbVoix"":4614,""score"":16.1},{""NomPsn"":""CLAUSE"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""1"",""NbVoix"":3827,""score"":13.4},{""NomPsn"":""OUMAKHLOUF"",""PrenomPsn"":""Corinne"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""6"",""NbVoix"":2857,""score"":10.0},{""NomPsn"":""WINIARSKI"",""PrenomPsn"":""Lucas"",""CivilitePsn"":""M."",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""14"",""NbVoix"":695,""score"":2.4},{""NomPsn"":""ABDIRAHMAN"",""PrenomPsn"":""Mohamed"",""CivilitePsn"":""M."",""CodNua"":""RDG"",""LibNua"":""Parti radical de gauche"",""NumPanneauCand"":""13"",""NbVoix"":358,""score"":1.3},{""NomPsn"":""BROSSARD"",""PrenomPsn"":""Romain"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""11"",""NbVoix"":206,""score"":0.7},{""NomPsn"":""ROUSSON"",""PrenomPsn"":""Andr\u00e9e"",""CivilitePsn"":""Mme"",""CodNua"":""EXD"",""LibNua"":""Extr\u00eame droite"",""NumPanneauCand"":""9"",""NbVoix"":168,""score"":0.6},{""NomPsn"":""EL HUSSEINI"",""PrenomPsn"":""Samar"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""4"",""NbVoix"":139,""score"":0.5},{""NomPsn"":""LE SAUDER"",""PrenomPsn"":""Lo\u00efc"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""7"",""NbVoix"":89,""score"":0.3},{""NomPsn"":""SIROT"",""PrenomPsn"":""Bernard"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""3"",""NbVoix"":88,""score"":0.3},{""NomPsn"":""HAMLAOUI"",""PrenomPsn"":""Mourad"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""8"",""NbVoix"":83,""score"":0.3},{""NomPsn"":""PLACE"",""PrenomPsn"":""B\u00e9n\u00e9dicte"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""2"",""NbVoix"":0,""score"":0.0}]",REM,42001
02,53195,30005,23190,236,90,22864,042,42,42,"[{""NomPsn"":""MIS"",""PrenomPsn"":""Jean-Michel"",""CivilitePsn"":""M."",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""7"",""NbVoix"":8860,""score"":38.8},{""NomPsn"":""TAURINYA"",""PrenomPsn"":""Andr\u00e9e"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""6"",""NbVoix"":3516,""score"":15.4},{""NomPsn"":""RIBEIRO CUSTODIO"",""PrenomPsn"":""Alexandra"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""8"",""NbVoix"":3249,""score"":14.2},{""NomPsn"":""ARRIGHI"",""PrenomPsn"":""Pascal"",""CivilitePsn"":""M."",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""2"",""NbVoix"":3119,""score"":13.6},{""NomPsn"":""LONGEON"",""PrenomPsn"":""Olivier"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""9"",""NbVoix"":2124,""score"":9.3},{""NomPsn"":""PECEL"",""PrenomPsn"":""Vanessa"",""CivilitePsn"":""Mme"",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""10"",""NbVoix"":907,""score"":4.0},{""NomPsn"":""PEYRARD"",""PrenomPsn"":""Maxime"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""5"",""NbVoix"":347,""score"":1.5},{""NomPsn"":""LAMOUR"",""PrenomPsn"":""Nadia"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""4"",""NbVoix"":344,""score"":1.5},{""NomPsn"":""GOVERNATORI"",""PrenomPsn"":""Jo\u00eblle"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""1"",""NbVoix"":211,""score"":0.9},{""NomPsn"":""CUADROS"",""PrenomPsn"":""Sauveur"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""3"",""NbVoix"":187,""score"":0.8}]",REM,42002
03,82495,44915,37580,537,131,36912,042,42,42,"[{""NomPsn"":""FAURE-MUNTIAN"",""PrenomPsn"":""Val\u00e9ria"",""CivilitePsn"":""Mme"",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""5"",""NbVoix"":12250,""score"":33.2},{""NomPsn"":""ROCHEBLOINE"",""PrenomPsn"":""Fran\u00e7ois"",""CivilitePsn"":""M."",""CodNua"":""UDI"",""LibNua"":""Union des D\u00e9mocrates et Ind\u00e9pendants"",""NumPanneauCand"":""9"",""NbVoix"":8161,""score"":22.1},{""NomPsn"":""SURPLY"",""PrenomPsn"":""Isabelle"",""CivilitePsn"":""Mme"",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""7"",""NbVoix"":6370,""score"":17.3},{""NomPsn"":""CAILLON"",""PrenomPsn"":""Louis"",""CivilitePsn"":""M."",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""2"",""NbVoix"":3566,""score"":9.7},{""NomPsn"":""KIZIRIAN"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""11"",""NbVoix"":2657,""score"":7.2},{""NomPsn"":""SIMONIN-CHAILLOT"",""PrenomPsn"":""Patricia"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""3"",""NbVoix"":1299,""score"":3.5},{""NomPsn"":""FOREST"",""PrenomPsn"":""Nicole"",""CivilitePsn"":""Mme"",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""4"",""NbVoix"":823,""score"":2.2},{""NomPsn"":""VEAU"",""PrenomPsn"":""C\u00e9line"",""CivilitePsn"":""Mme"",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""12"",""NbVoix"":626,""score"":1.7},{""NomPsn"":""DUPORT"",""PrenomPsn"":""Andr\u00e9"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""8"",""NbVoix"":327,""score"":0.9},{""NomPsn"":""MOULIN"",""PrenomPsn"":""Andr\u00e9"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""1"",""NbVoix"":321,""score"":0.9},{""NomPsn"":""MEUNIER"",""PrenomPsn"":""Christian"",""CivilitePsn"":""M."",""CodNua"":""EXD"",""LibNua"":""Extr\u00eame droite"",""NumPanneauCand"":""6"",""NbVoix"":297,""score"":0.8},{""NomPsn"":""CLERC"",""PrenomPsn"":""Mireille"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""10"",""NbVoix"":215,""score"":0.6}]",REM,42003
04,101100,51460,49640,556,203,48881,042,42,42,"[{""NomPsn"":""KAUFFER"",""PrenomPsn"":""David"",""CivilitePsn"":""M."",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""12"",""NbVoix"":14880,""score"":30.4},{""NomPsn"":""CINIERI"",""PrenomPsn"":""Dino"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""9"",""NbVoix"":11199,""score"":22.9},{""NomPsn"":""JEANSON"",""PrenomPsn"":""Rapha\u00eblle"",""CivilitePsn"":""Mme"",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""10"",""NbVoix"":7835,""score"":16.0},{""NomPsn"":""CHAVAS"",""PrenomPsn"":""L\u00e9o"",""CivilitePsn"":""M."",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""7"",""NbVoix"":5206,""score"":10.7},{""NomPsn"":""FAVERJON"",""PrenomPsn"":""Christophe"",""CivilitePsn"":""M."",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""6"",""NbVoix"":5108,""score"":10.4},{""NomPsn"":""JOLY"",""PrenomPsn"":""Olivier"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""11"",""NbVoix"":2431,""score"":5.0},{""NomPsn"":""GUILLAUMIN"",""PrenomPsn"":""G\u00e9rard"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""5"",""NbVoix"":1005,""score"":2.1},{""NomPsn"":""MIGNON"",""PrenomPsn"":""Patrick"",""CivilitePsn"":""M."",""CodNua"":""DLF"",""LibNua"":""Debout la France"",""NumPanneauCand"":""3"",""NbVoix"":638,""score"":1.3},{""NomPsn"":""LECLET"",""PrenomPsn"":""Fran\u00e7oise"",""CivilitePsn"":""Mme"",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""4"",""NbVoix"":386,""score"":0.8},{""NomPsn"":""DEBENS"",""PrenomPsn"":""Jean-Christophe"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""8"",""NbVoix"":193,""score"":0.4},{""NomPsn"":""THOMAS"",""PrenomPsn"":""Pascal"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""1"",""NbVoix"":0,""score"":0.0},{""NomPsn"":""SHEMATSI"",""PrenomPsn"":""Fran\u00e7ois"",""CivilitePsn"":""M."",""CodNua"":""EXD"",""LibNua"":""Extr\u00eame droite"",""NumPanneauCand"":""2"",""NbVoix"":0,""score"":0.0}]",REM,42004
05,101144,50426,50718,850,376,49492,042,42,42,"[{""NomPsn"":""SARLES"",""PrenomPsn"":""Nathalie"",""CivilitePsn"":""Mme"",""CodNua"":""MDM"",""LibNua"":""Modem"",""NumPanneauCand"":""7"",""NbVoix"":16880,""score"":34.1},{""NomPsn"":""ROBIN"",""PrenomPsn"":""Clotilde"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""8"",""NbVoix"":12265,""score"":24.8},{""NomPsn"":""BROSSET"",""PrenomPsn"":""Sarah"",""CivilitePsn"":""Mme"",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""3"",""NbVoix"":7563,""score"":15.3},{""NomPsn"":""RAKOSE-TRUCHET"",""PrenomPsn"":""V\u00e9ronique"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""12"",""NbVoix"":4982,""score"":10.1},{""NomPsn"":""DUMOULIN"",""PrenomPsn"":""Brigitte"",""CivilitePsn"":""Mme"",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""1"",""NbVoix"":2443,""score"":4.9},{""NomPsn"":""VALENTIN"",""PrenomPsn"":""Alain"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""5"",""NbVoix"":1632,""score"":3.3},{""NomPsn"":""VILLEMAGNE"",""PrenomPsn"":""Jean-Luc"",""CivilitePsn"":""M."",""CodNua"":""COM"",""LibNua"":""Parti communiste fran\u00e7ais"",""NumPanneauCand"":""10"",""NbVoix"":1140,""score"":2.3},{""NomPsn"":""ROUSSEL"",""PrenomPsn"":""Colette"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""6"",""NbVoix"":765,""score"":1.5},{""NomPsn"":""MAURICE"",""PrenomPsn"":""Karine"",""CivilitePsn"":""Mme"",""CodNua"":""DLF"",""LibNua"":""Debout la France"",""NumPanneauCand"":""4"",""NbVoix"":622,""score"":1.3},{""NomPsn"":""THOMAS"",""PrenomPsn"":""C\u00e9line"",""CivilitePsn"":""Mme"",""CodNua"":""EXD"",""LibNua"":""Extr\u00eame droite"",""NumPanneauCand"":""9"",""NbVoix"":548,""score"":1.1},{""NomPsn"":""ROCHE"",""PrenomPsn"":""\u00c9dith"",""CivilitePsn"":""Mme"",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""2"",""NbVoix"":391,""score"":0.8},{""NomPsn"":""FIQUEMO"",""PrenomPsn"":""Brice"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""11"",""NbVoix"":261,""score"":0.5}]",MDM,42005
06,107616,53790,53826,634,248,52944,042,42,42,"[{""NomPsn"":""BOROWCZYK"",""PrenomPsn"":""Julien"",""CivilitePsn"":""M."",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""5"",""NbVoix"":19821,""score"":37.4},{""NomPsn"":""SALEN"",""PrenomPsn"":""Paul"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""11"",""NbVoix"":11973,""score"":22.6},{""NomPsn"":""ROBERT"",""PrenomPsn"":""Sophie"",""CivilitePsn"":""Mme"",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""4"",""NbVoix"":9105,""score"":17.2},{""NomPsn"":""SEGHIR"",""PrenomPsn"":""Sadia Nadia"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""2"",""NbVoix"":4700,""score"":8.9},{""NomPsn"":""DUVERGER"",""PrenomPsn"":""Jean"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""8"",""NbVoix"":3024,""score"":5.7},{""NomPsn"":""POIRIEUX"",""PrenomPsn"":""Nicolas"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""3"",""NbVoix"":1837,""score"":3.5},{""NomPsn"":""GONCALVES"",""PrenomPsn"":""Marie"",""CivilitePsn"":""Mme"",""CodNua"":""DLF"",""LibNua"":""Debout la France"",""NumPanneauCand"":""10"",""NbVoix"":1010,""score"":1.9},{""NomPsn"":""MAISONNETTE"",""PrenomPsn"":""C\u00e9cile"",""CivilitePsn"":""Mme"",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""7"",""NbVoix"":455,""score"":0.9},{""NomPsn"":""CHUZEVILLE"",""PrenomPsn"":""Bernard"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""9"",""NbVoix"":423,""score"":0.8},{""NomPsn"":""VAGINAY"",""PrenomPsn"":""Ludovic"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""1"",""NbVoix"":358,""score"":0.7},{""NomPsn"":""CUENIN"",""PrenomPsn"":""Michel"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""6"",""NbVoix"":238,""score"":0.4}]",REM,42006
01,97787,44035,53752,620,275,52857,043,43,43,"[{""NomPsn"":""VALENTIN"",""PrenomPsn"":""Isabelle"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""9"",""NbVoix"":21615,""score"":40.9},{""NomPsn"":""GALLIEN"",""PrenomPsn"":""C\u00e9cile"",""CivilitePsn"":""Mme"",""CodNua"":""REM"",""LibNua"":""La R\u00e9publique en marche"",""NumPanneauCand"":""1"",""NbVoix"":16423,""score"":31.1},{""NomPsn"":""ALBERTINI"",""PrenomPsn"":""Fabien"",""CivilitePsn"":""M."",""CodNua"":""FN"",""LibNua"":""Front National"",""NumPanneauCand"":""6"",""NbVoix"":4974,""score"":9.4},{""NomPsn"":""DEJEAN"",""PrenomPsn"":""Martine"",""CivilitePsn"":""Mme"",""CodNua"":""FI"",""LibNua"":""La France insoumise"",""NumPanneauCand"":""4"",""NbVoix"":4721,""score"":8.9},{""NomPsn"":""FARISON"",""PrenomPsn"":""Fabrice"",""CivilitePsn"":""M."",""CodNua"":""SOC"",""LibNua"":""Parti socialiste"",""NumPanneauCand"":""8"",""NbVoix"":1453,""score"":2.7},{""NomPsn"":""BADIAN-LHERMET"",""PrenomPsn"":""Anne"",""CivilitePsn"":""Mme"",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""3"",""NbVoix"":1402,""score"":2.7},{""NomPsn"":""PRAT"",""PrenomPsn"":""Yves"",""CivilitePsn"":""M."",""CodNua"":""DVG"",""LibNua"":""Divers gauche"",""NumPanneauCand"":""2"",""NbVoix"":940,""score"":1.8},{""NomPsn"":""COCHET"",""PrenomPsn"":""Philippe"",""CivilitePsn"":""M."",""CodNua"":""ECO"",""LibNua"":""Ecologiste"",""NumPanneauCand"":""7"",""NbVoix"":471,""score"":0.9},{""NomPsn"":""CARDAIRE"",""PrenomPsn"":""Gabriel"",""CivilitePsn"":""M."",""CodNua"":""DLF"",""LibNua"":""Debout la France"",""NumPanneauCand"":""10"",""NbVoix"":421,""score"":0.8},{""NomPsn"":""MICHALLET"",""PrenomPsn"":""Pierre"",""CivilitePsn"":""M."",""CodNua"":""EXG"",""LibNua"":""Extr\u00eame gauche"",""NumPanneauCand"":""5"",""NbVoix"":259,""score"":0.5},{""NomPsn"":""MASCLET"",""PrenomPsn"":""Micha\u00ebl"",""CivilitePsn"":""M."",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""12"",""NbVoix"":178,""score"":0.3},{""NomPsn"":""DENIS"",""PrenomPsn"":""H\u00e9l\u00e8ne"",""CivilitePsn"":""Mme"",""CodNua"":""DIV"",""LibNua"":""Divers"",""NumPanneauCand"":""11"",""NbVoix"":0,""score"":0.0}]",LR,43001
