id,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12
85000004,,,,,,,,,,,Rupture partielle,,,,,
85110005,,,,,,,,,,,Rupture partielle,,,,,
85160005,,,,,,,,,,,Rupture partielle,,,,,
85440002,,,,,,,,,,,Rupture partielle,,,,,
86000013,,,,,,,,,,,Rupture totale,,,,,
86000014,,,,,,,,,,,Rupture partielle,,,,,
86102001,,,,,,,,,,,Rupture totale,,,,,
86140001,,,,,,,,,,,Rupture partielle,,,,,
86190004,,,,,,,,,,,Rupture partielle,,,,,
86200006,,,,,,,,,,,Rupture totale,,,,,
86360003,,,,,,,,,,,Rupture partielle,,,,,
86380001,,,,,,,,,,,Rupture partielle,,,,,
86440001,,,,,,,,,,,Rupture partielle,,,,,
86550003,,,,,,,,,,,Rupture totale,,,,,
87000027,,,,,,,,,,,Rupture partielle,,,,,
87280008,,,,,,,,,,,Rupture totale,,,,,
87290001,,,,,,,,,,,Rupture totale,,,,,
87300002,,,,,,,,,,,Rupture partielle,,,,,
87800003,,,,,,,,,,,Rupture partielle,,,,,
88100006,,,,,,,,,,,Rupture partielle,,,,,
88130002,,,,,,,,,,,Rupture totale,,,,,
88140006,,,,,,,,,,,Rupture partielle,,,,,
88150003,,,,,,,,,,,Rupture partielle,,,,,
88190001,,,,,,,,,,,Rupture partielle,,,,,
88200002,,,,,,,,,,,Rupture totale,,,,,
88200008,,,,,,,,,,,Rupture partielle,,,,,
88200015,,,,,,,,,,,Rupture partielle,,,,,
88210002,,,,,,,,,,,Rupture partielle,,,,,
88220003,,,,,,,,,,,Rupture totale,,,,,
88230001,,,,,,,,,,,Rupture totale,,,,,
88290001,,,,,,,,,,,Rupture totale,,,,,
88300008,,,,,,,,,,,Rupture partielle,,,,,
88360001,,,,,,,,,,,Rupture totale,,,,,
88400003,,,,,,,,,,,Rupture partielle,,,,,
88400005,,,,,,,,,,,Rupture partielle,,,,,
88450002,,,,,,,,,,,Rupture partielle,,,,,
88500003,,,,,,,,,,,Rupture partielle,,,,,
88500004,,,,,,,,,,,Rupture totale,,,,,
88580001,,,,,,,,,,,Rupture totale,,,,,
88600001,,,,,,,,,,,Rupture totale,,,,,
88650001,,,,,,,,,,,Rupture partielle,,,,,
88650003,,,,,,,,,,,Rupture partielle,,,,,
88800001,,,,,,,,,,,Rupture totale,,,,,
89000005,,,,,,,,,,,Rupture partielle,,,,,
89000011,,,,,,,,,,,Rupture partielle,,,,,
89100013,,,,,,,,,,,Rupture partielle,,,,,
89100015,,,,,,,,,,,Rupture partielle,,,,,
89150004,,,,,,,,,,,Rupture partielle,,,,,
89300001,,,,,,,,,,,Rupture totale,,,,,
89340001,,,,,,,,,,,Rupture totale,,,,,
89520002,,,,,,,,,,,Rupture partielle,,,,,
89600003,,,,,,,,,,,Rupture totale,,,,,
90000013,,,,,,,,,,,Rupture partielle,,,,,
90000014,,,,,,,,,,,Rupture partielle,,,,,
90000015,,,,,,,,,,,Rupture totale,,,,,
90130001,,,,,,,,,,,Rupture partielle,,,,,
90150001,,,,,,,,,,,Rupture totale,,,,,
90160002,,,,,,,,,,,Rupture partielle,,,,,
90200003,,,,,,,,,,,Rupture totale,,,,,
91000001,,,,,,,,,,,Rupture totale,,,,,
91000008,,,,,,,,,,,Rupture totale,,,,,
91100016,,,,,,,,,,,Rupture partielle,,,,,
91130008,,,,,,,,,,,Rupture totale,,,,,
91140002,,,,,,,,,,,Rupture totale,,,,,
91150013,,,,,,,,,,,Rupture partielle,,,,,
91160009,,,,,,,,,,,Rupture partielle,,,,,
91170003,,,,,,,,,,,Rupture partielle,,,,,
91210007,,,,,,,,,,,Rupture partielle,,,,,
91210008,,,,,,,,,,,Rupture partielle,,,,,
91210009,,,,,,,,,,,Rupture partielle,,,,,
91230003,,,,,,,,,,,Rupture totale,,,,,
91250004,,,,,,,,,,,Rupture partielle,,,,,
91260002,,,,,,,,,,,Rupture totale,,,,,
91290006,,,,,,,,,,,Rupture totale,,,,,
91300006,,,,,,,,,,,Rupture partielle,,,,,
91300007,,,,,,,,,,,Rupture partielle,,,,,
91300020,,,,,,,,,,,Rupture partielle,,,,,
91350002,,,,,,,,,,,Rupture totale,,,,,
91360004,,,,,,,,,,,Rupture partielle,,,,,
91380008,,,,,,,,,,,Rupture partielle,,,,,
91380010,,,,,,,,,,,Rupture partielle,,,,,
91400008,,,,,,,,,,,Rupture totale,,,,,
91410001,,,,,,,,,,,Rupture totale,,,,,
91470007,,,,,,,,,,,Rupture partielle,,,,,
91480001,,,,,,,,,,,Rupture partielle,,,,,
91490005,,,,,,,,,,,Rupture totale,,,,,
91570004,,,,,,,,,,,Rupture partielle,,,,,
91630007,,,,,,,,,,,Rupture partielle,,,,,
91670001,,,,,,,,,,,Rupture totale,,,,,
91800008,,,,,,,,,,,Rupture partielle,,,,,
91940003,,,,,,,,,,,Rupture totale,,,,,
91940008,,,,,,,,,,,Rupture partielle,,,,,
91940009,,,,,,,,,,,Rupture totale,,,,,
92000017,,,,,,,,,,,Rupture partielle,,,,,
92000018,,,,,,,,,,,Rupture partielle,,,,,
92000020,,,,,,,,,,,Rupture totale,,,,,
92100014,,,,,,,,,,,Rupture totale,,,,,
92100015,,,,,,,,,,,Rupture totale,,,,,
92110011,,,,,,,,,,,Rupture totale,,,,,
92130006,,,,,,,,,,,Rupture totale,,,,,
92140014,,,,,,,,,,,Rupture totale,,,,,
92150006,,,,,,,,,,,Rupture totale,,,,,
92160006,,,,,,,,,,,Rupture totale,,,,,
92170002,,,,,,,,,,,Rupture totale,,,,,
92190003,,,,,,,,,,,Rupture totale,,,,,
92210009,,,,,,,,,,,Rupture partielle,,,,,
92230008,,,,,,,,,,,Rupture partielle,,,,,
92230010,,,,,,,,,,,Rupture partielle,,,,,
92240001,,,,,,,,,,,Rupture totale,,,,,
92300004,,,,,,,,,,,Rupture partielle,,,,,
92340002,,,,,,,,,,,Rupture totale,,,,,
92370002,,,,,,,,,,,Rupture totale,,,,,
92400016,,,,,,,,,,,Rupture partielle,,,,,
92400017,,,,,,,,,,,Rupture partielle,,,,,
92400018,,,,,,,,,,,Rupture totale,,,,,
92400019,,,,,,,,,,,Rupture totale,,,,,
92420002,,,,,,,,,,,Rupture partielle,,,,,
92500012,,,,,,,,,,,Rupture partielle,,,,,
92500013,,,,,,,,,,,Rupture totale,,,,,
92500017,,,,,,,,,,,Rupture partielle,,,,,
92600009,,,,,,,,,,,Rupture totale,,,,,
92700020,,,,,,,,,,,Rupture partielle,,,,,
93100018,,,,,,,,,,,Rupture partielle,,,,,
93120004,,,,,,,,,,,Rupture partielle,,,,,
93130006,,,,,,,,,,,Rupture totale,,,,,
93150008,,,,,,,,,,,Rupture totale,,,,,
93150009,,,,,,,,,,,Rupture partielle,,,,,
93150011,,,,,,,,,,,Rupture totale,,,,,
93160001,,,,,,,,,,,Rupture totale,,,,,
93160006,,,,,,,,,,,Rupture totale,,,,,
93160008,,,,,,,,,,,Rupture totale,,,,,
93160009,,,,,,,,,,,Rupture totale,,,,,
93190001,,,,,,,,,,,Rupture partielle,,,,,
93190007,,,,,,,,,,,Rupture partielle,,,,,
93210003,,,,,,,,,,,Rupture partielle,,,,,
93230005,,,,,,,,,,,Rupture totale,,,,,
93240008,,,,,,,,,,,Rupture totale,,,,,
93300009,,,,,,,,,,,Rupture partielle,,,,,
93320002,,,,,,,,,,,Rupture partielle,,,,,
93350003,,,,,,,,,,,Rupture partielle,,,,,
93380010,,,,,,,,,,,Rupture totale,,,,,
93390001,,,,,,,,,,,Rupture totale,,,,,
93400010,,,,,,,,,,,Rupture totale,,,,,
93400012,,,,,,,,,,,Rupture totale,,,,,
93440004,,,,,,,,,,,Rupture totale,,,,,
93600016,,,,,,,,,,,Rupture totale,,,,,
93606001,,,,,,,,,,,Rupture partielle,,,,,
93700004,,,,,,,,,,,Rupture totale,,,,,
93800005,,,,,,,,,,,Rupture partielle,,,,,
93800006,,,,,,,,,,,Rupture partielle,,,,,
94000009,,,,,,,,,,,Rupture partielle,,,,,
94000011,,,,,,,,,,,Rupture partielle,,,,,
94003002,,,,,,,,,,,Rupture partielle,,,,,
94100013,,,,,,,,,,,Rupture partielle,,,,,
94110005,,,,,,,,,,,Rupture partielle,,,,,
94130003,,,,,,,,,,,Rupture totale,,,,,
94150005,,,,,,,,,,,Rupture partielle,,,,,
94150006,,,,,,,,,,,Rupture totale,,,,,
94160001,,,,,,,,,,,Rupture totale,,,,,
94170004,,,,,,,,,,,Rupture totale,,,,,
94204001,,,,,,,,,,,Rupture partielle,,,,,
94220003,,,,,,,,,,,Rupture partielle,,,,,
94300001,,,,,,,,,,,Rupture totale,,,,,
94310002,,,,,,,,,,,Rupture partielle,,,,,
94370005,,,,,,,,,,,Rupture totale,,,,,
94370007,,,,,,,,,,,Rupture totale,,,,,
94370008,,,,,,,,,,,Rupture totale,,,,,
94380003,,,,,,,,,,,Rupture totale,,,,,
94380004,,,,,,,,,,,Rupture totale,,,,,
94400004,,,,,,,,,,,Rupture partielle,,,,,
94420001,,,,,,,,,,,Rupture totale,,,,,
94450004,,,,,,,,,,,Rupture totale,,,,,
94470006,,,,,,,,,,,Rupture partielle,,,,,
94500007,,,,,,,,,,,Rupture partielle,,,,,
94500010,,,,,,,,,,,Rupture totale,,,,,
94510001,,,,,,,,,,,Rupture totale,,,,,
94550002,,,,,,,,,,,Rupture totale,,,,,
94700007,,,,,,,,,,,Rupture totale,,,,,
94700008,,,,,,,,,,,Rupture totale,,,,,
94700009,,,,,,,,,,,Rupture totale,,,,,
94800008,,,,,,,,,,,Rupture totale,,,,,
95100034,,,,,,,,,,,Rupture totale,,,,,
95100035,,,,,,,,,,,Rupture totale,,,,,
95110006,,,,,,,,,,,Rupture totale,,,,,
95137001,,,,,,,,,,,Rupture totale,,,,,
95150001,,,,,,,,,,,Rupture partielle,,,,,
95160003,,,,,,,,,,,Rupture totale,,,,,
95220005,,,,,,,,,,,Rupture totale,,,,,
95230008,,,,,,,,,,,Rupture totale,,,,,
95230010,,,,,,,,,,,Rupture totale,,,,,
95240003,,,,,,,,,,,Rupture totale,,,,,
95270002,,,,,,,,,,,Rupture totale,,,,,
95270006,,,,,,,,,,,Rupture partielle,,,,,
95280001,,,,,,,,,,,Rupture totale,,,,,
95290003,,,,,,,,,,,Rupture totale,,,,,
95300004,,,,,,,,,,,Rupture partielle,,,,,
95310003,,,,,,,,,,,Rupture totale,,,,,
95310011,,,,,,,,,,,Rupture totale,,,,,
95320006,,,,,,,,,,,Rupture partielle,,,,,
95340003,,,,,,,,,,,Rupture totale,,,,,
95370007,,,,,,,,,,,Rupture partielle,,,,,
95380002,,,,,,,,,,,Rupture partielle,,,,,
95390001,,,,,,,,,,,Rupture totale,,,,,
95400008,,,,,,,,,,,Rupture totale,,,,,
95420003,,,,,,,,,,,Rupture totale,,,,,
95450006,,,,,,,,,,,Rupture partielle,,,,,
95470004,,,,,,,,,,,Rupture partielle,,,,,
95472001,,,,,,,,,,,Rupture totale,,,,,
95500006,,,,,,,,,,,Rupture partielle,,,,,
95500010,,,,,,,,,,,Rupture totale,,,,,
95500012,,,,,,,,,,,Rupture partielle,,,,,
95520001,,,,,,,,,,,Rupture totale,,,,,
95520002,,,,,,,,,,,Rupture totale,,,,,
95520004,,,,,,,,,,,Rupture partielle,,,,,
95540002,,,,,,,,,,,Rupture totale,,,,,
95550002,,,,,,,,,,,Rupture totale,,,,,
95570003,,,,,,,,,,,Rupture totale,,,,,
95600001,,,,,,,,,,,Rupture totale,,,,,
95712003,,,,,,,,,,,Rupture partielle,,,,,
95712004,,,,,,,,,,,Rupture totale,,,,,
95740005,,,,,,,,,,,Rupture partielle,,,,,
95800001,,,,,,,,,,,Rupture totale,,,,,
1000001,,,,,,,,,,,,Rupture partielle,,,,
1000002,,,,,,,,,,,,Rupture totale,,,,
1000004,,,,,,,,,,,,Rupture partielle,,,,
1000007,,,,,,,,,,,,Rupture partielle,,,,
1000009,,,,,,,,,,,,Rupture totale,,,,
1000012,,,,,,,,,,,,Rupture totale,,,,
1000013,,,,,,,,,,,,Rupture totale,,,,
1100002,,,,,,,,,,,,Rupture partielle,,,,
1100007,,,,,,,,,,,,Rupture partielle,,,,
1110001,,,,,,,,,,,,Rupture partielle,,,,
1120004,,,,,,,,,,,,Rupture partielle,,,,
1120005,,,,,,,,,,,,Rupture partielle,,,,
1130003,,,,,,,,,,,,Rupture totale,,,,
1140001,,,,,,,,,,,,Rupture totale,,,,
1150001,,,,,,,,,,,,Rupture partielle,,,,
1150002,,,,,,,,,,,,Rupture totale,,,,
1160002,,,,,,,,,,,,Rupture totale,,,,
1160005,,,,,,,,,,,,Rupture partielle,,,,
1170001,,,,,,,,,,,,Rupture partielle,,,,
1170002,,,,,,,,,,,,Rupture partielle,,,,
1210001,,,,,,,,,,,,Rupture partielle,,,,
1210003,,,,,,,,,,,,Rupture partielle,,,,
1220001,,,,,,,,,,,,Rupture totale,,,,
1230003,,,,,,,,,,,,Rupture totale,,,,
1270003,,,,,,,,,,,,Rupture totale,,,,
1310001,,,,,,,,,,,,Rupture totale,,,,
1320001,,,,,,,,,,,,Rupture totale,,,,
1330003,,,,,,,,,,,,Rupture totale,,,,
1340002,,,,,,,,,,,,Rupture totale,,,,
1340003,,,,,,,,,,,,Rupture partielle,,,,
1340004,,,,,,,,,,,,Rupture partielle,,,,
1340005,,,,,,,,,,,,Rupture partielle,,,,
1380001,,,,,,,,,,,,Rupture totale,,,,
1390001,,,,,,,,,,,,Rupture totale,,,,
1390002,,,,,,,,,,,,Rupture totale,,,,
1390010,,,,,,,,,,,,Rupture partielle,,,,
1400001,,,,,,,,,,,,Rupture totale,,,,
1400005,,,,,,,,,,,,Rupture partielle,,,,
1400006,,,,,,,,,,,,Rupture partielle,,,,
1430005,,,,,,,,,,,,Rupture partielle,,,,
1440001,,,,,,,,,,,,Rupture totale,,,,
1440002,,,,,,,,,,,,Rupture totale,,,,
1460001,,,,,,,,,,,,Rupture partielle,,,,
1460002,,,,,,,,,,,,Rupture totale,,,,
1480001,,,,,,,,,,,,Rupture partielle,,,,
1500001,,,,,,,,,,,,Rupture partielle,,,,
1500003,,,,,,,,,,,,Rupture totale,,,,
1500007,,,,,,,,,,,,Rupture partielle,,,,
1500008,,,,,,,,,,,,Rupture totale,,,,
1510003,,,,,,,,,,,,Rupture totale,,,,
1540001,,,,,,,,,,,,Rupture partielle,,,,
1540003,,,,,,,,,,,,Rupture partielle,,,,
1570001,,,,,,,,,,,,Rupture partielle,,,,
1600002,,,,,,,,,,,,Rupture partielle,,,,
1630001,,,,,,,,,,,,Rupture totale,,,,
1700004,,,,,,,,,,,,Rupture partielle,,,,
1800001,,,,,,,,,,,,Rupture partielle,,,,
1800002,,,,,,,,,,,,Rupture totale,,,,
1960001,,,,,,,,,,,,Rupture partielle,,,,
1960005,,,,,,,,,,,,Rupture partielle,,,,
1980001,,,,,,,,,,,,Rupture totale,,,,
2000002,,,,,,,,,,,,Rupture partielle,,,,
2000003,,,,,,,,,,,,Rupture partielle,,,,
2000005,,,,,,,,,,,,Rupture totale,,,,
2000009,,,,,,,,,,,,Rupture totale,,,,
2000010,,,,,,,,,,,,Rupture partielle,,,,
2000011,,,,,,,,,,,,Rupture totale,,,,
2100009,,,,,,,,,,,,Rupture partielle,,,,
2100011,,,,,,,,,,,,Rupture totale,,,,
2100020,,,,,,,,,,,,Rupture totale,,,,
2100021,,,,,,,,,,,,Rupture partielle,,,,
2110002,,,,,,,,,,,,Rupture partielle,,,,
2120003,,,,,,,,,,,,Rupture totale,,,,
2120005,,,,,,,,,,,,Rupture totale,,,,
2130001,,,,,,,,,,,,Rupture totale,,,,
2130005,,,,,,,,,,,,Rupture partielle,,,,
2140003,,,,,,,,,,,,Rupture partielle,,,,
2170001,,,,,,,,,,,,Rupture totale,,,,
2190006,,,,,,,,,,,,Rupture totale,,,,
2200012,,,,,,,,,,,,Rupture totale,,,,
2200013,,,,,,,,,,,,Rupture partielle,,,,
2200014,,,,,,,,,,,,Rupture totale,,,,
2200015,,,,,,,,,,,,Rupture partielle,,,,
2230002,,,,,,,,,,,,Rupture totale,,,,
2240002,,,,,,,,,,,,Rupture totale,,,,
2250001,,,,,,,,,,,,Rupture partielle,,,,
2250004,,,,,,,,,,,,Rupture totale,,,,
2260001,,,,,,,,,,,,Rupture totale,,,,
2270001,,,,,,,,,,,,Rupture partielle,,,,
2290002,,,,,,,,,,,,Rupture partielle,,,,
2300002,,,,,,,,,,,,Rupture totale,,,,
2310001,,,,,,,,,,,,Rupture partielle,,,,
2310002,,,,,,,,,,,,Rupture partielle,,,,
2360001,,,,,,,,,,,,Rupture partielle,,,,
2370005,,,,,,,,,,,,Rupture partielle,,,,
2380002,,,,,,,,,,,,Rupture totale,,,,
2400001,,,,,,,,,,,,Rupture partielle,,,,
2420001,,,,,,,,,,,,Rupture totale,,,,
2460003,,,,,,,,,,,,Rupture partielle,,,,
2470001,,,,,,,,,,,,Rupture partielle,,,,
2480002,,,,,,,,,,,,Rupture partielle,,,,
2500003,,,,,,,,,,,,Rupture totale,,,,
2600004,,,,,,,,,,,,Rupture partielle,,,,
2600006,,,,,,,,,,,,Rupture totale,,,,
2600007,,,,,,,,,,,,Rupture totale,,,,
2603001,,,,,,,,,,,,Rupture totale,,,,
2620001,,,,,,,,,,,,Rupture partielle,,,,
2800003,,,,,,,,,,,,Rupture partielle,,,,
2860001,,,,,,,,,,,,Rupture totale,,,,
3000001,,,,,,,,,,,,Rupture totale,,,,
3000003,,,,,,,,,,,,Rupture partielle,,,,
3000004,,,,,,,,,,,,Rupture totale,,,,
3000005,,,,,,,,,,,,Rupture partielle,,,,
3000006,,,,,,,,,,,,Rupture partielle,,,,
3100001,,,,,,,,,,,,Rupture partielle,,,,
3100002,,,,,,,,,,,,Rupture totale,,,,
3110001,,,,,,,,,,,,Rupture totale,,,,
3120004,,,,,,,,,,,,Rupture totale,,,,
3150001,,,,,,,,,,,,Rupture totale,,,,
3150005,,,,,,,,,,,,Rupture totale,,,,
3200002,,,,,,,,,,,,Rupture totale,,,,
3200003,,,,,,,,,,,,Rupture totale,,,,
3290002,,,,,,,,,,,,Rupture partielle,,,,
3300002,,,,,,,,,,,,Rupture partielle,,,,
3380001,,,,,,,,,,,,Rupture partielle,,,,
3390003,,,,,,,,,,,,Rupture totale,,,,
3390004,,,,,,,,,,,,Rupture partielle,,,,
3400001,,,,,,,,,,,,Rupture totale,,,,
3400004,,,,,,,,,,,,Rupture totale,,,,
3500002,,,,,,,,,,,,Rupture partielle,,,,
3500003,,,,,,,,,,,,Rupture totale,,,,
3500006,,,,,,,,,,,,Rupture partielle,,,,
3600004,,,,,,,,,,,,Rupture partielle,,,,
3630003,,,,,,,,,,,,Rupture totale,,,,
3630004,,,,,,,,,,,,Rupture totale,,,,
3700002,,,,,,,,,,,,Rupture partielle,,,,
3700004,,,,,,,,,,,,Rupture partielle,,,,
3800004,,,,,,,,,,,,Rupture totale,,,,
3800005,,,,,,,,,,,,Rupture totale,,,,
3800007,,,,,,,,,,,,Rupture partielle,,,,
4000004,,,,,,,,,,,,Rupture partielle,,,,
4100001,,,,,,,,,,,,Rupture partielle,,,,
4103001,,,,,,,,,,,,Rupture partielle,,,,
4130004,,,,,,,,,,,,Rupture partielle,,,,
4130005,,,,,,,,,,,,Rupture partielle,,,,
4160003,,,,,,,,,,,,Rupture partielle,,,,
4160004,,,,,,,,,,,,Rupture partielle,,,,
4190001,,,,,,,,,,,,Rupture partielle,,,,
4200003,,,,,,,,,,,,Rupture partielle,,,,
4200008,,,,,,,,,,,,Rupture totale,,,,
4204001,,,,,,,,,,,,Rupture partielle,,,,
4280001,,,,,,,,,,,,Rupture partielle,,,,
4370001,,,,,,,,,,,,Rupture totale,,,,
4400002,,,,,,,,,,,,Rupture totale,,,,
4400003,,,,,,,,,,,,Rupture totale,,,,
4400004,,,,,,,,,,,,Rupture partielle,,,,
4400005,,,,,,,,,,,,Rupture totale,,,,
4700002,,,,,,,,,,,,Rupture partielle,,,,
4700004,,,,,,,,,,,,Rupture partielle,,,,
4800001,,,,,,,,,,,,Rupture totale,,,,
5000006,,,,,,,,,,,,Rupture partielle,,,,
5000008,,,,,,,,,,,,Rupture partielle,,,,
5100008,,,,,,,,,,,,Rupture partielle,,,,
5130002,,,,,,,,,,,,Rupture partielle,,,,
5130004,,,,,,,,,,,,Rupture partielle,,,,
5160001,,,,,,,,,,,,Rupture partielle,,,,
5190002,,,,,,,,,,,,Rupture partielle,,,,
5200001,,,,,,,,,,,,Rupture partielle,,,,
5200004,,,,,,,,,,,,Rupture partielle,,,,
5230003,,,,,,,,,,,,Rupture partielle,,,,
5230007,,,,,,,,,,,,Rupture totale,,,,
5260001,,,,,,,,,,,,Rupture partielle,,,,
5300001,,,,,,,,,,,,Rupture totale,,,,
5300003,,,,,,,,,,,,Rupture partielle,,,,
5300004,,,,,,,,,,,,Rupture partielle,,,,
5500001,,,,,,,,,,,,Rupture partielle,,,,
5500002,,,,,,,,,,,,Rupture partielle,,,,
5700001,,,,,,,,,,,,Rupture totale,,,,
6000009,,,,,,,,,,,,Rupture totale,,,,
6000026,,,,,,,,,,,,Rupture partielle,,,,
6000027,,,,,,,,,,,,Rupture totale,,,,
6000028,,,,,,,,,,,,Rupture partielle,,,,
6000029,,,,,,,,,,,,Rupture partielle,,,,
6110009,,,,,,,,,,,,Rupture totale,,,,
6130010,,,,,,,,,,,,Rupture totale,,,,
6130012,,,,,,,,,,,,Rupture partielle,,,,
6140004,,,,,,,,,,,,Rupture partielle,,,,
6150005,,,,,,,,,,,,Rupture partielle,,,,
6150008,,,,,,,,,,,,Rupture partielle,,,,
6190008,,,,,,,,,,,,Rupture partielle,,,,
6200027,,,,,,,,,,,,Rupture partielle,,,,
6200028,,,,,,,,,,,,Rupture partielle,,,,
6220003,,,,,,,,,,,,Rupture partielle,,,,
6220005,,,,,,,,,,,,Rupture partielle,,,,
6220006,,,,,,,,,,,,Rupture partielle,,,,
6230003,,,,,,,,,,,,Rupture totale,,,,
6250001,,,,,,,,,,,,Rupture partielle,,,,
6250010,,,,,,,,,,,,Rupture partielle,,,,
6300016,,,,,,,,,,,,Rupture partielle,,,,
6300017,,,,,,,,,,,,Rupture partielle,,,,
6300019,,,,,,,,,,,,Rupture totale,,,,
6320005,,,,,,,,,,,,Rupture partielle,,,,
6345001,,,,,,,,,,,,Rupture totale,,,,
6400010,,,,,,,,,,,,Rupture partielle,,,,
6480002,,,,,,,,,,,,Rupture partielle,,,,
6500005,,,,,,,,,,,,Rupture partielle,,,,
6500008,,,,,,,,,,,,Rupture partielle,,,,
6530002,,,,,,,,,,,,Rupture partielle,,,,
6530004,,,,,,,,,,,,Rupture totale,,,,
6550002,,,,,,,,,,,,Rupture partielle,,,,
6560001,,,,,,,,,,,,Rupture partielle,,,,
6580001,,,,,,,,,,,,Rupture partielle,,,,
6600012,,,,,,,,,,,,Rupture partielle,,,,
6600022,,,,,,,,,,,,Rupture partielle,,,,
6600023,,,,,,,,,,,,Rupture totale,,,,
6600024,,,,,,,,,,,,Rupture partielle,,,,
6660002,,,,,,,,,,,,Rupture partielle,,,,
6670007,,,,,,,,,,,,Rupture totale,,,,
6700006,,,,,,,,,,,,Rupture partielle,,,,
6750002,,,,,,,,,,,,Rupture totale,,,,
6770002,,,,,,,,,,,,Rupture partielle,,,,
6800017,,,,,,,,,,,,Rupture partielle,,,,
6800018,,,,,,,,,,,,Rupture totale,,,,
6800019,,,,,,,,,,,,Rupture totale,,,,
6800020,,,,,,,,,,,,Rupture totale,,,,
7100002,,,,,,,,,,,,Rupture partielle,,,,
7100006,,,,,,,,,,,,Rupture partielle,,,,
7100007,,,,,,,,,,,,Rupture partielle,,,,
7100008,,,,,,,,,,,,Rupture partielle,,,,
7120004,,,,,,,,,,,,Rupture partielle,,,,
7120005,,,,,,,,,,,,Rupture totale,,,,
7130004,,,,,,,,,,,,Rupture totale,,,,
7150001,,,,,,,,,,,,Rupture partielle,,,,
7150003,,,,,,,,,,,,Rupture partielle,,,,
7160003,,,,,,,,,,,,Rupture partielle,,,,
7170001,,,,,,,,,,,,Rupture totale,,,,
7170003,,,,,,,,,,,,Rupture partielle,,,,
7190002,,,,,,,,,,,,Rupture partielle,,,,
7200005,,,,,,,,,,,,Rupture partielle,,,,
7200007,,,,,,,,,,,,Rupture partielle,,,,
7200008,,,,,,,,,,,,Rupture partielle,,,,
7200009,,,,,,,,,,,,Rupture partielle,,,,
7200012,,,,,,,,,,,,Rupture totale,,,,
7210001,,,,,,,,,,,,Rupture partielle,,,,
7230001,,,,,,,,,,,,Rupture partielle,,,,
7260002,,,,,,,,,,,,Rupture partielle,,,,
7270001,,,,,,,,,,,,Rupture partielle,,,,
7290000,,,,,,,,,,,,Rupture partielle,,,,
7300001,,,,,,,,,,,,Rupture partielle,,,,
7300003,,,,,,,,,,,,Rupture partielle,,,,
7300006,,,,,,,,,,,,Rupture totale,,,,
7330001,,,,,,,,,,,,Rupture partielle,,,,
7340001,,,,,,,,,,,,Rupture totale,,,,
7340002,,,,,,,,,,,,Rupture partielle,,,,
7380001,,,,,,,,,,,,Rupture totale,,,,
7380002,,,,,,,,,,,,Rupture partielle,,,,
7400003,,,,,,,,,,,,Rupture totale,,,,
7500002,,,,,,,,,,,,Rupture partielle,,,,
7800001,,,,,,,,,,,,Rupture totale,,,,
7800008,,,,,,,,,,,,Rupture partielle,,,,
8000001,,,,,,,,,,,,Rupture totale,,,,
8000007,,,,,,,,,,,,Rupture partielle,,,,
8000008,,,,,,,,,,,,Rupture totale,,,,
8110002,,,,,,,,,,,,Rupture partielle,,,,
8130003,,,,,,,,,,,,Rupture partielle,,,,
8130004,,,,,,,,,,,,Rupture totale,,,,
8170001,,,,,,,,,,,,Rupture partielle,,,,
8170004,,,,,,,,,,,,Rupture totale,,,,
8190001,,,,,,,,,,,,Rupture totale,,,,
8200007,,,,,,,,,,,,Rupture partielle,,,,
8200010,,,,,,,,,,,,Rupture totale,,,,
8230001,,,,,,,,,,,,Rupture totale,,,,
8300001,,,,,,,,,,,,Rupture partielle,,,,
8300008,,,,,,,,,,,,Rupture totale,,,,
8320003,,,,,,,,,,,,Rupture partielle,,,,
8330002,,,,,,,,,,,,Rupture partielle,,,,
8430001,,,,,,,,,,,,Rupture partielle,,,,
8800001,,,,,,,,,,,,Rupture totale,,,,
8800008,,,,,,,,,,,,Rupture totale,,,,
9000003,,,,,,,,,,,,Rupture partielle,,,,
9000006,,,,,,,,,,,,Rupture partielle,,,,
9100002,,,,,,,,,,,,Rupture totale,,,,
9100003,,,,,,,,,,,,Rupture totale,,,,
9100004,,,,,,,,,,,,Rupture partielle,,,,
9140001,,,,,,,,,,,,Rupture totale,,,,
9140002,,,,,,,,,,,,Rupture totale,,,,
9200001,,,,,,,,,,,,Rupture partielle,,,,
9340001,,,,,,,,,,,,Rupture totale,,,,
9500001,,,,,,,,,,,,Rupture partielle,,,,
10000018,,,,,,,,,,,,Rupture partielle,,,,
10000019,,,,,,,,,,,,Rupture partielle,,,,
10100002,,,,,,,,,,,,Rupture partielle,,,,
10120001,,,,,,,,,,,,Rupture partielle,,,,
10200001,,,,,,,,,,,,Rupture totale,,,,
10200002,,,,,,,,,,,,Rupture partielle,,,,
10200003,,,,,,,,,,,,Rupture partielle,,,,
10260001,,,,,,,,,,,,Rupture totale,,,,
10300006,,,,,,,,,,,,Rupture totale,,,,
10400002,,,,,,,,,,,,Rupture partielle,,,,
10600009,,,,,,,,,,,,Rupture partielle,,,,
11000003,,,,,,,,,,,,Rupture partielle,,,,
