id,latitude,longitude,cp
59750004,5029762.0,391730.0,59750
60000010,4944200.0,209300.0,60000
60120002,4963618.0,229025.0,60120
60140003,4932593.0,246409.0,60140
60200008,4939491.9671941,279293.86448763,60200
60210003,4966600.0,195900.0,60210
60290002,4932348.0,244772.0,60290
60400003,4957500.0,299900.0,60400
60510001,4941938.0,225509.0,60510
60560001,4913100.0,252100.0,60560
60650002,4943798.0,189020.0,60650
60730002,4929011.78368,220047.948383,60730
61130001,4837500.0,54200.0,61130
61200007,4873700.0,-3100.0,61200
61250003,4845673.8391763,12705.878900904,61250
61260002,4825510.0237309,69489.927116392,61260
61430003,4880400.0,-49600.0,61430
62120015,5069787.9035687,235114.5511856,62120
62130003,5038600.0,234800.0,62130
62200005,5071900.0,160900.0,62200
62270002,5027748.0,229229.0,62270
62280003,5073300.0,166900.0,62280
62440001,5045500.0,290400.0,62440
62450001,5010600.0,284300.0,62450
62560003,5059800.0,209600.0,62560
62820003,5048607.91546,299713.945798,62820
63000016,4578019.0,307141.0,63000
63112001,4582500.0,307300.0,63112
63150001,4559100.0,275800.0,63150
63160001,4572400.0,334000.0,63160
63200006,4588800.0,312300.0,63200
63300007,4584200.0,351500.0,63300
63340001,4545900.0,325400.0,63340
63360001,4581675.0,315286.0,63360
63410004,4596292.87,294906.73,63410
63730001,4568300.0,318800.0,63730
64100010,4348300.0,-148800.0,64100
64121003,4335400.0,-38000.0,64121
64270002,4347492.0,-91425.000000002,64270
66140002,4270700.0,301500.0,66140
66200002,4260788.3503923,292371.31744832,66200
66240001,4271700.0,283900.0,66240
66420001,4278737.0,303490.0,66420
66530002,4277700.0,295100.0,66530
66600001,4275770.57024,286563.291839,66600
66680001,4266300.0,284600.0,66680
67140002,4841600.0,747600.0,67140
67140003,4841000.0,745500.0,67140
67160003,4897167.5,799146.48,67160
67170006,4870928.0,770777.0,67170
67205001,4860422.1646982,770587.2022629,67200
67290002,4892000.0,737500.0,67290
67500010,4882907.0,779228.0,67500
67660003,4889800.0,791200.0,67660
68000010,4806400.0,734000.0,68000
68130002,4762508.0,724135.857653,68130
68460002,4775927.8194842,727887.08436523,68460
68500002,4790200.0,723900.0,68500
68703001,4779365.23884,717024.938652,68703
69100022,4574977.0,491257.0,69100
69126001,4572900.0,470300.0,69126
69200001,4571770.4140586,487305.45992255,69200
69200008,4571700.0,486000.0,69200
69200009,4569000.0,489100.0,69200
69240002,4603486.0,429911.0,69240
69270002,4584300.0,483500.0,69270
69290003,4574700.0,474100.0,69290
69460006,4604400.0,467300.0,69460
69480005,4594300.0,471500.0,69480
69510002,4569128.0,467995.0,69510
69550001,4598163.0,433531.0,69550
69672001,4573300.0,490800.0,69500
69740002,4573400.0,498900.0,69740
70000010,4761546.74451,613552.190391,70000
70100005,4745410.0,558994.0,70100
70160001,4776500.0,610100.0,70160
70200004,4768300.0,651800.0,70200
71000010,4681201.0,485551.0,71100
71100011,4677600.0,483700.0,71100
71140002,4662400.0,375700.0,71140
71170001,4620400.0,433600.0,71170
71190003,4686600.0,419000.0,71190
71230002,4664800.0,434000.0,71230
71380001,4677841.9433787,488873.94874789,71380
71480005,4648200.0,524300.0,71480
71500002,4662500.0,523900.0,71500
71670001,4680500.0,447400.0,71670
71680001,4625400.0,478900.0,71680
71680002,4625000.0,478800.0,71680
72000022,4802700.0,18100.0,72000
72100001,4798516.1574039,18594.572421907,72100
72170001,4822900.0,12800.0,72170
72230006,4793400.0,18700.0,72230
72300006,4785200.0,-35300.0,72300
72300009,4785634.4215874,-36064.983612302,72300
72450001,4805200.0,41900.0,72450
73000001,4557565.79814,594409.428827,73000
73200001,4566783.0,637303.0,73200
73200002,4566700.0,639400.0,73200
73220002,4554300.0,630300.0,73220
73370001,4567600.0,585200.0,73370
73410001,4576100.0,593300.0,73410
73420002,4564736.17151,589391.783002,73420
73460002,4564600.0,633000.0,73460
73540002,4564037.0,643979.0,73540
73600009,4548851.3222932,652767.14991974,73600
74100008,4618400.0,627600.0,74100
74130001,4607300.0,641900.0,74130
74130006,4608400.0,640400.0,74130
74140003,4627100.0,631400.0,74140
74160001,4613929.0,606990.0,74160
74230004,4590800.0,636500.0,74230
74320001,4584501.0,615048.0,74320
74330003,4594899.49885,604605.205671,74330
74370003,4596300.0,613100.0,74370
74440001,4610900.0,658200.0,74440
74800005,4607000.0,632000.0,74800
74960001,4590996.0,614922.0,74940
76000006,4943500.0,110500.0,76000
76176001,4943200.0,108300.0,76100
76190003,4962600.0,78800.0,76190
76220004,4947800.0,174000.0,76220
76240002,4941200.0,113700.0,76240
76250001,4947100.0,104300.0,76250
76270001,4973200.0,143400.0,76270
76300007,4942100.0,110700.0,76300
76410002,4932800.0,109700.0,76410
76640002,4965200.0,60000.0,76640
76680001,4967000.0,128400.0,76680
76730001,4979000.0,99800.0,76730
77000003,4852528.0,269402.349348,77000
77124002,4896200.0,286200.0,77124
77130005,4837000.0,293900.0,77130
77160003,4855900.0,330900.0,77160
77164001,4882682.0,270427.0,77164
77165002,4903700.0,280100.0,77165
77195001,4850100.0,257900.0,77190
77230004,4906414.392,259786.578,77230
77230009,4904070.5804682,268601.46976508,77230
77320003,4878261.0,329464.0,77320
77330003,4875700.0,270000.0,77330
77350005,4854301.39632,263315.746474,77350
77360001,4887400.0,264100.0,77360
77390005,4863564.6642295,276912.40748971,77390
77470001,4895800.0,295900.0,77470
77480002,4841421.0,324178.0,77480
77508001,4887800.0,260900.0,77500
77510001,4884615.0,323114.0,77510
77680004,4879000.0,264200.0,77680
77700002,4889666.0,280162.0,77700
77780003,4832823.0549342,268730.32082164,77780
77820003,4849200.0,279600.0,77820
77950001,4855275.28221,267091.809609,77950
78120003,4862500.0,183000.0,78120
78250002,4901009.0,189914.0,78250
78300011,4892100.0,203400.0,78300
78318001,4876383.4182146,191447.63670719,78310
78410002,4896631.638097,186670.49841285,78410
78450001,4881900.0,200400.0,78450
78530001,4876500.0,212700.0,78530
78610002,4868400.0,184500.0,78610
78680004,4896100.0,181200.0,78680
78700001,4901100.0,209700.0,78700
78840004,4903700.0,159300.0,78840
78890004,4881172.8101522,176368.08872305,78890
78960001,4875600.0,205500.0,78960
80100002,5009981.1078,185638.830058,80100
80230003,5017200.0,164900.0,80230
80260001,5000140.0,231608.0,80260
80300004,4992200.0,230400.0,80080
80480003,4986238.0,223121.0,80480
80500001,4964700.0,258800.0,80500
81200003,4350000.0,236900.0,81200
81230002,4370900.0,269800.0,81230
81300001,4375969.17928,196428.409176,81300
82000011,4402200.0,137900.0,82000
82410003,4404900.0,146300.0,82410
82600001,4385400.0,122800.0,82600
83136008,4333816.9476894,597461.80327879,83136
83160001,4314000.0,601400.0,83160
83170007,4340700.0,605000.0,83170
83200003,4312700.0,590300.0,83200
83210004,4319500.0,604400.0,83210
83260003,4313200.0,606900.0,83260
83270001,4318100.0,569751.0,83270
83310006,4326500.0,654100.0,83310
83440004,4360567.06854,676594.500893,83440
83440006,4360700.0,674900.0,83440
83500001,4311300.0,585800.0,83500
83560005,4360659.50014,575195.05519,83560
83630002,4361700.0,622000.0,83630
83690002,4356274.95614,623623.619218,83690
83690003,4356000.0,625200.0,83690
83830002,4355400.0,652400.0,83830
84097001,4392800.0,478900.0,84000
84110004,4424300.0,508200.0,84110
84110005,4424743.8008131,509314.22309044,84110
84190001,4411600.0,501600.0,84190
84507001,4432200.0,474500.0,84500
84550003,4419700.0,473700.0,84550
84700004,4400900.0,487300.0,84700
84700007,4400503.69,487475.61,84700
84800003,4393100.0,506400.0,84800
84810002,4409204.53,502966.13,84810
84850001,4415676.0,487061.0,84850
84976001,4405145.0,504122.0,84200
86100003,4679896.0,54931.0,86100
86310002,4656676.0,85980.0,86310
88320001,4807449.084,578766.316,88320
88400006,4807495.62,688313.9,88400
88410001,4803200.0,597800.0,88410
89000008,4779730.0,357939.0,89000
89270001,4766659.53637,373695.0,89270
89450001,4746247.88,376852.6,89450
89630001,4737100.0,399800.0,89630
90300002,4766862.6011,684220.308716,90300
91100014,4859307.03528,244276.477061,91100
91150008,4844099.7390038,213831.93115596,91150
91190001,4869400.0,212100.0,91190
91230004,4870418.0,246037.0,91230
91250001,4861900.0,249400.0,91250
91280001,4861400.0,250600.0,91280
91300019,4873949.9176607,230178.00675178,91300
91410004,4870600.0,234300.0,91420
91420002,4869300.0,233700.0,91420
91420004,4869700.0,233300.0,91420
91450001,4863900.0,245800.0,91450
91460008,4864065.0,224877.0,91460
91590001,4848500.0,234500.0,91590
91630006,4856200.0,224700.0,91630
91800005,4868300.0,253400.0,91800
91814001,4858400.0,244400.0,91100
92110010,4890700.0,230100.0,92110
93270001,4895100.0,252800.0,93270
93360002,4886200.0,251000.0,93360
93370001,4889900.0,254900.0,93370
93470002,4891500.0,258900.0,93470
94140004,4880430.0,241212.0,94140
94310004,4874588.0,238308.0,94310
94460001,4874926.0,245465.0,94460
94537002,4875000.0,238900.0,94537
94600007,4877084.0,240910.0,94600
95100032,4894889.0,220959.0,95100
95440001,4902675.0,236867.0,95440
95450007,4906419.5539574,198270.89208983,95450
95640001,4914700.0,197500.0,95640
95870009,4893556.8,220762.8,95870
1230002,4594200.0,543200.0,1230
1350004,4584733.2623162,578691.58896959,1350
1430004,4612846.1006247,553957.14392066,1430
1500004,4595700.0,533285.0,1500
1600003,4590400.0,482000.0,1600
2100012,4986500.0,329100.0,2100
2120004,4990249.0,363841.0,2120
2200001,4936994.0,331490.0,2200
2200010,4937046.0,332985.0,2200
2220001,4934100.0,352900.0,2220
2300006,4962645.0,321575.0,2300
3190004,4653100.0,262200.0,3190
3200005,4614300.0,341500.0,3200
3300001,4613843.645,344866.775,3300
3300003,4613600.0,345500.0,3300
3410001,4633800.0,256700.0,3410
3800003,4609800.0,320300.0,3800
4200007,4419200.0,594500.0,4200
4510003,4404400.0,613000.0,4510
6110006,4357260.0,700060.0,6110
6240006,4374985.84,742252.74,6240
6400001,4355530.0,702483.0,6400
6530007,4363444.9,685390.1,6530
6670008,4385600.0,722700.0,6670
7130002,4494400.0,485700.0,7130
7430002,4526100.0,470300.0,7430
7500001,4493828.0,486654.0,7500
7700003,4430500.0,461200.0,7700
7800003,4480700.0,479200.0,7800
8000006,4973300.0,475200.0,8000
8150001,4984000.0,454500.0,8150
8150002,4984000.0,460500.0,8150
8300007,4951743.0,449483.0,8300
8350002,4969800.0,486600.0,8350
8360003,4953000.0,424900.0,8360
8600003,5013357.8277,484913.898552,8600
9100001,4310300.0,163100.0,9100
9100006,4313700.0,160600.0,9100
9270003,4325100.0,167800.0,9270
9300002,4293739.0,185335.0,9300
9300005,4292800.0,185800.0,9300
9400001,4284500.0,159800.0,9400
9500003,4308400.0,187700.0,9500
9600003,4297860.0,186859.0,9600
10100001,4851018.0,371443.0,10100
10140001,4823700.0,446700.0,10140
10160001,4821640.0,374084.0,10160
10200004,4822900.0,471700.0,10200
10370001,4858500.0,356100.0,10370
10410003,4829795.1133716,413363.64178579,10410
11106001,4318077.8,296968.3,11100
11170002,4325464.8546806,217022.84307732,11170
11400005,4330462.0,195867.0,11400
11400008,4331500.0,196000.0,11400
11430002,4311800.0,310400.0,11430
12100006,4408100.0,304200.0,12100
12100009,4408900.0,305400.0,12100
12340002,4446300.0,272700.0,12340
13004005,4330400.0,540100.0,13004
13009001,4324600.0,541700.0,13009
13011020,4328900.0,546000.0,13011
13011024,4329800.0,549600.0,13011
13012028,4331700.0,544000.0,13012
13013014,4331700.0,540400.0,13013
13270005,4346484.0,494014.0,13270
13300011,4365300.0,510000.0,13300
13340001,4349200.0,522900.0,13340
13368001,4329500.0,548000.0,13011
14125001,4916300.0,-29800.0,14120
14130003,4929235.0,19338.0,14130
14290002,4902401.7,40408.2,14290
14330001,4924800.0,-87800.0,14330
14390001,4928814.0,-12678.0,14390
14404001,4927700.0,-71900.0,14400
14520004,4934231.0,-75209.000000004,14520
14980002,4920000.0,-45900.0,14980
15000001,4491600.0,243700.0,15000
15100006,4503500.0,308900.0,15100
15250004,4499661.0,242166.0,15250
15250006,4494448.371,231132.819,15250
17360001,4515900.0,-1900.0,17360
18000001,4710300.0,241000.0,18000
18000004,4707082.0,237747.0,18000
18100016,4722200.0,206900.0,18100
18370001,4655500.0,220100.0,18370
18400004,4699600.0,224900.0,18400
18700001,4747500.0,242300.0,18700
18700003,4749800.0,244100.0,18700
21170001,4711200.0,525600.0,21170
21300001,4728500.0,502200.0,21300
21310004,4735600.0,551300.0,21310
23000007,4616800.0,187400.0,23000
23200001,4594800.0,217200.0,23200
24120006,4513100.0,129700.0,24120
25000022,4724936.0,603193.0,25000
25200001,4752704.0,680990.0,25200
25200005,4749900.0,681400.0,25200
25330001,4703835.0,606985.0,25330
25410004,4718400.0,581500.0,25410
25530001,4718000.0,639000.0,25530
26110004,4436000.0,512700.0,26110
26160001,4454116.713,493414.812,26160
26208001,4453200.0,474800.0,26200
26250003,4480200.0,485400.0,26250
26300001,4503500.0,505300.0,26300
26450002,4462635.39,496773.36,26450
26790003,4428700.0,494300.0,26790
26800004,4487500.0,487900.0,26800
27110003,4914300.0,90300.0,27110
27130003,4877572.6884669,121081.53159307,27320
27160001,4885200.0,92000.0,27160
27190002,4895539.0,94693.999999999,27190
27250002,4881800.0,70000.0,27250
27290001,4929473.0,65939.0,27290
27310008,4935260.35,80636.98,27310
27350001,4937865.23137,73159.2864799,27350
27600001,4915600.0,134500.0,27600
27800001,4919900.0,71600.0,27800
27800002,4919411.0,71471.0,27800
27930001,4895706.02407,93545.35676,27190
27930002,4901500.0,117400.0,27930
28000001,4845100.0,151600.0,28000
28130001,4858726.0,157307.0,28130
28150001,4826800.0,163200.0,28150
28160006,4821500.0,118000.0,28160
28210002,4864600.0,152400.0,28210
28240005,4847500.0,102600.0,28240
28300004,4845400.0,146500.0,28300
28500006,4874304.2986182,142523.42346728,28500
28700001,4846100.0,176900.0,28700
29200008,4838900.0,-452800.0,29200
29730005,4780504.4361175,-428059.36428444,29730
29820002,4837600.0,-455500.0,29200
30100001,4410715.0,409387.0,30100
30100007,4411700.0,410700.0,30100
30129001,4382430.85249,449784.641454,30129
30130002,4425993.0,464752.0,30130
30130004,4425500.0,464600.0,30130
30210006,4394200.0,456900.0,30210
30220002,4357400.0,419600.0,30220
30220003,4362800.0,419200.0,30220
30240001,4352170.0,413890.0,30240
31076001,4360900.0,139700.0,31076
31130007,4358833.7374,157823.978563,31130
31140004,4370700.0,146600.0,31140
31140006,4365886.0,145702.0,31140
31140008,4369000.0,145200.0,31140
31220001,4319845.0,100901.0,31220
31220006,4326200.0,111500.0,31220
31240004,4365517.0,147066.0,31240
31340001,4385900.0,150500.0,31340
31470005,4351195.0,118972.0,31470
31600008,4343000.0,122300.0,31600
31700006,4364900.0,133700.0,31700
31770001,4361300.0,133000.0,31770
31800003,4311942.0,72578.0,31800
31830001,4357000.0,130900.0,31830
32110001,4375900.0,-3300.0,32110
32400001,4365600.0,-7400.0,32400
32500005,4385302.0,66406.0,32500
32600001,4361400.0,108900.0,32600
33114001,4462287.3062239,-78671.493393182,33114
33420003,4485992.34,-25698.74,33420
33700010,4484796.0484359,-65868.9383,33700
33780001,4551400.0,-111300.0,33780
34070002,4356400.0,394700.0,34475
34110002,4344900.0,375300.0,34110
34160002,4375696.742213,408433.73936706,34160
34220001,4348700.0,276800.0,34220
34300001,4329900.0,347300.0,34300
34370002,4335964.8853961,316945.27990723,34370
34450002,4331200.0,341900.0,34450
34550002,4337200.0,342200.0,34550
34570002,4364279.54,369559.828,34570
34590001,4366200.0,417800.0,34590
34770006,4349756.6910002,371181.18154831,34770
34800001,4362300.0,343800.0,34800
34973001,4358045.56372,393062.449276,34970
35131001,4804600.0,-171100.0,35131
35140001,4825900.0,-140800.0,35140
35230004,4799600.0,-166900.0,35230
35320003,4793435.2,-166727.3,35320
35340003,4818000.0,-143800.0,35340
35400007,4865797.0,-197092.0,35400
35780001,4861000.0,-206700.0,35730
35850003,4822117.09682,-179075.395872,35850
36000001,4680600.0,169600.0,36000
36100001,4694210.0,198786.0,36100
36110001,4697300.0,161200.0,36110
36400001,4658200.0,200100.0,36400
36400004,4657400.0,197700.0,36400
37000007,4738000.0,66900.0,37000
37100002,4741200.0,70200.0,37100
37120001,4702058.0,33397.0,37120
37140001,4727400.0,16700.0,37140
37190003,4730700.0,53600.0,37190
37250002,4729300.0,71900.0,37250
37250006,4724655.3839515,69664.144470514,37250
37270001,4738400.0,84300.0,37270
37300001,4734600.0,64300.0,37300
37320001,4729100.0,79000.0,37320
37380001,4750100.0,78900.0,37380
37400007,4740508.13,98627.14,37400
37600001,4713000.0,98400.0,37600
37700001,4738000.0,71500.0,37700
38140009,4534195.0173368,549450.88367662,38140
38200007,4551900.0,491900.0,38200
38200019,4550248.9078125,485051.26269,38200
38220003,4508300.0,576100.0,38220
38270002,4534500.0,507400.0,38270
38270005,4534100.0,504800.0,38270
38300022,4558500.0,528500.0,38300
38380003,4538800.0,573000.0,38380
38430004,4532400.0,558200.0,38430
38431001,4515900.0,572400.0,38130
38440002,4549600.0,514300.0,38440
38490004,4553021.0,558917.0,38490
38500003,4536000.0,560000.0,38500
38540001,4563900.0,504400.0,38540
38550002,4542100.0,481700.0,38550
38580003,4538682.1519174,606860.22217104,38580
38590001,4535400.0,533400.0,38590
38650003,4492600.0,563800.0,38650
38700001,4519600.0,575300.0,38700
38870001,4534575.1191003,523355.8391802,38870
38930001,4482300.0,562100.0,38930
39240001,4639400.0,557000.0,39240
39300001,4674900.0,590700.0,39300
39600002,4691500.0,575700.0,39600
40400004,4382800.0,-80500.0,40400
41000020,4759557.563159,130107.17505701,41000
41100003,4780500.0,107100.0,41100
41100004,4780300.0,104400.0,41100
41130003,4728400.0,154300.0,41130
41250001,4756200.0,145000.0,41250
41350001,4756900.0,137100.0,41350
41700004,4743007.0,143427.0,41700
42000014,4543755.0,437878.0,42000
42110001,4572200.0,422700.0,42110
42110003,4575338.7108442,421969.76236342,42110
42120005,4599900.0,406100.0,42120
42290001,4548100.0,444400.0,42290
42390001,4547600.0,434400.0,42390
42400007,4547933.0,451918.0,42400
42440004,4583000.0,375500.0,42440
42510005,4581020.0,419681.0,42510
42540002,4589326.4,423973.0,42540
43100001,4531100.0,337500.0,43100
43120002,4528500.0,415800.0,43120
43190003,4510855.2970837,429583.88576009,43190
43220001,4521400.0,434600.0,43220
44000001,4725700.0,-151300.0,44300
44000006,4724459.0,-153364.0,44300
44230004,4719900.0,-151900.0,44230
44260006,4736151.837,-195614.892,44260
44340007,4716800.0,-164300.0,44340
44350004,4732944.0,-241115.0,44350
44570001,4730200.0,-221300.0,44570
44600002,4728000.0,-222800.0,44600
44600007,4729000.0,-225700.0,44600
44710002,4713100.0,-175300.0,44710
45100001,4788200.0,190300.0,45100
45120007,4800951.35,272335.76,45120
45160001,4786874.0,191097.0,45160
45200001,4797378.7008475,273426.50301522,45200
45210005,4809300.0,280200.0,45210
45220001,4793219.4146739,292377.45165718,45220
45230001,4783500.0,284000.0,45230
45240002,4771800.0,194100.0,45240
45300003,4818391.0,225072.0,45300
45400002,4793300.0,191700.0,45400
45400005,4792300.0,190800.0,45400
45400006,4792976.0,189726.0,45400
45480002,4816112.4593693,205182.01447943,45480
45770001,4796000.0,188900.0,45770
45770002,4793400.0,189000.0,45770
45800003,4791129.0,197122.0,45800
46100007,4460664.3,202405.7,46100
46150001,4455400.0,133800.0,46150
46300010,4472118.4520979,136929.61789749,46300
48800002,4443497.53,393339.19,48800
49130004,4743700.0,-51400.0,49130
49310001,4714700.0,-52200.0,49310
49330001,4768100.0,-49900.0,49330
49390001,4739000.0,7000.0,49390
49480001,4751400.0,-47300.0,49480
49610001,4739700.0,-52900.0,49610
50000004,4909800.0,-107700.0,50000
50200001,4903815.80485,-144789.571173,50200
50220002,4861700.0,-128000.0,50220
50300001,4865285.8767159,-135003.0743481,50300
50470001,4960340.0,-160199.0,50470
50560002,4909700.0,-158500.0,50560
50590003,4898800.0,-151900.0,50590
50600002,4858800.0,-108700.0,50600
51110002,4934934.483311,420887.706555,51110
51110004,4936339.0483099,416819.98009086,51110
51200001,4904900.0,396300.0,51200
51310001,4872200.0,355300.0,51310
51390001,4924379.966,392130.219,51390
51500004,4916166.26,408109.998,51500
52000009,4811774.2186578,514063.63371483,52000
52100012,4863700.0,498000.0,52100
52100014,4863059.0,493410.0,52100
53061001,4805600.0,-73600.0,53000
53300003,4839606.95,-62468.13,53300
53940001,4806544.87762,-81053.2731764,53940
54110001,4861000.0,635200.0,54110
54120004,4844200.0,673700.0,54120
54210002,4862000.0,628200.0,54210
54300001,4857879.09256,651831.142347,54300
54300008,4859700.0,648200.0,54300
54360003,4855609.81,639785.39,54360
54450002,4864400.0,680600.0,54450
54470002,4894700.0,587600.0,54470
54530002,4897800.0,602700.0,54530
54700006,4890900.0,604400.0,54700
54840004,4869100.0,596900.0,54840
55000001,4875400.0,517900.0,55000
55000005,4878700.0,514000.0,55000
55300001,4889000.0,555100.0,55300
55430001,4916200.0,564900.0,55430
55700005,4948300.0,520200.0,55700
55700006,4948385.3119268,520339.75146027,55700
55800002,4882500.0,499300.0,55800
56200001,4777100.0,-213100.0,56200
56370005,4752600.0,-264600.0,56370
56700003,4776500.0,-330200.0,56700
57071001,4910700.0,623100.0,57070
57100002,4935600.0,614000.0,57100
57150005,4919543.0,670652.0,57150
57155002,4906700.0,614300.0,57155
57160002,4910900.0,612300.0,57160
57185002,4925800.0,608400.0,57185
57255001,4919700.0,599500.0,57255
57365001,4922000.0,621300.0,57365
57380002,4904800.0,659300.0,57380
57402001,4873200.0,704600.0,57400
57430001,4899100.0,702800.0,57430
57520001,4913400.0,704400.0,57520
57740004,4911100.0,669800.0,57740
57970002,4937500.0,622900.0,57970
58200002,4738990.6147,292328.245582,58200
58310001,4752885.0,307024.0,58310
58500003,4747377.27887,351936.547151,58500
59113006,5055000.0,305300.0,59113
59180001,5099600.0,236700.0,59180
59211002,5059400.0,296400.0,59211
59230001,5044200.0,342700.0,59230
59300001,5033457.0,351712.0,59300
59300011,5035300.0,353500.0,59300
59400005,5016300.0,324800.0,59400
59450001,5034000.0,310000.0,59187
59630003,5094384.9986115,219784.86125013,59630
59720001,5025407.2028479,393673.57432543,59720
59800001,5063085.487,309597.349348,59000
60000008,4943300.0,204600.0,60000
60180001,4927600.0,248600.0,60180
60250003,4932115.47948,232962.861226,60250
60280003,4943126.68816,283734.34750855,60280
60290005,4933673.0,243351.0,60290
60310001,4959000.0,285400.0,60310
60410003,4930913.0,273049.0,60410
60590001,4928900.0,180700.0,60590
60650004,4942200.0,197800.0,60650
60650006,4941700.0,192400.0,60650
60800002,4923366.0,288727.0,60800
61000006,4843500.0,9700.0,61000
61120001,4894000.0,19800.0,61120
61170001,4850357.96113,35940.894107818,61170
61190002,4858900.0,65300.0,61190
61500003,4860620.0,18451.0,61500
61500004,4860000.0,17100.0,61500
61600003,4859138.0,-36619.0,61600
62000014,5029700.0,276900.0,62000
62131001,5050200.0,265200.0,62131
62140001,5037078.17351,202690.459007,62140
62147001,5012218.6534067,308928.16536201,62147
62180002,5041200.0,160800.0,62180
62217007,5028200.0,280700.0,62217
62220003,5048300.0,296500.0,62220
62330001,5060900.0,247200.0,62330
62330002,5061200.0,249300.0,62330
62450003,5009894.0,285549.0,62450
62730003,5094110.255,193899.854,62730
62840001,5062600.0,277300.0,62840
62980001,5048700.0,274600.0,62980
63000015,4576600.0,312500.0,63000
63150002,4559300.0,275000.0,63150
63200001,4587800.0,311700.0,63200
63220001,4541400.0,372500.0,63220
63230002,4582700.0,285100.0,63230
63300001,4583900.0,351000.0,63300
63350001,4591600.0,333000.0,63350
63370001,4577700.0,319700.0,63370
63390001,4603078.72738,282101.927933,63390
63500008,4554375.2035413,323249.0972936,63500
63600002,4553100.0,372800.0,63600
63650001,4587000.0,363000.0,63650
63700004,4616000.0,283800.0,63700
63800005,4572919.0,322201.0,63800
63960005,4567100.0,317200.0,63960
64100015,4349200.0,-145900.0,64100
64130002,4322600.0,-88500.0,64130
65370002,4302400.0,60300.0,65370
66200001,4260700.0,297700.0,66200
66300014,4264000.0,275700.0,66300
66400004,4250115.23339,275828.881675,66400
66700001,4255700.0,301000.0,66700
67033001,4859100.0,769400.0,67200
67110001,4893342.0,766915.0,67110
67120003,4854154.9,750275.15,67120
67130004,4848200.0,722000.0,67130
67190001,4853649.66,744767.17,67190
67300004,4861065.3,773785.5,67300
67400001,4854400.0,773700.0,67400
67430002,4893983.0,718778.0,67430
67500003,4880300.0,781200.0,67500
67520001,4861600.0,750300.0,67520
67680001,4836236.5997199,746764.8575567,67680
67700002,4874100.0,737600.0,67700
67960001,4853900.0,764900.0,67960
68140003,4804300.0,716000.0,68140
68150003,4819200.0,733800.0,68150
68210002,4763100.0,711100.0,68210
68313001,4777200.0,738700.0,68110
68490002,4781643.0,753969.0,68490
68880001,4780638.0,710443.0,68800
69190001,4570800.0,485500.0,69190
69210009,4582500.0,466900.0,69210
69230001,4567900.0,479200.0,69230
69360010,4562900.0,482500.0,69360
69380008,4586900.0,470000.0,69380
69390005,4564200.0,481000.0,69390
69520001,4560500.0,478200.0,69520
69600002,4572100.0,479500.0,69600
69670002,4573262.0,467286.0,69670
69680003,4573912.0,495738.0,69680
70200007,4772400.0,653400.0,70200
70500001,4782741.0,590571.0,70500
70800003,4781200.0,620800.0,70800
71000001,4632536.0,483854.0,71000
71100003,4679804.0,484741.0,71100
71130004,4660400.0,407100.0,71130
71170003,4620700.0,431400.0,71170
71200011,4680824.867,442894.694,71200
71380002,4679200.0,491200.0,71380
71800002,4628900.0,432000.0,71800
72100002,4799687.0,17957.0,72000
72160002,4806100.0,49700.0,72160
72220001,4783968.25321,26262.3079173,72220
72330001,4783000.0,7700.0,72330
72470004,4801600.0,32794.0,72470
73110002,4545600.0,611200.0,73110
73200003,4548660.8145104,652533.10822173,73600
73250001,4555458.0,616274.0,73250
73400003,4574710.723,641838.041,73400
74000007,4589500.0,612000.0,74000
74140005,4629863.25504,630625.260671,74140
74150002,4585633.9986284,594841.81554019,74150
74220001,4590611.13447,642205.866586,74220
74300011,4603300.0,663700.0,74300
74330001,4594000.0,607300.0,74330
74430001,4623541.56534,665508.238436,74430
74500002,4975551.11909,37449.1663689,76400
74600001,4587700.0,608900.0,74600
74700001,4595300.0,662900.0,74700
76120002,4941765.0,104579.3,76120
76140001,4942654.62423,106266.619218,76140
76200003,4991900.0,108600.0,76200
76210004,4957992.7388741,47421.119049071,76210
76210005,4957000.0,49000.0,76210
76220010,4946100.0,152000.0,76220
76280002,4964033.0,22423.0,76280
76280003,4964300.0,26900.0,76280
76300005,4942100.0,109600.0,76300
76330002,4948189.0,58305.0,76330
76380006,4945097.3674914,103424.99010498,76380
76400010,4976759.7716663,41928.26526266,76400
76410001,4930300.0,103500.0,76410
76460002,4985825.0,69319.0,76460
76520001,4939800.0,117800.0,76520
76530003,4936420.0,101147.0,76530
76570001,4956400.0,95200.0,76570
76720003,4971868.27,109562.37,76720
77130003,4840200.0,293600.0,77130
77140003,4826800.0,267600.0,77140
77140006,4826900.0,270100.0,77140
77170005,4869424.0,261673.0,77170
77230006,4907014.23478,271523.931506,77230
77280001,4907300.0,267100.0,77280
77310009,4854082.7353741,252209.39606196,77310
77370001,4855809.4704,302534.519556,77370
77430001,4839575.0,279896.0,77430
77515001,4880000.0,298600.0,77515
77540002,4867700.0,296900.0,77540
77550005,4862473.0,259212.0,77550
77600005,4882868.411395,274146.59494568,77600
77610002,4871000.0,286000.0,77610
77710001,4825100.0,287400.0,77710
77720002,4860840.0,289009.0,77720
78114001,4872500.0,208300.0,78114
78124001,4889323.73,187387.57,78124
78190011,4878900.0,197400.0,78190
78230005,4889601.129,210679.703,78230
78520002,4899500.0,172900.0,78520
78550007,4878637.0,161421.0,78550
