dep,datetime,tx_incidence,tx_positivite
26,2021-09-29,123.2491131060442,3.01
26,2021-09-30,103.26277044019919,2.73
26,2021-10-01,76.61431355240586,2.1
26,2021-10-02,73.28325644143169,2.08
26,2021-10-03,73.28325644143169,2.07
26,2021-10-04,43.30374244266418,1.36
26,2021-10-05,39.97268533169001,1.41
26,2021-10-06,29.97951399876751,1.17
26,2021-10-07,28.313985443280426,1.13
26,2021-10-08,29.97951399876751,1.66
26,2021-10-09,26.64845688779334,1.54
26,2021-10-10,26.64845688779334,1.56
26,2021-10-11,39.97268533169001,2.65
26,2021-10-12,43.30374244266418,3.19
26,2021-10-13,48.30032810912543,3.39
26,2021-10-14,51.631385220099595,3.66
26,2021-10-15,54.96244233107377,3.49
26,2021-10-16,59.95902799753502,3.86
26,2021-10-17,59.95902799753502,3.85
26,2021-10-18,44.969270998151266,2.88
26,2021-10-19,38.30715677620293,2.44
26,2021-10-20,43.30374244266418,2.77
26,2021-10-21,49.96585666461252,3.12
26,2021-10-22,48.30032810912543,3.47
26,2021-10-23,49.96585666461252,3.48
26,2021-10-24,49.96585666461252,3.5
26,2021-10-25,53.29691377558668,4.27
26,2021-10-26,56.62797088656085,4.8
26,2021-10-27,44.969270998151266,4.01
26,2021-10-28,34.97609966522876,4.32
26,2021-10-29,36.641628220715845,5.42
26,2021-10-30,28.313985443280426,4.79
26,2021-10-31,29.97951399876751,5.06
26,2021-11-01,24.98292833230626,5.0
26,2021-11-02,28.313985443280426,5.9
26,2021-11-03,29.97951399876751,7.23
26,2021-11-04,38.30715677620293,9.5
26,2021-11-05,48.30032810912543,13.68
26,2021-11-06,53.29691377558668,14.95
26,2021-11-07,51.631385220099595,14.35
26,2021-11-08,68.28667077497043,15.83
26,2021-11-09,68.28667077497043,10.33
26,2021-11-10,106.59382755117336,14.0
26,2021-11-11,94.93512766276378,13.32
26,2021-11-12,94.93512766276378,7.17
26,2021-11-13,94.93512766276378,6.72
26,2021-11-14,96.60065621825086,6.82
26,2021-11-15,104.92829899568628,5.6
26,2021-11-16,119.91805599507003,5.48
26,2021-11-17,94.93512766276378,3.76
26,2021-11-18,118.25252743958295,3.8
26,2021-11-19,129.91122732799255,3.91
26,2021-11-20,151.56309854932462,4.32
26,2021-11-21,154.8941556602988,4.37
26,2021-11-22,213.18765510234672,5.02
27,2021-09-01,86.36644046884639,13.29
27,2021-09-02,91.85002399067791,14.99
27,2021-09-03,83.62464870793063,14.39
27,2021-09-04,84.99554458838851,13.69
27,2021-09-05,83.62464870793063,13.32
27,2021-09-06,87.73733634930427,12.55
27,2021-09-07,82.25375282747275,11.07
27,2021-09-08,75.39927342518335,9.09
27,2021-09-09,74.02837754472547,7.26
27,2021-09-10,79.51196106655699,5.87
27,2021-09-11,75.39927342518335,5.26
27,2021-09-12,75.39927342518335,5.27
27,2021-09-13,69.91568990335185,4.23
27,2021-09-14,76.77016930564123,3.83
27,2021-09-15,74.02837754472547,3.51
27,2021-09-16,64.43210638152033,2.54
27,2021-09-17,65.80300226197821,2.35
27,2021-09-18,67.17389814243609,2.39
27,2021-09-19,67.17389814243609,2.37
27,2021-09-20,78.14106518609911,2.36
27,2021-09-21,76.77016930564123,2.17
27,2021-09-22,79.51196106655699,2.26
27,2021-09-23,76.77016930564123,2.12
27,2021-09-24,72.65748166426759,1.61
27,2021-09-25,65.80300226197821,1.47
27,2021-09-26,65.80300226197821,1.48
27,2021-09-27,46.610459935567896,1.03
27,2021-09-28,38.385084652820616,0.82
27,2021-09-29,31.530605250531224,0.69
27,2021-09-30,32.901501130989104,0.74
27,2021-10-01,34.272397011446984,0.92
27,2021-10-02,34.272397011446984,0.93
27,2021-10-03,34.272397011446984,0.93
27,2021-10-04,39.755980533278496,1.01
27,2021-10-05,38.385084652820616,0.94
27,2021-10-06,34.272397011446984,0.85
27,2021-10-07,30.159709370073344,0.64
27,2021-10-08,24.676125848241828,0.58
27,2021-10-09,24.676125848241828,0.57
27,2021-10-10,24.676125848241828,0.57
27,2021-10-11,30.159709370073344,0.79
27,2021-10-12,28.788813489615464,0.86
27,2021-10-13,32.901501130989104,0.97
27,2021-10-14,32.901501130989104,1.03
27,2021-10-15,39.755980533278496,1.11
27,2021-10-16,38.385084652820616,1.07
27,2021-10-17,38.385084652820616,1.08
27,2021-10-18,37.014188772362736,1.0
27,2021-10-19,41.126876413736376,0.98
27,2021-10-20,43.868668174652136,1.03
27,2021-10-21,43.868668174652136,1.16
27,2021-10-22,32.901501130989104,0.88
27,2021-10-23,34.272397011446984,0.93
27,2021-10-24,37.014188772362736,1.01
27,2021-10-25,32.901501130989104,1.1
27,2021-10-26,32.901501130989104,1.64
27,2021-10-27,27.417917609157584,1.45
27,2021-10-28,28.788813489615464,2.14
27,2021-10-29,42.497772294194256,5.81
27,2021-10-30,41.126876413736376,5.52
27,2021-10-31,38.385084652820616,5.11
27,2021-11-01,31.530605250531224,5.16
27,2021-11-02,35.643292891904856,6.57
27,2021-11-03,37.014188772362736,6.96
27,2021-11-04,42.497772294194256,7.87
27,2021-11-05,32.901501130989104,5.56
27,2021-11-06,32.901501130989104,5.16
27,2021-11-07,32.901501130989104,5.23
27,2021-11-08,38.385084652820616,5.19
27,2021-11-09,31.530605250531224,4.24
27,2021-11-10,35.643292891904856,4.33
27,2021-11-11,28.788813489615464,3.85
27,2021-11-12,39.755980533278496,4.64
27,2021-11-13,49.352251696483656,5.98
27,2021-11-14,50.72314757694153,6.0
27,2021-11-15,60.31941874014669,3.57
27,2021-11-16,71.28658578380971,2.4
27,2021-11-17,80.88285694701487,2.58
27,2021-11-18,113.78435807800398,2.88
27,2021-11-19,126.1224210021249,2.53
27,2021-11-20,134.34779628487217,2.59
27,2021-11-21,137.08958804578793,2.65
27,2021-11-22,165.87840153540338,3.13
28,2021-09-01,107.86447599052333,14.97
28,2021-09-02,104.01217327657608,14.59
28,2021-09-03,92.45526513473429,13.48
28,2021-09-04,98.23371920565518,14.17
28,2021-09-05,98.23371920565518,14.09
28,2021-09-06,90.52911377776066,12.57
28,2021-09-07,77.04605427894523,10.15
28,2021-09-08,80.8983569928925,10.12
28,2021-09-09,84.75065970683977,9.15
28,2021-09-10,84.75065970683977,7.96
28,2021-09-11,82.82450834986614,7.01
28,2021-09-12,82.82450834986614,6.91
28,2021-09-13,82.82450834986614,6.07
28,2021-09-14,90.52911377776066,5.62
28,2021-09-15,78.97220563591887,4.29
28,2021-09-16,77.04605427894523,2.86
28,2021-09-17,69.34144885105071,2.22
28,2021-09-18,67.41529749407708,2.09
28,2021-09-19,65.48914613710345,2.03
28,2021-09-20,71.26760020802435,1.84
28,2021-09-21,82.82450834986614,1.76
28,2021-09-22,90.52911377776066,1.94
28,2021-09-23,98.23371920565518,2.36
28,2021-09-24,98.23371920565518,2.56
28,2021-09-25,98.23371920565518,2.6
28,2021-09-26,102.08602191960244,2.71
28,2021-09-27,96.30756784868154,3.11
28,2021-09-28,78.97220563591887,2.87
28,2021-09-29,67.41529749407708,2.52
28,2021-09-30,53.932237995261666,1.85
28,2021-10-01,50.079935281314405,1.8
28,2021-10-02,42.375329853419885,1.6
28,2021-10-03,38.52302713947262,1.45
28,2021-10-04,28.892270354604467,1.16
28,2021-10-05,19.26151356973631,0.95
28,2021-10-06,19.26151356973631,1.02
28,2021-10-07,17.33536221276268,1.21
28,2021-10-08,15.409210855789048,0.77
28,2021-10-09,17.33536221276268,0.86
28,2021-10-10,17.33536221276268,0.88
28,2021-10-11,21.187664926709942,1.07
28,2021-10-12,19.26151356973631,0.79
28,2021-10-13,15.409210855789048,0.63
28,2021-10-14,13.483059498815416,0.51
28,2021-10-15,17.33536221276268,0.55
28,2021-10-16,17.33536221276268,0.56
28,2021-10-17,17.33536221276268,0.55
28,2021-10-18,19.26151356973631,0.61
28,2021-10-19,23.113816283683573,0.89
28,2021-10-20,26.966118997630833,1.02
28,2021-10-21,30.818421711578097,1.16
28,2021-10-22,26.966118997630833,1.82
28,2021-10-23,26.966118997630833,1.75
28,2021-10-24,26.966118997630833,1.75
28,2021-10-25,25.039967640657203,1.62
28,2021-10-26,26.966118997630833,2.11
28,2021-10-27,28.892270354604467,2.42
28,2021-10-28,25.039967640657203,3.48
28,2021-10-29,30.818421711578097,4.24
28,2021-10-30,30.818421711578097,4.35
28,2021-10-31,36.59687578249899,5.08
28,2021-11-01,30.818421711578097,5.35
28,2021-11-02,36.59687578249899,6.76
28,2021-11-03,38.52302713947262,7.43
28,2021-11-04,44.30148121039351,9.43
28,2021-11-05,44.30148121039351,10.55
28,2021-11-06,44.30148121039351,11.33
28,2021-11-07,38.52302713947262,10.53
28,2021-11-08,40.44917849644625,9.46
28,2021-11-09,44.30148121039351,9.91
28,2021-11-10,44.30148121039351,8.88
28,2021-11-11,36.59687578249899,7.54
28,2021-11-12,46.227632567367145,7.55
28,2021-11-13,52.00608663828804,7.78
28,2021-11-14,53.932237995261666,7.82
28,2021-11-15,67.41529749407708,7.26
28,2021-11-16,82.82450834986614,6.71
28,2021-11-17,96.30756784868154,6.05
28,2021-11-18,111.7167787044706,5.88
28,2021-11-19,117.49523277539149,4.55
28,2021-11-20,123.27368684631239,4.54
28,2021-11-21,121.34753548933875,4.46
28,2021-11-22,129.0521409172333,4.28
29,2021-09-01,112.8643436335744,10.95
29,2021-09-02,94.23624808240193,10.29
29,2021-09-03,73.41661187815033,9.14
29,2021-09-04,67.93776024545255,8.9
29,2021-09-05,65.74621959237344,8.68
29,2021-09-06,56.98005698005698,7.58
29,2021-09-07,56.98005698005698,7.3
29,2021-09-08,59.171597633136095,7.47
29,2021-09-09,69.03353057199212,7.07
29,2021-09-10,72.32084155161078,6.26
29,2021-09-11,74.5123822046899,5.75
29,2021-09-12,75.60815253122945,5.67
29,2021-09-13,92.04470742932281,5.21
29,2021-09-14,85.47008547008546,4.36
29,2021-09-15,82.1827744904668,3.83
29,2021-09-16,73.41661187815033,3.18
29,2021-09-17,81.08700416392725,3.34
29,2021-09-18,77.79969318430857,3.16
29,2021-09-19,76.70392285776902,3.14
29,2021-09-20,56.98005698005698,2.33
29,2021-09-21,50.40543502081964,2.14
29,2021-09-22,53.692746000438305,2.36
29,2021-09-23,53.692746000438305,2.46
29,2021-09-24,39.447731755424066,1.86
29,2021-09-25,36.16042077580539,1.75
29,2021-09-26,39.447731755424066,1.92
29,2021-09-27,28.49002849002849,1.63
29,2021-09-28,26.298487836949377,1.47
29,2021-09-29,15.340784571553803,0.92
29,2021-09-30,12.05347359193513,0.77
29,2021-10-01,9.861932938856016,0.62
29,2021-10-02,9.861932938856016,0.68
29,2021-10-03,6.574621959237344,0.45
29,2021-10-04,7.670392285776901,0.53
29,2021-10-05,7.670392285776901,0.59
29,2021-10-06,9.861932938856016,0.7
29,2021-10-07,10.957703265395573,0.86
29,2021-10-08,13.149243918474689,0.99
29,2021-10-09,14.245014245014245,1.08
29,2021-10-10,15.340784571553803,1.16
29,2021-10-11,18.628095551172475,1.45
29,2021-10-12,24.10694718387026,1.5
29,2021-10-13,26.298487836949377,1.55
29,2021-10-14,30.681569143107605,1.53
29,2021-10-15,28.49002849002849,1.39
29,2021-10-16,30.681569143107605,1.43
29,2021-10-17,29.585798816568047,1.37
29,2021-10-18,35.064650449265834,1.51
29,2021-10-19,39.447731755424066,1.76
29,2021-10-20,38.35196142888451,1.66
29,2021-10-21,35.064650449265834,1.57
29,2021-10-22,43.83081306158229,2.01
29,2021-10-23,44.92658338812185,2.03
29,2021-10-24,46.022353714661406,2.08
29,2021-10-25,40.543502081963624,1.99
29,2021-10-26,32.87310979618672,1.9
29,2021-10-27,35.064650449265834,2.31
29,2021-10-28,36.16042077580539,2.75
29,2021-10-29,32.87310979618672,2.9
29,2021-10-30,31.777339469647163,2.95
29,2021-10-31,30.681569143107605,2.88
29,2021-11-01,26.298487836949377,3.1
29,2021-11-02,32.87310979618672,4.05
29,2021-11-03,28.49002849002849,3.99
29,2021-11-04,33.968880122726276,5.02
29,2021-11-05,38.35196142888451,6.76
29,2021-11-06,41.639272408503174,7.48
29,2021-11-07,41.639272408503174,7.5
29,2021-11-08,61.36313828621521,5.96
29,2021-11-09,73.41661187815033,6.76
29,2021-11-10,86.56585579662503,6.02
29,2021-11-11,79.99123383738768,5.85
29,2021-11-12,94.23624808240193,5.76
29,2021-11-13,100.81087004163928,5.75
29,2021-11-14,103.00241069471839,5.81
29,2021-11-15,129.30089853166777,6.52
29,2021-11-16,146.83322375630067,5.64
29,2021-11-17,157.79092702169626,5.21
29,2021-11-18,170.94017094017093,4.73
29,2021-11-19,180.80210387902696,4.47
29,2021-11-20,179.7063335524874,4.13
29,2021-11-21,180.80210387902696,4.12
29,2021-11-22,168.74863028709183,3.57
2A,2021-09-01,156.3183892953167,9.43
2A,2021-09-02,131.30744700806602,7.87
2A,2021-09-03,125.05471143625336,8.06
2A,2021-09-04,106.29650472081536,7.73
2A,2021-09-05,106.29650472081536,7.87
2A,2021-09-06,112.54924029262803,9.38
2A,2021-09-07,106.29650472081536,8.95
2A,2021-09-08,106.29650472081536,8.33
2A,2021-09-09,118.80197586444069,9.95
2A,2021-09-10,87.53829800537736,7.87
2A,2021-09-11,93.79103357719002,8.43
2A,2021-09-12,100.04376914900269,8.7
2A,2021-09-13,118.80197586444069,8.09
2A,2021-09-14,137.5601825798787,8.06
2A,2021-09-15,118.80197586444069,6.55
2A,2021-09-16,100.04376914900269,5.18
2A,2021-09-17,112.54924029262803,5.66
2A,2021-09-18,100.04376914900269,4.8
2A,2021-09-19,87.53829800537736,4.23
2A,2021-09-20,62.52735571812668,3.24
2A,2021-09-21,56.274620146314014,2.6
2A,2021-09-22,50.02188457450134,2.32
2A,2021-09-23,50.02188457450134,2.24
2A,2021-09-24,43.76914900268868,1.93
2A,2021-09-25,50.02188457450134,2.15
2A,2021-09-26,50.02188457450134,2.18
2A,2021-09-27,37.51641343087601,1.65
2A,2021-09-28,25.01094228725067,1.27
2A,2021-09-29,25.01094228725067,1.37
2A,2021-09-30,31.26367785906334,1.73
2A,2021-10-01,31.26367785906334,1.68
2A,2021-10-02,50.02188457450134,2.53
2A,2021-10-03,56.274620146314014,2.69
2A,2021-10-04,93.79103357719002,3.84
2A,2021-10-05,106.29650472081536,4.07
2A,2021-10-06,125.05471143625336,4.58
2A,2021-10-07,131.30744700806602,4.04
2A,2021-10-08,150.06565372350403,4.07
2A,2021-10-09,137.5601825798787,3.65
2A,2021-10-10,131.30744700806602,3.54
2A,2021-10-11,106.29650472081536,3.02
2A,2021-10-12,112.54924029262803,2.98
2A,2021-10-13,106.29650472081536,2.84
2A,2021-10-14,87.53829800537736,2.69
2A,2021-10-15,75.03282686175201,2.76
2A,2021-10-16,68.78009128993935,2.79
2A,2021-10-17,81.28556243356468,3.23
2A,2021-10-18,93.79103357719002,3.78
2A,2021-10-19,81.28556243356468,3.6
2A,2021-10-20,75.03282686175201,3.12
2A,2021-10-21,81.28556243356468,2.87
2A,2021-10-22,68.78009128993935,2.47
2A,2021-10-23,75.03282686175201,2.73
2A,2021-10-24,62.52735571812668,2.37
2A,2021-10-25,43.76914900268868,1.8
2A,2021-10-26,62.52735571812668,3.01
2A,2021-10-27,50.02188457450134,2.71
2A,2021-10-28,50.02188457450134,4.19
2A,2021-10-29,75.03282686175201,6.06
2A,2021-10-30,62.52735571812668,5.08
2A,2021-10-31,62.52735571812668,4.93
2A,2021-11-01,62.52735571812668,5.56
2A,2021-11-02,56.274620146314014,5.0
2A,2021-11-03,62.52735571812668,6.17
2A,2021-11-04,68.78009128993935,7.33
2A,2021-11-05,62.52735571812668,7.3
2A,2021-11-06,87.53829800537736,11.29
2A,2021-11-07,87.53829800537736,11.86
2A,2021-11-08,143.81291815169138,16.08
2A,2021-11-09,125.05471143625336,14.29
2A,2021-11-10,137.5601825798787,13.75
2A,2021-11-11,137.5601825798787,13.66
2A,2021-11-12,131.30744700806602,11.54
2A,2021-11-13,137.5601825798787,11.96
2A,2021-11-14,150.06565372350403,12.12
2A,2021-11-15,137.5601825798787,9.09
2A,2021-11-16,187.58206715438004,8.17
2A,2021-11-17,256.3621584443194,8.63
2A,2021-11-18,293.8785718751954,6.56
2A,2021-11-19,350.1531920215094,7.11
2A,2021-11-20,356.4059275933221,6.44
2A,2021-11-21,350.1531920215094,6.27
2A,2021-11-22,387.66960545238544,6.39
2B,2021-09-01,67.60182524928173,3.37
2B,2021-09-02,118.30319418624303,6.71
2B,2021-09-03,129.5701650611233,8.19
2B,2021-09-04,129.5701650611233,9.24
2B,2021-09-05,146.47062137344375,10.57
2B,2021-09-06,123.93667962368318,9.61
2B,2021-09-07,135.20365049856346,10.91
2B,2021-09-08,129.5701650611233,10.09
2B,2021-09-09,78.86879612416202,6.09
2B,2021-09-10,56.334854374401445,3.97
2B,2021-09-11,67.60182524928173,4.38
2B,2021-09-12,50.701368936961295,3.27
2B,2021-09-13,67.60182524928173,3.88
2B,2021-09-14,61.96833981184159,3.45
2B,2021-09-15,84.50228156160216,4.6
2B,2021-09-16,84.50228156160216,4.62
2B,2021-09-17,84.50228156160216,4.72
2B,2021-09-18,67.60182524928173,4.12
2B,2021-09-19,67.60182524928173,4.21
2B,2021-09-20,56.334854374401445,3.75
2B,2021-09-21,50.701368936961295,3.42
2B,2021-09-22,45.06788349952115,3.01
2B,2021-09-23,45.06788349952115,2.23
2B,2021-09-24,39.43439806208101,2.0
2B,2021-09-25,45.06788349952115,2.17
2B,2021-09-26,45.06788349952115,2.16
2B,2021-09-27,78.86879612416202,3.7
2B,2021-09-28,95.76925243648245,3.5
2B,2021-09-29,84.50228156160216,2.88
2B,2021-09-30,84.50228156160216,3.39
2B,2021-10-01,84.50228156160216,3.48
2B,2021-10-02,78.86879612416202,3.18
2B,2021-10-03,78.86879612416202,3.17
2B,2021-10-04,50.701368936961295,2.13
2B,2021-10-05,22.533941749760576,1.26
2B,2021-10-06,16.900456312320433,1.13
2B,2021-10-07,11.266970874880288,0.43
2B,2021-10-08,11.266970874880288,0.43
2B,2021-10-09,11.266970874880288,0.47
2B,2021-10-10,11.266970874880288,0.47
2B,2021-10-11,0.0,0.0
2B,2021-10-12,0.0,0.0
2B,2021-10-13,5.633485437440144,0.24
2B,2021-10-14,16.900456312320433,1.42
2B,2021-10-15,16.900456312320433,1.46
2B,2021-10-16,16.900456312320433,1.4
2B,2021-10-17,16.900456312320433,1.43
2B,2021-10-18,22.533941749760576,1.83
2B,2021-10-19,22.533941749760576,1.77
2B,2021-10-20,22.533941749760576,1.65
2B,2021-10-21,28.167427187200722,1.77
2B,2021-10-22,28.167427187200722,1.55
2B,2021-10-23,28.167427187200722,1.52
2B,2021-10-24,28.167427187200722,1.5
2B,2021-10-25,39.43439806208101,2.15
2B,2021-10-26,39.43439806208101,2.31
2B,2021-10-27,33.800912624640866,2.05
2B,2021-10-28,28.167427187200722,2.11
2B,2021-10-29,39.43439806208101,3.48
2B,2021-10-30,61.96833981184159,5.24
2B,2021-10-31,61.96833981184159,5.16
2B,2021-11-01,45.06788349952115,4.12
2B,2021-11-02,50.701368936961295,4.81
2B,2021-11-03,61.96833981184159,5.82
2B,2021-11-04,56.334854374401445,5.52
2B,2021-11-05,45.06788349952115,4.94
2B,2021-11-06,45.06788349952115,5.52
2B,2021-11-07,56.334854374401445,7.04
2B,2021-11-08,123.93667962368318,12.36
2B,2021-11-09,140.83713593600362,11.31
2B,2021-11-10,157.73759224832403,11.29
2B,2021-11-11,152.1041068108839,11.59
2B,2021-11-12,230.9729029350459,14.34
2B,2021-11-13,208.43896118528534,11.64
2B,2021-11-14,214.0724466227255,11.38
2B,2021-11-15,230.9729029350459,8.95
2B,2021-11-16,259.1403301222466,8.04
2B,2021-11-17,259.1403301222466,7.02
2B,2021-11-18,298.5747281843276,6.3
2B,2021-11-19,276.04078643456705,5.11
2B,2021-11-20,309.84169905920794,5.59
2B,2021-11-21,315.47518449664807,5.69
2B,2021-11-22,343.64261168384877,5.4
30,2021-09-01,267.900331154576,17.84
30,2021-09-02,246.81558286926216,16.69
30,2021-09-03,251.77670011286543,17.03
30,2021-09-04,240.6141863147581,16.11
30,2021-09-05,243.09474493655972,16.31
30,2021-09-06,224.49055527304748,13.59
30,2021-09-07,210.84748285313853,12.07
30,2021-09-08,167.43770697161,10.01
30,2021-09-09,164.95714834980836,8.37
30,2021-09-10,155.03491386260185,6.58
30,2021-09-11,159.99603110620512,6.08
30,2021-09-12,158.7557517953043,6.05
30,2021-09-13,152.55435524080022,5.47
30,2021-09-14,141.3918414426929,5.09
30,2021-09-15,131.46960695548637,4.57
30,2021-09-16,116.58625522467659,3.9
30,2021-09-17,111.62513798107334,3.95
30,2021-09-18,107.9043000483709,4.14
30,2021-09-19,105.42374142656926,4.02
30,2021-09-20,89.30011038485867,3.59
30,2021-09-21,84.33899314125541,3.35
30,2021-09-22,79.37787589765215,3.21
30,2021-09-23,85.57927245215623,3.8
30,2021-09-24,66.975082788644,2.95
30,2021-09-25,62.01396554504074,2.71
30,2021-09-26,60.77368623413993,2.68
30,2021-09-27,50.85145174693341,2.23
30,2021-09-28,60.77368623413993,2.75
30,2021-09-29,64.49452416684237,3.0
30,2021-09-30,66.975082788644,3.36
30,2021-10-01,64.49452416684237,3.42
30,2021-10-02,66.975082788644,3.64
30,2021-10-03,66.975082788644,3.61
30,2021-10-04,58.293127612338296,3.6
30,2021-10-05,43.40977588152852,2.86
30,2021-10-06,37.208379327024446,2.62
30,2021-10-07,23.56530690711548,1.68
30,2021-10-08,21.084748285313854,1.76
30,2021-10-09,23.56530690711548,2.13
30,2021-10-10,24.8055862180163,2.27
30,2021-10-11,32.247262083421184,3.01
30,2021-10-12,39.68893794882607,3.87
30,2021-10-13,39.68893794882607,4.25
30,2021-10-14,39.68893794882607,4.31
30,2021-10-15,44.650055192429335,4.53
30,2021-10-16,38.44865863792526,3.69
30,2021-10-17,38.44865863792526,3.73
30,2021-10-18,35.96810001612363,3.68
30,2021-10-19,28.526424150718743,2.84
30,2021-10-20,27.286144839817926,2.59
30,2021-10-21,27.286144839817926,2.71
30,2021-10-22,29.766703461619556,3.27
30,2021-10-23,34.72782070522282,3.97
30,2021-10-24,33.487541394322,3.72
30,2021-10-25,27.286144839817926,3.16
30,2021-10-26,28.526424150718743,3.48
30,2021-10-27,29.766703461619556,3.81
30,2021-10-28,26.045865528917112,3.64
30,2021-10-29,19.844468974413036,2.83
30,2021-10-30,16.123631041710592,2.42
30,2021-10-31,16.123631041710592,2.48
30,2021-11-01,12.40279310900815,2.22
30,2021-11-02,12.40279310900815,2.38
30,2021-11-03,16.123631041710592,3.22
30,2021-11-04,16.123631041710592,3.27
30,2021-11-05,23.56530690711548,5.43
30,2021-11-06,28.526424150718743,6.85
30,2021-11-07,28.526424150718743,6.99
30,2021-11-08,35.96810001612363,7.63
30,2021-11-09,35.96810001612363,7.13
30,2021-11-10,35.96810001612363,6.62
30,2021-11-11,39.68893794882607,7.79
30,2021-11-12,50.85145174693341,7.68
30,2021-11-13,58.293127612338296,7.79
30,2021-11-14,59.53340692323911,7.78
30,2021-11-15,84.33899314125541,7.76
30,2021-11-16,99.2223448720652,6.84
30,2021-11-17,119.06681384647823,6.66
30,2021-11-18,140.15156213179208,6.63
30,2021-11-19,147.59323799719698,5.92
30,2021-11-20,151.31407592989942,5.43
30,2021-11-21,155.03491386260185,5.55
30,2021-11-22,169.91826559341163,5.28
31,2021-09-01,118.61156862263084,11.48
31,2021-09-02,117.99700090956021,11.63
31,2021-09-03,112.46589149192458,11.01
31,2021-09-04,114.30959463113646,10.92
31,2021-09-05,113.69502691806584,10.79
31,2021-09-06,107.54934978735957,8.64
31,2021-09-07,106.93478207428895,7.73
31,2021-09-08,108.77848521350083,7.26
31,2021-09-09,103.24737579586518,5.97
31,2021-09-10,98.9454018043708,4.88
31,2021-09-11,99.55996951744143,4.53
31,2021-09-12,102.01824036972394,4.62
31,2021-09-13,96.48713095208831,4.13
31,2021-09-14,90.34145382138205,3.7
31,2021-09-15,81.73750583839328,3.24
31,2021-09-16,75.59182870768701,3.03
31,2021-09-17,75.59182870768701,3.18
31,2021-09-18,68.83158386391013,2.94
31,2021-09-19,67.60244843776887,2.88
31,2021-09-20,63.30047444627449,2.78
31,2021-09-21,68.83158386391013,3.09
31,2021-09-22,71.28985471619264,3.42
31,2021-09-23,80.50837041225202,3.86
31,2021-09-24,84.19577669067579,4.04
31,2021-09-25,81.12293812532265,4.01
31,2021-09-26,78.05009955996952,3.89
31,2021-09-27,78.05009955996952,4.03
31,2021-09-28,65.14417758548637,3.39
31,2021-09-29,55.925661889426976,2.81
31,2021-09-30,44.86344305415571,2.32
31,2021-10-01,37.48863049730819,2.0
31,2021-10-02,36.25949507116694,2.05
31,2021-10-03,37.48863049730819,2.13
31,2021-10-04,30.11381794046068,1.89
31,2021-10-05,30.728385653531305,2.03
31,2021-10-06,28.270114801248802,2.08
31,2021-10-07,25.19727623589567,2.0
31,2021-10-08,21.509869957471913,1.68
31,2021-10-09,20.89530224440129,1.66
31,2021-10-10,18.437031392118783,1.47
31,2021-10-11,17.20789596597753,1.3
31,2021-10-12,20.89530224440129,1.51
31,2021-10-13,19.666166818260034,1.37
31,2021-10-14,23.353573096683792,1.29
31,2021-10-15,25.811843948966295,1.19
31,2021-10-16,24.582708522825044,1.13
31,2021-10-17,25.19727623589567,1.15
31,2021-10-18,27.655547088178174,1.15
31,2021-10-19,27.04097937510755,1.15
31,2021-10-20,38.71776592344945,1.66
31,2021-10-21,47.93628161950884,2.19
31,2021-10-22,45.47801076722633,2.61
31,2021-10-23,50.39455247179134,2.8
31,2021-10-24,49.16541704565009,2.74
31,2021-10-25,49.779984758720715,3.43
31,2021-10-26,49.16541704565009,3.69
31,2021-10-27,38.71776592344945,3.14
31,2021-10-28,28.88468251431943,3.06
31,2021-10-29,33.18665650581381,3.91
31,2021-10-30,33.801224218884435,4.29
31,2021-10-31,35.03035964502569,4.48
31,2021-11-01,30.11381794046068,4.61
31,2021-11-02,32.57208879274319,4.95
31,2021-11-03,35.03035964502569,5.6
31,2021-11-04,41.79060448880258,6.97
31,2021-11-05,47.32171390643821,8.75
31,2021-11-06,46.09257848029696,8.8
31,2021-11-07,47.32171390643821,8.94
31,2021-11-08,58.38393274170948,7.94
31,2021-11-09,65.14417758548637,7.23
31,2021-11-10,68.83158386391013,6.79
31,2021-11-11,59.613068167850734,6.21
31,2021-11-12,66.37331301162762,5.05
31,2021-11-13,71.28985471619264,5.17
31,2021-11-14,73.1335578554045,5.21
31,2021-11-15,89.72688610831142,4.65
31,2021-11-16,111.85132377885395,4.62
31,2021-11-17,140.12143858010276,4.71
31,2021-11-18,170.84982423363405,4.51
31,2021-11-19,183.75574620811722,4.43
31,2021-11-20,197.8908036087416,4.39
31,2021-11-21,200.96364217409473,4.41
31,2021-11-22,229.84832468841418,4.34
32,2021-09-01,86.84073409367221,12.71
32,2021-09-02,69.47258727493777,12.12
32,2021-09-03,75.26196954784925,12.75
32,2021-09-04,75.26196954784925,12.26
32,2021-09-05,75.26196954784925,12.15
32,2021-09-06,81.05135182076073,10.69
32,2021-09-07,63.683205002026284,7.91
32,2021-09-08,69.47258727493777,7.27
32,2021-09-09,63.683205002026284,6.71
32,2021-09-10,52.10444045620332,2.51
32,2021-09-11,69.47258727493777,3.26
32,2021-09-12,69.47258727493777,3.27
32,2021-09-13,40.525675910380365,1.83
32,2021-09-14,46.315058183291846,2.04
32,2021-09-15,34.73629363746888,1.54
32,2021-09-16,34.73629363746888,1.27
32,2021-09-17,34.73629363746888,1.71
32,2021-09-18,17.36814681873444,0.85
32,2021-09-19,17.36814681873444,0.85
32,2021-09-20,5.789382272911481,0.29
32,2021-09-21,0.0,0.0
32,2021-09-22,11.578764545822962,0.54
