dep,datetime,P,T,tx_positivite,population,tx_incidence,tx_incidence_moins_de20ans
47,2021-08-11,691.0,19375.0,3.57,332842.0,207.6,248.6
47,2021-08-12,711.0,20963.0,3.39,332842.0,213.6,277.2
47,2021-08-13,750.0,22102.0,3.39,332842.0,225.3,295.8
47,2021-08-14,733.0,23192.0,3.16,332842.0,220.2,288.6
47,2021-08-15,734.0,23208.0,3.16,332842.0,220.5,291.5
47,2021-08-16,757.0,23935.0,3.16,332842.0,227.4,301.5
47,2021-08-17,755.0,24384.0,3.1,332842.0,226.8,295.8
47,2021-08-18,750.0,24548.0,3.06,332842.0,225.3,292.9
47,2021-08-19,725.0,24682.0,2.94,332842.0,217.8,287.2
47,2021-08-20,729.0,25236.0,2.89,332842.0,219.0,282.9
47,2021-08-21,703.0,24826.0,2.83,332842.0,211.2,271.5
47,2021-08-22,701.0,24909.0,2.81,332842.0,210.6,270.0
47,2021-08-23,642.0,24764.0,2.59,332842.0,192.9,244.3
47,2021-08-24,616.0,24382.0,2.53,332842.0,185.1,232.9
47,2021-08-25,577.0,24010.0,2.4,332842.0,173.4,215.7
47,2021-08-26,535.0,23418.0,2.28,332842.0,160.7,201.5
47,2021-08-27,484.0,22992.0,2.11,332842.0,145.4,187.2
47,2021-08-28,481.0,22881.0,2.1,332842.0,144.5,188.6
47,2021-08-29,473.0,22789.0,2.08,332842.0,142.1,185.7
47,2021-08-30,447.0,22240.0,2.01,332842.0,134.3,165.7
47,2021-08-31,410.0,21655.0,1.89,332842.0,123.2,150.0
47,2021-09-01,382.0,21134.0,1.81,332842.0,114.8,137.2
47,2021-09-02,381.0,20427.0,1.87,332842.0,114.5,131.4
47,2021-09-03,353.0,19780.0,1.78,332842.0,106.1,121.4
47,2021-09-04,325.0,19399.0,1.68,332842.0,97.6,111.4
47,2021-09-05,333.0,19371.0,1.72,332842.0,100.0,118.6
47,2021-09-06,308.0,18921.0,1.63,332842.0,92.5,130.0
47,2021-09-07,301.0,18691.0,1.61,332842.0,90.4,127.2
47,2021-09-08,285.0,18533.0,1.54,332842.0,85.6,118.6
47,2021-09-09,265.0,18467.0,1.43,332842.0,79.6,108.6
47,2021-09-10,261.0,18576.0,1.41,332842.0,78.4,102.9
47,2021-09-11,287.0,18426.0,1.56,332842.0,86.2,101.4
47,2021-09-12,299.0,18440.0,1.62,332842.0,89.8,95.7
47,2021-09-13,275.0,18244.0,1.51,332842.0,82.6,84.3
47,2021-09-14,270.0,18204.0,1.48,332842.0,81.1,92.9
47,2021-09-15,274.0,17907.0,1.53,332842.0,82.3,112.9
47,2021-09-16,259.0,17651.0,1.47,332842.0,77.8,110.0
47,2021-09-17,257.0,17047.0,1.51,332842.0,77.2,110.0
47,2021-09-18,234.0,16770.0,1.4,332842.0,70.3,110.0
48,2021-08-01,200.0,3300.0,6.06,76601.0,261.1,404.3
48,2021-08-02,174.0,3326.0,5.23,76601.0,227.2,365.8
48,2021-08-03,173.0,3298.0,5.25,76601.0,225.8,372.2
48,2021-08-04,165.0,3375.0,4.89,76601.0,215.4,365.8
48,2021-08-05,161.0,3436.0,4.69,76601.0,210.2,308.0
48,2021-08-06,167.0,3599.0,4.64,76601.0,218.0,288.8
48,2021-08-07,166.0,3711.0,4.47,76601.0,216.7,243.9
48,2021-08-08,167.0,3761.0,4.44,76601.0,218.0,243.9
48,2021-08-09,184.0,3977.0,4.63,76601.0,240.2,295.2
48,2021-08-10,190.0,4201.0,4.52,76601.0,248.0,340.1
48,2021-08-11,192.0,4243.0,4.53,76601.0,250.6,320.9
48,2021-08-12,187.0,4473.0,4.18,76601.0,244.1,320.9
48,2021-08-13,202.0,4425.0,4.56,76601.0,263.7,346.6
48,2021-08-14,203.0,4462.0,4.55,76601.0,265.0,359.4
48,2021-08-15,202.0,4434.0,4.56,76601.0,263.7,353.0
48,2021-08-16,209.0,4460.0,4.69,76601.0,272.8,340.1
48,2021-08-17,205.0,4430.0,4.63,76601.0,267.6,288.8
48,2021-08-18,202.0,4496.0,4.49,76601.0,263.7,276.0
48,2021-08-19,180.0,4511.0,3.99,76601.0,235.0,256.7
48,2021-08-20,156.0,4741.0,3.29,76601.0,203.7,179.7
48,2021-08-21,144.0,4662.0,3.09,76601.0,188.0,147.6
48,2021-08-22,139.0,4668.0,2.98,76601.0,181.5,147.6
48,2021-08-23,116.0,4686.0,2.48,76601.0,151.4,89.8
48,2021-08-24,106.0,4630.0,2.29,76601.0,138.4,83.4
48,2021-08-25,93.0,4574.0,2.03,76601.0,121.4,57.8
48,2021-08-26,89.0,4512.0,1.97,76601.0,116.2,51.3
48,2021-08-27,78.0,4301.0,1.81,76601.0,101.8,51.3
48,2021-08-28,78.0,4178.0,1.87,76601.0,101.8,57.8
48,2021-08-29,80.0,4199.0,1.91,76601.0,104.4,57.8
48,2021-08-30,68.0,4164.0,1.63,76601.0,88.8,51.3
48,2021-08-31,63.0,4069.0,1.55,76601.0,82.2,38.5
48,2021-09-01,70.0,3961.0,1.77,76601.0,91.4,51.3
48,2021-09-02,62.0,3678.0,1.69,76601.0,80.9,44.9
48,2021-09-03,63.0,3556.0,1.77,76601.0,82.2,51.3
48,2021-09-04,60.0,3499.0,1.71,76601.0,78.3,44.9
48,2021-09-05,59.0,3429.0,1.72,76601.0,77.0,44.9
48,2021-09-06,57.0,3283.0,1.74,76601.0,74.4,51.3
48,2021-09-07,57.0,3298.0,1.73,76601.0,74.4,51.3
48,2021-09-08,46.0,3221.0,1.43,76601.0,60.1,38.5
48,2021-09-09,45.0,3132.0,1.44,76601.0,58.7,44.9
48,2021-09-10,36.0,3015.0,1.19,76601.0,47.0,38.5
48,2021-09-11,33.0,2928.0,1.13,76601.0,43.1,38.5
48,2021-09-12,33.0,2923.0,1.13,76601.0,43.1,38.5
48,2021-09-13,35.0,2809.0,1.25,76601.0,45.7,44.9
48,2021-09-14,30.0,2832.0,1.06,76601.0,39.2,44.9
48,2021-09-15,32.0,2838.0,1.13,76601.0,41.8,57.8
48,2021-09-16,39.0,2807.0,1.39,76601.0,50.9,57.8
48,2021-09-17,37.0,2838.0,1.3,76601.0,48.3,51.3
48,2021-09-18,36.0,2824.0,1.27,76601.0,47.0,51.3
49,2021-08-01,674.0,31691.0,2.13,813493.0,82.9,103.3
49,2021-08-02,658.0,32809.0,2.01,813493.0,80.9,91.6
49,2021-08-03,669.0,33301.0,2.01,813493.0,82.2,90.1
49,2021-08-04,678.0,33909.0,2.0,813493.0,83.3,80.3
49,2021-08-05,653.0,34149.0,1.91,813493.0,80.3,75.4
49,2021-08-06,648.0,34122.0,1.9,813493.0,79.7,71.0
49,2021-08-07,647.0,33927.0,1.91,813493.0,79.5,66.1
49,2021-08-08,660.0,34039.0,1.94,813493.0,81.1,68.1
49,2021-08-09,753.0,36729.0,2.05,813493.0,92.6,78.9
49,2021-08-10,817.0,39552.0,2.07,813493.0,100.4,88.7
49,2021-08-11,851.0,41806.0,2.04,813493.0,104.6,99.9
49,2021-08-12,909.0,44324.0,2.05,813493.0,111.7,114.6
49,2021-08-13,941.0,45789.0,2.06,813493.0,115.7,121.5
49,2021-08-14,983.0,47819.0,2.06,813493.0,120.8,128.8
49,2021-08-15,974.0,48017.0,2.03,813493.0,119.7,125.9
49,2021-08-16,979.0,48281.0,2.03,813493.0,120.3,133.2
49,2021-08-17,954.0,48140.0,1.98,813493.0,117.3,129.8
49,2021-08-18,970.0,47686.0,2.03,813493.0,119.2,134.2
49,2021-08-19,982.0,47443.0,2.07,813493.0,120.7,136.2
49,2021-08-20,991.0,47746.0,2.08,813493.0,121.8,145.0
49,2021-08-21,983.0,46585.0,2.11,813493.0,120.8,138.6
49,2021-08-22,990.0,46339.0,2.14,813493.0,121.7,139.1
49,2021-08-23,996.0,45141.0,2.21,813493.0,122.4,143.0
49,2021-08-24,1012.0,44145.0,2.29,813493.0,124.4,149.4
49,2021-08-25,956.0,43460.0,2.2,813493.0,117.5,141.6
49,2021-08-26,918.0,42395.0,2.17,813493.0,112.8,136.2
49,2021-08-27,898.0,41471.0,2.17,813493.0,110.4,127.3
49,2021-08-28,871.0,41297.0,2.11,813493.0,107.1,133.7
49,2021-08-29,866.0,41349.0,2.09,813493.0,106.5,132.2
49,2021-08-30,791.0,40214.0,1.97,813493.0,97.2,124.4
49,2021-08-31,762.0,38904.0,1.96,813493.0,93.7,114.6
49,2021-09-01,759.0,37830.0,2.01,813493.0,93.3,116.1
49,2021-09-02,721.0,36365.0,1.98,813493.0,88.6,107.8
49,2021-09-03,666.0,35077.0,1.9,813493.0,81.9,97.5
49,2021-09-04,642.0,34641.0,1.85,813493.0,78.9,86.2
49,2021-09-05,648.0,34523.0,1.88,813493.0,79.7,90.1
49,2021-09-06,586.0,33501.0,1.75,813493.0,72.0,80.8
49,2021-09-07,531.0,33026.0,1.61,813493.0,65.3,80.3
49,2021-09-08,479.0,32373.0,1.48,813493.0,58.9,73.5
49,2021-09-09,460.0,32263.0,1.43,813493.0,56.5,71.0
49,2021-09-10,452.0,31709.0,1.43,813493.0,55.6,76.9
49,2021-09-11,429.0,31355.0,1.37,813493.0,52.7,77.4
49,2021-09-12,417.0,31326.0,1.33,813493.0,51.3,74.0
49,2021-09-13,392.0,30935.0,1.27,813493.0,48.2,69.6
49,2021-09-14,370.0,30594.0,1.21,813493.0,45.5,65.1
49,2021-09-15,363.0,30595.0,1.19,813493.0,44.6,61.7
49,2021-09-16,355.0,30042.0,1.18,813493.0,43.6,61.7
49,2021-09-17,343.0,29300.0,1.17,813493.0,42.2,60.2
49,2021-09-18,348.0,28759.0,1.21,813493.0,42.8,62.2
50,2021-08-01,419.0,17788.0,2.36,496883.0,84.3,125.2
50,2021-08-02,456.0,17908.0,2.55,496883.0,91.8,126.2
50,2021-08-03,496.0,18119.0,2.74,496883.0,99.8,123.3
50,2021-08-04,521.0,18345.0,2.84,496883.0,104.9,128.1
50,2021-08-05,522.0,18554.0,2.81,496883.0,105.1,127.1
50,2021-08-06,538.0,18873.0,2.85,496883.0,108.3,127.1
50,2021-08-07,539.0,19228.0,2.8,496883.0,108.5,121.4
50,2021-08-08,537.0,19230.0,2.79,496883.0,108.1,124.3
50,2021-08-09,566.0,20394.0,2.78,496883.0,113.9,144.2
50,2021-08-10,575.0,21591.0,2.66,496883.0,115.7,142.3
50,2021-08-11,547.0,22545.0,2.43,496883.0,110.1,132.8
50,2021-08-12,547.0,23871.0,2.29,496883.0,110.1,144.2
50,2021-08-13,535.0,24458.0,2.19,496883.0,107.7,152.7
50,2021-08-14,523.0,25017.0,2.09,496883.0,105.3,150.9
50,2021-08-15,514.0,24954.0,2.06,496883.0,103.4,147.1
50,2021-08-16,480.0,24865.0,1.93,496883.0,96.6,131.9
50,2021-08-17,456.0,24636.0,1.85,496883.0,91.8,135.7
50,2021-08-18,477.0,24498.0,1.95,496883.0,96.0,141.4
50,2021-08-19,459.0,24106.0,1.9,496883.0,92.4,130.0
50,2021-08-20,452.0,24293.0,1.86,496883.0,91.0,124.3
50,2021-08-21,448.0,24031.0,1.86,496883.0,90.2,119.5
50,2021-08-22,447.0,23958.0,1.87,496883.0,90.0,117.6
50,2021-08-23,421.0,23650.0,1.78,496883.0,84.7,102.5
50,2021-08-24,387.0,23331.0,1.66,496883.0,77.9,101.5
50,2021-08-25,359.0,22849.0,1.57,496883.0,72.3,90.1
50,2021-08-26,329.0,22205.0,1.48,496883.0,66.2,82.5
50,2021-08-27,311.0,21414.0,1.45,496883.0,62.6,82.5
50,2021-08-28,307.0,20964.0,1.46,496883.0,61.8,83.5
50,2021-08-29,306.0,20926.0,1.46,496883.0,61.6,86.3
50,2021-08-30,285.0,20309.0,1.4,496883.0,57.4,84.4
50,2021-08-31,268.0,19613.0,1.37,496883.0,53.9,80.6
50,2021-09-01,246.0,18878.0,1.3,496883.0,49.5,80.6
50,2021-09-02,252.0,18318.0,1.38,496883.0,50.7,83.5
50,2021-09-03,234.0,17999.0,1.3,496883.0,47.1,70.2
50,2021-09-04,221.0,17781.0,1.24,496883.0,44.5,73.1
50,2021-09-05,224.0,17635.0,1.27,496883.0,45.1,72.1
50,2021-09-06,191.0,17114.0,1.12,496883.0,38.4,61.7
50,2021-09-07,178.0,16724.0,1.06,496883.0,35.8,54.1
50,2021-09-08,183.0,16584.0,1.1,496883.0,36.8,49.3
50,2021-09-09,166.0,16907.0,0.98,496883.0,33.4,42.7
50,2021-09-10,150.0,16874.0,0.89,496883.0,30.2,38.9
50,2021-09-11,147.0,16694.0,0.88,496883.0,29.6,32.3
50,2021-09-12,145.0,16886.0,0.86,496883.0,29.2,31.3
50,2021-09-13,148.0,16686.0,0.89,496883.0,29.8,30.4
50,2021-09-14,148.0,16722.0,0.89,496883.0,29.8,29.4
50,2021-09-15,131.0,16610.0,0.79,496883.0,26.4,29.4
50,2021-09-16,124.0,15845.0,0.78,496883.0,25.0,26.6
50,2021-09-17,121.0,14826.0,0.82,496883.0,24.4,29.4
50,2021-09-18,113.0,14261.0,0.79,496883.0,22.7,27.5
51,2021-08-01,616.0,22522.0,2.74,568895.0,108.3,101.7
51,2021-08-02,635.0,23012.0,2.76,568895.0,111.6,107.5
51,2021-08-03,635.0,23330.0,2.72,568895.0,111.6,114.1
51,2021-08-04,651.0,23449.0,2.78,568895.0,114.4,125.8
51,2021-08-05,664.0,23676.0,2.8,568895.0,116.7,121.4
51,2021-08-06,691.0,23668.0,2.92,568895.0,121.5,132.4
51,2021-08-07,692.0,24020.0,2.88,568895.0,121.6,136.8
51,2021-08-08,700.0,24311.0,2.88,568895.0,123.0,139.0
51,2021-08-09,718.0,26766.0,2.68,568895.0,126.2,138.3
51,2021-08-10,717.0,28992.0,2.47,568895.0,126.0,139.0
51,2021-08-11,714.0,30769.0,2.32,568895.0,125.5,148.5
51,2021-08-12,678.0,32862.0,2.06,568895.0,119.2,139.0
51,2021-08-13,647.0,34440.0,1.88,568895.0,113.7,132.4
51,2021-08-14,652.0,36138.0,1.8,568895.0,114.6,140.5
51,2021-08-15,653.0,36332.0,1.8,568895.0,114.8,137.5
51,2021-08-16,613.0,36108.0,1.7,568895.0,107.8,128.0
51,2021-08-17,607.0,35731.0,1.7,568895.0,106.7,128.0
51,2021-08-18,580.0,35171.0,1.65,568895.0,102.0,110.5
51,2021-08-19,576.0,34655.0,1.66,568895.0,101.2,107.5
51,2021-08-20,563.0,34573.0,1.63,568895.0,99.0,106.1
51,2021-08-21,529.0,33723.0,1.57,568895.0,93.0,97.3
51,2021-08-22,524.0,33544.0,1.56,568895.0,92.1,97.3
51,2021-08-23,529.0,33019.0,1.6,568895.0,93.0,102.4
51,2021-08-24,531.0,32359.0,1.64,568895.0,93.3,98.0
51,2021-08-25,518.0,31909.0,1.62,568895.0,91.1,100.2
51,2021-08-26,532.0,31291.0,1.7,568895.0,93.5,103.1
51,2021-08-27,531.0,31165.0,1.7,568895.0,93.3,106.1
51,2021-08-28,535.0,31318.0,1.71,568895.0,94.0,98.0
51,2021-08-29,535.0,31412.0,1.7,568895.0,94.0,98.8
51,2021-08-30,531.0,30654.0,1.73,568895.0,93.3,106.8
51,2021-08-31,530.0,30192.0,1.76,568895.0,93.2,118.5
51,2021-09-01,538.0,29943.0,1.8,568895.0,94.6,128.0
51,2021-09-02,513.0,28846.0,1.78,568895.0,90.2,122.9
51,2021-09-03,494.0,27156.0,1.82,568895.0,86.8,113.4
51,2021-09-04,509.0,25976.0,1.96,568895.0,89.5,117.0
51,2021-09-05,509.0,25419.0,2.0,568895.0,89.5,118.5
51,2021-09-06,497.0,24582.0,2.02,568895.0,87.4,109.7
51,2021-09-07,452.0,23950.0,1.89,568895.0,79.5,95.1
51,2021-09-08,436.0,23395.0,1.86,568895.0,76.6,80.5
51,2021-09-09,426.0,23633.0,1.8,568895.0,74.9,86.3
51,2021-09-10,439.0,24076.0,1.82,568895.0,77.2,98.0
51,2021-09-11,426.0,24547.0,1.74,568895.0,74.9,100.2
51,2021-09-12,428.0,24815.0,1.72,568895.0,75.2,101.0
51,2021-09-13,406.0,24879.0,1.63,568895.0,71.4,98.0
51,2021-09-14,397.0,24849.0,1.6,568895.0,69.8,98.0
51,2021-09-15,387.0,24787.0,1.56,568895.0,68.0,105.3
51,2021-09-16,370.0,24378.0,1.52,568895.0,65.0,98.0
51,2021-09-17,365.0,23376.0,1.56,568895.0,64.2,101.7
51,2021-09-18,347.0,22695.0,1.53,568895.0,61.0,103.1
52,2021-08-01,78.0,5407.0,1.44,175640.0,44.4,57.4
52,2021-08-02,86.0,5481.0,1.57,175640.0,49.0,74.6
52,2021-08-03,90.0,5620.0,1.6,175640.0,51.2,71.7
52,2021-08-04,93.0,5750.0,1.62,175640.0,52.9,74.6
52,2021-08-05,97.0,5730.0,1.69,175640.0,55.2,71.7
52,2021-08-06,102.0,5898.0,1.73,175640.0,58.1,71.7
52,2021-08-07,109.0,6010.0,1.81,175640.0,62.1,80.3
52,2021-08-08,113.0,6059.0,1.86,175640.0,64.3,86.0
52,2021-08-09,132.0,6708.0,1.97,175640.0,75.2,106.1
52,2021-08-10,144.0,7477.0,1.93,175640.0,82.0,106.1
52,2021-08-11,159.0,7865.0,2.02,175640.0,90.5,126.2
52,2021-08-12,190.0,8498.0,2.24,175640.0,108.2,160.6
52,2021-08-13,193.0,9041.0,2.13,175640.0,109.9,160.6
52,2021-08-14,189.0,9330.0,2.03,175640.0,107.6,160.6
52,2021-08-15,185.0,9383.0,1.97,175640.0,105.3,154.9
52,2021-08-16,182.0,9431.0,1.93,175640.0,103.6,143.4
52,2021-08-17,184.0,9337.0,1.97,175640.0,104.8,157.8
52,2021-08-18,168.0,9388.0,1.79,175640.0,95.7,134.8
52,2021-08-19,146.0,9428.0,1.55,175640.0,83.1,109.0
52,2021-08-20,152.0,9293.0,1.64,175640.0,86.5,126.2
52,2021-08-21,163.0,9131.0,1.79,175640.0,92.8,126.2
52,2021-08-22,164.0,9024.0,1.82,175640.0,93.4,126.2
52,2021-08-23,171.0,8813.0,1.94,175640.0,97.4,131.9
52,2021-08-24,175.0,8587.0,2.04,175640.0,99.6,126.2
52,2021-08-25,183.0,8283.0,2.21,175640.0,104.2,134.8
52,2021-08-26,192.0,7961.0,2.41,175640.0,109.3,157.8
52,2021-08-27,202.0,7956.0,2.54,175640.0,115.0,152.0
52,2021-08-28,200.0,8008.0,2.5,175640.0,113.9,160.6
52,2021-08-29,202.0,8091.0,2.5,175640.0,115.0,160.6
52,2021-08-30,181.0,8108.0,2.23,175640.0,103.1,143.4
52,2021-08-31,161.0,7903.0,2.04,175640.0,91.7,137.7
52,2021-09-01,152.0,7822.0,1.94,175640.0,86.5,117.6
52,2021-09-02,136.0,7703.0,1.77,175640.0,77.4,100.4
52,2021-09-03,109.0,7732.0,1.41,175640.0,62.1,80.3
52,2021-09-04,108.0,7695.0,1.4,175640.0,61.5,74.6
52,2021-09-05,109.0,7628.0,1.43,175640.0,62.1,80.3
52,2021-09-06,127.0,7408.0,1.71,175640.0,72.3,109.0
52,2021-09-07,132.0,7408.0,1.78,175640.0,75.2,109.0
52,2021-09-08,121.0,7458.0,1.62,175640.0,68.9,109.0
52,2021-09-09,131.0,7484.0,1.75,175640.0,74.6,131.9
52,2021-09-10,140.0,7474.0,1.87,175640.0,79.7,154.9
52,2021-09-11,122.0,7388.0,1.65,175640.0,69.5,140.5
52,2021-09-12,120.0,7413.0,1.62,175640.0,68.3,140.5
52,2021-09-13,96.0,7478.0,1.28,175640.0,54.7,123.3
52,2021-09-14,96.0,7366.0,1.3,175640.0,54.7,129.1
52,2021-09-15,100.0,7317.0,1.37,175640.0,56.9,137.7
52,2021-09-16,85.0,7345.0,1.16,175640.0,48.4,111.9
52,2021-09-17,75.0,7117.0,1.05,175640.0,42.7,103.3
52,2021-09-18,79.0,6974.0,1.13,175640.0,45.0,106.1
53,2021-08-01,159.0,11003.0,1.45,307445.0,51.7,56.1
53,2021-08-02,166.0,11360.0,1.46,307445.0,54.0,48.1
53,2021-08-03,173.0,11600.0,1.49,307445.0,56.3,52.1
53,2021-08-04,172.0,11822.0,1.45,307445.0,55.9,52.1
53,2021-08-05,176.0,11950.0,1.47,307445.0,57.2,48.1
53,2021-08-06,171.0,12100.0,1.41,307445.0,55.6,42.7
53,2021-08-07,190.0,12124.0,1.57,307445.0,61.8,58.8
53,2021-08-08,187.0,12199.0,1.53,307445.0,60.8,58.8
53,2021-08-09,224.0,13094.0,1.71,307445.0,72.9,77.5
53,2021-08-10,245.0,14056.0,1.74,307445.0,79.7,82.8
53,2021-08-11,257.0,14884.0,1.73,307445.0,83.6,81.5
53,2021-08-12,278.0,15603.0,1.78,307445.0,90.4,100.2
53,2021-08-13,309.0,16076.0,1.92,307445.0,100.5,108.2
53,2021-08-14,314.0,16686.0,1.88,307445.0,102.1,98.8
53,2021-08-15,323.0,16740.0,1.93,307445.0,105.1,104.2
53,2021-08-16,340.0,16850.0,2.02,307445.0,110.6,109.5
53,2021-08-17,360.0,16857.0,2.14,307445.0,117.1,125.6
53,2021-08-18,389.0,16737.0,2.32,307445.0,126.5,148.3
53,2021-08-19,377.0,16713.0,2.26,307445.0,122.6,141.6
53,2021-08-20,378.0,16707.0,2.26,307445.0,122.9,145.6
53,2021-08-21,375.0,16264.0,2.31,307445.0,122.0,149.6
53,2021-08-22,372.0,16149.0,2.3,307445.0,121.0,145.6
53,2021-08-23,333.0,15942.0,2.09,307445.0,108.3,134.9
53,2021-08-24,306.0,15663.0,1.95,307445.0,99.5,121.5
53,2021-08-25,282.0,15260.0,1.85,307445.0,91.7,112.2
53,2021-08-26,272.0,14888.0,1.83,307445.0,88.5,109.5
53,2021-08-27,250.0,14690.0,1.7,307445.0,81.3,94.8
53,2021-08-28,237.0,14664.0,1.62,307445.0,77.1,93.5
53,2021-08-29,233.0,14643.0,1.59,307445.0,75.8,93.5
53,2021-08-30,224.0,13999.0,1.6,307445.0,72.9,88.2
53,2021-08-31,228.0,13706.0,1.66,307445.0,74.2,89.5
53,2021-09-01,210.0,13390.0,1.57,307445.0,68.3,77.5
53,2021-09-02,205.0,13023.0,1.57,307445.0,66.7,80.1
53,2021-09-03,188.0,12547.0,1.5,307445.0,61.1,77.5
53,2021-09-04,178.0,12321.0,1.44,307445.0,57.9,69.5
53,2021-09-05,177.0,12284.0,1.44,307445.0,57.6,68.1
53,2021-09-06,159.0,12018.0,1.32,307445.0,51.7,65.4
53,2021-09-07,143.0,11775.0,1.21,307445.0,46.5,61.4
53,2021-09-08,135.0,11658.0,1.16,307445.0,43.9,57.4
53,2021-09-09,125.0,11660.0,1.07,307445.0,40.7,42.7
53,2021-09-10,132.0,11556.0,1.14,307445.0,42.9,46.7
53,2021-09-11,133.0,11383.0,1.17,307445.0,43.3,45.4
53,2021-09-12,132.0,11376.0,1.16,307445.0,42.9,45.4
53,2021-09-13,134.0,11235.0,1.19,307445.0,43.6,42.7
53,2021-09-14,119.0,11066.0,1.08,307445.0,38.7,30.7
53,2021-09-15,128.0,11050.0,1.16,307445.0,41.6,32.1
53,2021-09-16,139.0,10752.0,1.29,307445.0,45.2,38.7
53,2021-09-17,138.0,10504.0,1.31,307445.0,44.9,37.4
53,2021-09-18,142.0,10372.0,1.37,307445.0,46.2,36.1
54,2021-08-01,816.0,37066.0,2.2,733481.0,111.3,131.8
54,2021-08-02,825.0,37002.0,2.23,733481.0,112.5,135.3
54,2021-08-03,790.0,36889.0,2.14,733481.0,107.7,126.5
54,2021-08-04,783.0,36437.0,2.15,733481.0,106.8,126.5
54,2021-08-05,794.0,35900.0,2.21,733481.0,108.3,118.3
54,2021-08-06,833.0,34455.0,2.42,733481.0,113.6,118.3
54,2021-08-07,861.0,34538.0,2.49,733481.0,117.4,117.8
54,2021-08-08,870.0,34662.0,2.51,733481.0,118.6,118.3
54,2021-08-09,925.0,37960.0,2.44,733481.0,126.1,126.0
54,2021-08-10,936.0,41026.0,2.28,733481.0,127.6,135.3
54,2021-08-11,950.0,43426.0,2.19,733481.0,129.5,140.6
54,2021-08-12,965.0,46172.0,2.09,733481.0,131.6,148.8
54,2021-08-13,982.0,48833.0,2.01,733481.0,133.9,154.1
54,2021-08-14,979.0,50661.0,1.93,733481.0,133.5,160.5
54,2021-08-15,967.0,50629.0,1.91,733481.0,131.8,161.1
54,2021-08-16,988.0,50800.0,1.94,733481.0,134.7,160.5
54,2021-08-17,990.0,50569.0,1.96,733481.0,135.0,161.7
54,2021-08-18,980.0,50037.0,1.96,733481.0,133.6,157.0
54,2021-08-19,980.0,49910.0,1.96,733481.0,133.6,165.2
54,2021-08-20,932.0,50646.0,1.84,733481.0,127.1,154.1
54,2021-08-21,913.0,50261.0,1.82,733481.0,124.5,151.1
54,2021-08-22,917.0,50103.0,1.83,733481.0,125.0,151.1
54,2021-08-23,842.0,48675.0,1.73,733481.0,114.8,142.9
54,2021-08-24,837.0,47806.0,1.75,733481.0,114.1,135.9
54,2021-08-25,811.0,46946.0,1.73,733481.0,110.6,135.3
54,2021-08-26,767.0,45525.0,1.68,733481.0,104.6,121.3
54,2021-08-27,751.0,44022.0,1.71,733481.0,102.4,127.1
54,2021-08-28,726.0,43438.0,1.67,733481.0,99.0,121.9
54,2021-08-29,727.0,43413.0,1.67,733481.0,99.1,121.9
54,2021-08-30,686.0,42631.0,1.61,733481.0,93.5,120.1
54,2021-08-31,659.0,41544.0,1.59,733481.0,89.8,120.1
54,2021-09-01,643.0,40624.0,1.58,733481.0,87.7,124.8
54,2021-09-02,631.0,39672.0,1.59,733481.0,86.0,128.9
54,2021-09-03,607.0,38996.0,1.56,733481.0,82.8,119.5
54,2021-09-04,606.0,38636.0,1.57,733481.0,82.6,121.9
54,2021-09-05,608.0,38561.0,1.58,733481.0,82.9,123.6
54,2021-09-06,595.0,37408.0,1.59,733481.0,81.1,123.0
54,2021-09-07,558.0,36661.0,1.52,733481.0,76.1,114.2
54,2021-09-08,550.0,36278.0,1.52,733481.0,75.0,110.7
54,2021-09-09,523.0,36577.0,1.43,733481.0,71.3,108.4
54,2021-09-10,520.0,35923.0,1.45,733481.0,70.9,113.7
54,2021-09-11,510.0,35727.0,1.43,733481.0,69.5,114.2
54,2021-09-12,499.0,35671.0,1.4,733481.0,68.0,111.3
54,2021-09-13,484.0,35993.0,1.34,733481.0,66.0,110.7
54,2021-09-14,497.0,37500.0,1.33,733481.0,67.8,114.2
54,2021-09-15,477.0,37891.0,1.26,733481.0,65.0,107.8
54,2021-09-16,472.0,38667.0,1.22,733481.0,64.4,101.9
54,2021-09-17,454.0,39212.0,1.16,733481.0,61.9,94.3
54,2021-09-18,440.0,38861.0,1.13,733481.0,60.0,88.5
55,2021-08-01,108.0,6812.0,1.59,187187.0,57.7,79.3
55,2021-08-02,110.0,6843.0,1.61,187187.0,58.8,66.9
55,2021-08-03,108.0,6982.0,1.55,187187.0,57.7,61.9
55,2021-08-04,128.0,6994.0,1.83,187187.0,68.4,79.3
55,2021-08-05,134.0,6917.0,1.94,187187.0,71.6,91.6
55,2021-08-06,140.0,6827.0,2.05,187187.0,74.8,91.6
55,2021-08-07,150.0,6913.0,2.17,187187.0,80.1,84.2
55,2021-08-08,152.0,6961.0,2.18,187187.0,81.2,86.7
55,2021-08-09,161.0,7617.0,2.11,187187.0,86.0,99.1
55,2021-08-10,175.0,8205.0,2.13,187187.0,93.5,111.5
55,2021-08-11,168.0,8759.0,1.92,187187.0,89.7,106.5
55,2021-08-12,165.0,9417.0,1.75,187187.0,88.1,101.5
55,2021-08-13,163.0,10001.0,1.63,187187.0,87.1,99.1
55,2021-08-14,153.0,10379.0,1.47,187187.0,81.7,101.5
55,2021-08-15,155.0,10380.0,1.49,187187.0,82.8,109.0
55,2021-08-16,160.0,10540.0,1.52,187187.0,85.5,99.1
