datetime,quantite_eolien,quantite_conso
2022-02-28 16:00:00,1558,58940
2022-02-28 18:00:00,1691,59641
2022-02-28 20:00:00,3086,68316
2022-02-28 22:00:00,3535,61709
2022-03-01 00:00:00,3236,62578
2022-03-01 02:00:00,2912,59418
2022-03-01 04:00:00,2499,56107
2022-03-01 06:00:00,2094,60508
2022-03-01 08:00:00,1784,70576
2022-03-01 10:00:00,1298,70231
2022-03-01 12:00:00,1039,68142
2022-03-01 14:00:00,1085,64653
2022-03-01 16:00:00,1197,60473
2022-03-01 18:00:00,1481,62146
2022-03-01 20:00:00,2320,68055
2022-03-01 22:00:00,2633,60564
2022-03-02 00:00:00,2500,61172
2022-03-02 02:00:00,2770,57699
2022-03-02 04:00:00,2901,54105
2022-03-02 06:00:00,2818,58078
2022-03-02 08:00:00,2853,67360
2022-03-02 10:00:00,1901,69513
2022-03-02 12:00:00,1059,69153
2022-03-02 14:00:00,965,66425
2022-03-02 16:00:00,913,62194
2022-03-02 18:00:00,848,62606
2022-03-02 20:00:00,1233,68128
2022-03-02 22:00:00,1685,60568
2022-03-03 00:00:00,1962,61248
2022-03-03 02:00:00,1973,57552
2022-03-03 04:00:00,1584,53629
2022-03-03 06:00:00,1323,57425
2022-03-03 08:00:00,1265,66812
2022-03-03 10:00:00,723,67337
2022-03-03 12:00:00,577,66373
2022-03-03 14:00:00,474,63529
2022-03-03 16:00:00,480,59403
2022-03-03 18:00:00,498,60373
2022-03-03 20:00:00,832,66452
2022-03-03 22:00:00,1131,59276
2022-03-04 00:00:00,1339,59816
2022-03-04 02:00:00,1871,56242
2022-03-04 04:00:00,2688,52742
2022-03-04 06:00:00,3035,57094
2022-03-04 08:00:00,3095,66487
2022-03-04 10:00:00,2222,67530
2022-03-04 12:00:00,2331,66429
2022-03-04 14:00:00,2475,63239
2022-03-04 16:00:00,2906,59251
2022-03-04 18:00:00,2985,60251
2022-03-04 20:00:00,3318,65981
2022-03-04 22:00:00,3247,60076
2022-03-05 00:00:00,3073,61234
2022-03-05 02:00:00,2668,56822
2022-03-05 04:00:00,2310,52916
2022-03-05 06:00:00,2139,54209
2022-03-05 08:00:00,2235,58621
2022-03-05 10:00:00,1418,61825
2022-03-05 12:00:00,1541,61641
2022-03-05 14:00:00,1970,58552
2022-03-05 16:00:00,2359,54055
2022-03-05 18:00:00,2731,55800
2022-03-05 20:00:00,3453,63062
2022-03-05 22:00:00,3820,58493
2022-03-06 00:00:00,3845,61163
2022-03-06 02:00:00,3810,57283
2022-03-06 04:00:00,3481,53519
2022-03-06 06:00:00,3832,54003
2022-03-06 08:00:00,3981,56390
2022-03-06 10:00:00,3157,59738
2022-03-06 12:00:00,4087,60378
2022-03-06 14:00:00,4817,56452
2022-03-06 16:00:00,5771,51745
2022-03-06 18:00:00,6264,54651
2022-03-06 20:00:00,6497,65354
2022-03-06 22:00:00,7407,61106
2022-03-07 00:00:00,7149,63216
2022-03-07 02:00:00,6479,60735
2022-03-07 04:00:00,6111,58568
2022-03-07 06:00:00,6422,64435
2022-03-07 08:00:00,6287,74624
2022-03-07 10:00:00,5380,73250
2022-03-07 12:00:00,5238,70095
2022-03-07 14:00:00,5280,66242
2022-03-07 16:00:00,5662,61606
2022-03-07 18:00:00,5691,63534
2022-03-07 20:00:00,6685,72181
2022-03-07 22:00:00,8164,66065
2022-03-08 00:00:00,8595,66767
2022-03-08 02:00:00,8207,63972
2022-03-08 04:00:00,7413,60879
2022-03-08 06:00:00,7453,65592
2022-03-08 08:00:00,7476,74585
2022-03-08 10:00:00,5165,72899
2022-03-08 12:00:00,4454,70478
2022-03-08 14:00:00,4267,66696
2022-03-08 16:00:00,3852,62415
2022-03-08 18:00:00,3004,62820
2022-03-08 20:00:00,5037,70032
2022-03-08 22:00:00,5432,63454
2022-03-09 00:00:00,4898,64112
2022-03-09 02:00:00,4031,60591
2022-03-09 04:00:00,3623,56971
2022-03-09 06:00:00,3393,61285
2022-03-09 08:00:00,3650,70780
2022-03-09 10:00:00,3196,69519
2022-03-09 12:00:00,3513,66617
2022-03-09 14:00:00,3962,62437
2022-03-09 16:00:00,4668,58154
2022-03-09 18:00:00,4146,59491
2022-03-09 20:00:00,5529,66933
2022-03-09 22:00:00,6253,59902
2022-03-10 00:00:00,6345,60694
2022-03-10 02:00:00,6436,57137
2022-03-10 04:00:00,5454,53870
2022-03-10 06:00:00,5130,57885
2022-03-10 08:00:00,4952,67461
2022-03-10 10:00:00,2684,66794
2022-03-10 12:00:00,2536,64880
2022-03-10 14:00:00,3502,61745
2022-03-10 16:00:00,3945,57482
2022-03-10 18:00:00,3670,57822
2022-03-10 20:00:00,5382,64874
2022-03-10 22:00:00,6853,58148
2022-03-11 00:00:00,7722,58664
2022-03-11 02:00:00,8451,54602
2022-03-11 04:00:00,9495,51131
2022-03-11 06:00:00,10300,55157
2022-03-11 08:00:00,11237,64087
2022-03-11 10:00:00,11192,65293
2022-03-11 12:00:00,12134,65823
2022-03-11 14:00:00,12559,63769
2022-03-11 16:00:00,11724,59687
2022-03-11 18:00:00,10055,59889
2022-03-11 20:00:00,9811,64710
2022-03-11 22:00:00,10144,58303
2022-03-12 00:00:00,9909,58805
2022-03-12 02:00:00,9254,54032
2022-03-12 04:00:00,7948,49742
2022-03-12 06:00:00,6806,50708
2022-03-12 08:00:00,5933,54598
2022-03-12 10:00:00,4654,59081
2022-03-12 12:00:00,5313,59821
2022-03-12 14:00:00,6008,57474
2022-03-12 16:00:00,7685,53227
2022-03-12 18:00:00,8114,54143
2022-03-12 20:00:00,8190,60150
2022-03-12 22:00:00,9253,55203
2022-03-13 00:00:00,9757,56869
2022-03-13 02:00:00,9895,52809
2022-03-13 04:00:00,9620,48419
2022-03-13 06:00:00,9134,47929
2022-03-13 08:00:00,9008,50194
2022-03-13 10:00:00,7818,55708
2022-03-13 12:00:00,8605,59794
2022-03-13 14:00:00,8498,56977
2022-03-13 16:00:00,6677,52596
2022-03-13 18:00:00,5558,53715
2022-03-13 20:00:00,5890,61776
2022-03-13 22:00:00,5568,56714
2022-03-14 00:00:00,5309,57967
2022-03-14 02:00:00,5882,54662
2022-03-14 04:00:00,4985,51620
2022-03-14 06:00:00,4210,56933
2022-03-14 08:00:00,3645,67211
2022-03-14 10:00:00,2230,66541
2022-03-14 12:00:00,2118,64363
2022-03-14 14:00:00,2547,61764
2022-03-14 16:00:00,2864,57789
2022-03-14 18:00:00,3130,57884
2022-03-14 20:00:00,4589,64801
2022-03-14 22:00:00,5755,57015
2022-03-15 00:00:00,5567,57313
2022-03-15 02:00:00,6022,53297
2022-03-15 04:00:00,5982,49568
2022-03-15 06:00:00,5144,53506
2022-03-15 08:00:00,4656,63260
2022-03-15 10:00:00,3268,65547
2022-03-15 12:00:00,2575,65751
2022-03-15 14:00:00,2734,62465
2022-03-15 16:00:00,2445,58248
2022-03-15 18:00:00,2285,57942
2022-03-15 20:00:00,3098,63699
2022-03-15 22:00:00,3764,55850
2022-03-16 00:00:00,4114,56198
2022-03-16 02:00:00,4158,52211
2022-03-16 04:00:00,3975,48453
2022-03-16 06:00:00,3945,52380
2022-03-16 08:00:00,4287,61383
2022-03-16 10:00:00,3446,63950
2022-03-16 12:00:00,2683,64707
2022-03-16 14:00:00,2667,62164
2022-03-16 16:00:00,2454,58387
2022-03-16 18:00:00,2983,58531
2022-03-16 20:00:00,3598,63800
2022-03-16 22:00:00,4372,55631
2022-03-17 00:00:00,4961,56185
2022-03-17 02:00:00,5225,52298
2022-03-17 04:00:00,5383,48549
2022-03-17 06:00:00,4863,52860
2022-03-17 08:00:00,4496,62870
2022-03-17 10:00:00,4373,65026
2022-03-17 12:00:00,3989,65600
2022-03-17 14:00:00,3636,63478
2022-03-17 16:00:00,4152,59480
2022-03-17 18:00:00,4570,59600
2022-03-17 20:00:00,5299,65106
2022-03-17 22:00:00,5994,57850
2022-03-18 00:00:00,6286,58602
2022-03-18 02:00:00,6127,54803
2022-03-18 04:00:00,6815,51587
2022-03-18 06:00:00,7862,55974
2022-03-18 08:00:00,8972,65894
2022-03-18 10:00:00,7735,66405
2022-03-18 12:00:00,9428,64272
2022-03-18 14:00:00,11318,61229
2022-03-18 16:00:00,12382,56412
2022-03-18 18:00:00,12095,56413
2022-03-18 20:00:00,11828,62540
2022-03-18 22:00:00,12024,56840
2022-03-19 00:00:00,11594,57608
2022-03-19 02:00:00,11142,53137
2022-03-19 04:00:00,10708,49279
2022-03-19 06:00:00,10158,50554
2022-03-19 08:00:00,9516,54399
2022-03-19 10:00:00,8618,56482
2022-03-19 12:00:00,8723,55672
2022-03-19 14:00:00,7896,52561
2022-03-19 16:00:00,7748,47824
2022-03-19 18:00:00,7850,48783
2022-03-19 20:00:00,8766,56617
2022-03-19 22:00:00,9039,52455
2022-03-20 00:00:00,7442,54696
2022-03-20 02:00:00,6034,51049
2022-03-20 04:00:00,4904,46737
2022-03-20 06:00:00,4648,47101
2022-03-20 08:00:00,3725,49218
2022-03-20 10:00:00,2422,53437
2022-03-20 12:00:00,2274,54639
2022-03-20 14:00:00,2277,51318
2022-03-20 16:00:00,2341,46848
2022-03-20 18:00:00,2271,48209
2022-03-20 20:00:00,2844,57253
2022-03-20 22:00:00,3783,52078
2022-03-21 00:00:00,3907,53254
2022-03-21 02:00:00,3670,50313
2022-03-21 04:00:00,3464,47249
2022-03-21 06:00:00,3805,52123
2022-03-21 08:00:00,3959,61791
2022-03-21 10:00:00,2934,61060
2022-03-21 12:00:00,3153,58768
2022-03-21 14:00:00,3503,55699
2022-03-21 16:00:00,3443,51830
2022-03-21 18:00:00,3241,52308
2022-03-21 20:00:00,3843,60270
2022-03-21 22:00:00,4740,53437
2022-03-22 00:00:00,4830,54396
2022-03-22 02:00:00,4912,51041
2022-03-22 04:00:00,4691,48272
2022-03-22 06:00:00,4782,53030
2022-03-22 08:00:00,4932,61636
2022-03-22 10:00:00,3580,59636
2022-03-22 12:00:00,3370,57603
2022-03-22 14:00:00,3664,54689
2022-03-22 16:00:00,4033,51005
2022-03-22 18:00:00,3513,51885
2022-03-22 20:00:00,3367,60181
2022-03-22 22:00:00,3901,53701
2022-03-23 00:00:00,3912,54887
2022-03-23 02:00:00,3471,51851
2022-03-23 04:00:00,2953,48941
2022-03-23 06:00:00,2831,53611
2022-03-23 08:00:00,2978,62383
2022-03-23 10:00:00,1732,60000
2022-03-23 12:00:00,2013,58026
2022-03-23 14:00:00,2436,54818
2022-03-23 16:00:00,2120,50791
2022-03-23 18:00:00,1572,51207
2022-03-23 20:00:00,2086,60253
2022-03-23 22:00:00,2852,53775
2022-03-24 00:00:00,2824,55240
2022-03-24 02:00:00,2385,52384
2022-03-24 04:00:00,1973,49308
2022-03-24 06:00:00,2032,54025
2022-03-24 08:00:00,2098,62848
2022-03-24 10:00:00,1152,59415
2022-03-24 12:00:00,1595,56832
2022-03-24 14:00:00,1640,53614
2022-03-24 16:00:00,1596,49994
2022-03-24 18:00:00,2125,50212
2022-03-24 20:00:00,4176,58575
2022-03-24 22:00:00,5883,52273
2022-03-25 00:00:00,5582,53475
2022-03-25 02:00:00,5117,49744
2022-03-25 04:00:00,4119,46764
2022-03-25 06:00:00,3874,51386
2022-03-25 08:00:00,3795,59980
2022-03-25 10:00:00,1639,57753
2022-03-25 12:00:00,2563,55585
2022-03-25 14:00:00,3810,52232
2022-03-25 16:00:00,4438,48491
2022-03-25 18:00:00,5053,48779
2022-03-25 20:00:00,6773,55654
2022-03-25 22:00:00,7920,50629
2022-03-26 00:00:00,7577,51689
2022-03-26 02:00:00,7266,47600
2022-03-26 04:00:00,7277,43975
2022-03-26 06:00:00,6632,45267
2022-03-26 08:00:00,6225,48454
2022-03-26 10:00:00,3478,49489
2022-03-26 12:00:00,5664,48207
2022-03-26 14:00:00,7078,45499
2022-03-26 16:00:00,7352,41538
2022-03-26 18:00:00,7848,42458
2022-03-26 20:00:00,8653,50232
2022-03-26 22:00:00,8959,46525
2022-03-27 00:00:00,7765,49116
2022-03-27 02:00:00,6621,45687
2022-03-27 04:00:00,5893,43499
2022-03-27 06:00:00,5340,41449
2022-03-27 08:00:00,4648,42833
2022-03-27 10:00:00,2529,46052
2022-03-27 12:00:00,1320,46854
2022-03-27 14:00:00,1798,44058
2022-03-27 16:00:00,1586,39413
2022-03-27 18:00:00,1200,39444
2022-03-27 20:00:00,1554,46182
2022-03-27 22:00:00,2350,46328
2022-03-28 00:00:00,2220,47648
2022-03-28 02:00:00,1937,44192
2022-03-28 04:00:00,1652,41247
2022-03-28 06:00:00,1567,45696
2022-03-28 08:00:00,1711,56576
2022-03-28 10:00:00,1505,56888
2022-03-28 12:00:00,1161,54947
2022-03-28 14:00:00,1396,52393
2022-03-28 16:00:00,1353,48611
2022-03-28 18:00:00,1178,47627
2022-03-28 20:00:00,1589,52346
2022-03-28 22:00:00,2502,48948
2022-03-29 00:00:00,2976,49514
2022-03-29 02:00:00,2877,45481
2022-03-29 04:00:00,2908,41819
2022-03-29 06:00:00,2874,45298
2022-03-29 08:00:00,2706,55223
2022-03-29 10:00:00,1730,56820
2022-03-29 12:00:00,1154,56725
2022-03-29 14:00:00,1190,54634
2022-03-29 16:00:00,1347,51323
2022-03-29 18:00:00,1359,50481
2022-03-29 20:00:00,1609,54548
2022-03-29 22:00:00,1985,50629
2022-03-30 00:00:00,1598,51039
2022-03-30 02:00:00,1545,46681
2022-03-30 04:00:00,1110,43137
2022-03-30 06:00:00,1207,46099
2022-03-30 08:00:00,1292,55150
2022-03-30 10:00:00,969,59304
2022-03-30 12:00:00,1043,60954
2022-03-30 14:00:00,1226,58975
2022-03-30 16:00:00,1829,55041
2022-03-30 18:00:00,2250,53896
2022-03-30 20:00:00,2159,57286
2022-03-30 22:00:00,2409,53057
2022-03-31 00:00:00,2475,53540
2022-03-31 02:00:00,2683,49676
2022-03-31 04:00:00,3488,45807
2022-03-31 06:00:00,4538,49575
2022-03-31 08:00:00,5395,59889
2022-03-31 10:00:00,5343,62151
2022-03-31 12:00:00,6732,63424
2022-03-31 14:00:00,8517,61549
2022-03-31 16:00:00,9665,57832
2022-03-31 18:00:00,9658,57259
2022-03-31 20:00:00,9631,61277
2022-03-31 22:00:00,8985,58739
2022-04-01 00:00:00,9716,59515
2022-04-01 02:00:00,10239,56237
2022-04-01 04:00:00,9219,53261
2022-04-01 06:00:00,8570,57346
2022-04-01 08:00:00,8951,68988
2022-04-01 10:00:00,9306,71289
2022-04-01 12:00:00,10838,72220
2022-04-01 14:00:00,11236,70256
2022-04-01 16:00:00,12478,66115
2022-04-01 18:00:00,12498,65776
2022-04-01 20:00:00,11620,68595
2022-04-01 22:00:00,10233,65731
2022-04-02 00:00:00,9989,65944
2022-04-02 02:00:00,10258,61045
2022-04-02 04:00:00,9838,57314
2022-04-02 06:00:00,9453,58278
2022-04-02 08:00:00,8967,62248
2022-04-02 10:00:00,8813,66776
2022-04-02 12:00:00,10329,67149
2022-04-02 14:00:00,9765,64763
2022-04-02 16:00:00,9435,60037
2022-04-02 18:00:00,8452,59969
2022-04-02 20:00:00,6411,64648
2022-04-02 22:00:00,4727,62630
2022-04-03 00:00:00,4535,64828
2022-04-03 02:00:00,5173,60851
2022-04-03 04:00:00,4908,57061
2022-04-03 06:00:00,4397,57206
2022-04-03 08:00:00,3510,59723
2022-04-03 10:00:00,2125,63244
2022-04-03 12:00:00,4089,63163
2022-04-03 14:00:00,3929,60518
2022-04-03 16:00:00,3171,55801
2022-04-03 18:00:00,2865,56153
2022-04-03 20:00:00,2014,63002
2022-04-03 22:00:00,1640,61772
2022-04-04 00:00:00,1461,62986
2022-04-04 02:00:00,1735,59941
2022-04-04 04:00:00,2292,57447
2022-04-04 06:00:00,2877,62817
2022-04-04 08:00:00,4322,72948
2022-04-04 10:00:00,4854,72476
2022-04-04 12:00:00,8000,69689
2022-04-04 14:00:00,9311,66722
2022-04-04 16:00:00,10157,62096
2022-04-04 18:00:00,10089,61282
2022-04-04 20:00:00,9288,66327
2022-04-04 22:00:00,8933,61961
2022-04-05 00:00:00,8377,62308
2022-04-05 02:00:00,7519,57852
2022-04-05 04:00:00,6831,54518
2022-04-05 06:00:00,6373,58345
2022-04-05 08:00:00,5851,68579
2022-04-05 10:00:00,5148,69589
2022-04-05 12:00:00,5189,68171
2022-04-05 14:00:00,5626,65007
2022-04-05 16:00:00,6717,59971
2022-04-05 18:00:00,7086,58658
2022-04-05 20:00:00,6968,62461
2022-04-05 22:00:00,6473,58409
2022-04-06 00:00:00,5944,58673
2022-04-06 00:00:00,5944,58673
2022-04-06 02:00:00,5499,53996
2022-04-06 02:00:00,5499,53996
2022-04-06 04:00:00,5394,50550
2022-04-06 04:00:00,5394,50550
2022-04-06 06:00:00,5263,54167
2022-04-06 06:00:00,5263,54167
2022-04-06 08:00:00,5425,63191
2022-04-06 08:00:00,5425,63191
2022-04-06 10:00:00,5652,65722
2022-04-06 10:00:00,5652,65722
2022-04-06 12:00:00,7640,65442
2022-04-06 12:00:00,7640,65442
2022-04-06 14:00:00,9387,63375
2022-04-06 14:00:00,9387,63375
2022-04-06 16:00:00,10871,59237
2022-04-06 16:00:00,10871,59237
2022-04-06 18:00:00,12299,59006
2022-04-06 18:00:00,12299,59006
2022-04-06 20:00:00,12879,62687
2022-04-06 20:00:00,12879,62687
2022-04-06 22:00:00,13948,57921
2022-04-06 22:00:00,13948,57921
2021-12-15 00:00:00,1089,67017
2021-12-15 00:00:00,1089,67017
2021-12-15 02:00:00,1228,62671
2021-12-15 02:00:00,1228,62671
2021-12-15 04:00:00,1358,59111
2021-12-15 04:00:00,1358,59111
2021-12-15 06:00:00,1410,63365
2021-12-15 06:00:00,1410,63365
2021-12-15 08:00:00,1741,74873
2021-12-15 08:00:00,1741,74873
2021-12-15 10:00:00,1787,76535
2021-12-15 10:00:00,1787,76535
2021-12-15 12:00:00,1344,76450
2021-12-15 12:00:00,1344,76450
2021-12-15 14:00:00,1178,73600
2021-12-15 14:00:00,1178,73600
2021-12-15 16:00:00,1237,70424
2021-12-15 16:00:00,1237,70424
2021-12-15 18:00:00,1533,75374
2021-12-15 18:00:00,1533,75374
2021-12-15 20:00:00,1497,75300
2021-12-15 20:00:00,1497,75300
2021-12-15 22:00:00,1746,67184
2021-12-15 22:00:00,1746,67184
2021-12-16 00:00:00,1884,67186
2021-12-16 02:00:00,1854,63017
2021-12-16 04:00:00,1853,59298
2021-12-16 06:00:00,2060,63206
2021-12-16 08:00:00,2502,75413
2021-12-16 10:00:00,2870,75983
2021-12-16 12:00:00,2965,75681
2021-12-16 14:00:00,3242,72899
2021-12-16 16:00:00,3496,69106
2021-12-16 18:00:00,4222,74392
2021-12-16 20:00:00,4924,74486
2021-12-16 22:00:00,5573,67254
2021-12-17 00:00:00,6428,67606
2021-12-17 02:00:00,6772,63260
2021-12-17 04:00:00,6871,60130
2021-12-17 06:00:00,6645,64247
2021-12-17 08:00:00,7015,76248
2021-12-17 10:00:00,6408,76768
2021-12-17 12:00:00,5344,74910
2021-12-17 14:00:00,5659,71413
2021-12-17 16:00:00,6731,67448
2021-12-17 18:00:00,7749,73176
2021-12-17 20:00:00,8309,73009
2021-12-17 22:00:00,7589,66875
2021-12-18 00:00:00,6703,67488
2021-12-18 02:00:00,6293,63324
2021-12-18 04:00:00,6157,59178
2021-12-18 06:00:00,5919,60266
2021-12-18 08:00:00,6194,65817
2021-12-18 10:00:00,5430,70085
2021-12-18 12:00:00,3678,69077
2021-12-18 14:00:00,3515,65245
2021-12-18 16:00:00,4338,61034
2021-12-18 18:00:00,5865,67224
2021-12-18 20:00:00,5875,69015
2021-12-18 22:00:00,5118,64216
2021-12-19 00:00:00,4412,65974
2021-12-19 02:00:00,3915,62149
2021-12-19 04:00:00,3692,57802
2021-12-19 06:00:00,3156,57866
2021-12-19 08:00:00,2867,61596
2021-12-19 10:00:00,2387,66745
2021-12-19 12:00:00,2019,69392
2021-12-19 14:00:00,1997,66670
2021-12-19 16:00:00,2385,62743
2021-12-19 18:00:00,2914,68028
2021-12-19 20:00:00,2902,70357
2021-12-19 22:00:00,3109,65609
2021-12-20 00:00:00,3330,66553
2021-12-20 02:00:00,3355,62909
2021-12-20 04:00:00,2867,59463
2021-12-20 06:00:00,2878,63913
2021-12-20 08:00:00,3200,75020
2021-12-20 10:00:00,3179,78725
2021-12-20 12:00:00,2727,79982
2021-12-20 14:00:00,2693,78058
2021-12-20 16:00:00,2731,74152
2021-12-20 18:00:00,3238,78404
2021-12-20 20:00:00,3425,78681
2021-12-20 22:00:00,3367,70832
2021-12-21 00:00:00,3352,71549
2021-12-21 02:00:00,2946,67706
2021-12-21 04:00:00,2833,64512
2021-12-21 06:00:00,2719,68657
2021-12-21 08:00:00,2741,79572
2021-12-21 10:00:00,2210,82694
2021-12-21 12:00:00,1012,81030
2021-12-21 14:00:00,858,76899
2021-12-21 16:00:00,966,73379
2021-12-21 18:00:00,1969,79859
2021-12-21 20:00:00,2826,80957
2021-12-21 22:00:00,3162,73829
2021-12-22 00:00:00,3105,74390
2021-12-22 02:00:00,3145,70686
2021-12-22 04:00:00,2794,67335
2021-12-22 06:00:00,2671,70898
2021-12-22 08:00:00,3150,80759
2021-12-22 10:00:00,2960,84274
2021-12-22 12:00:00,2362,83955
2021-12-22 14:00:00,2236,80752
2021-12-22 16:00:00,2961,76735
2021-12-22 18:00:00,4595,81569
2021-12-22 20:00:00,5500,81250
2021-12-22 22:00:00,5638,73726
2021-12-23 00:00:00,5576,73875
2021-12-23 02:00:00,5975,69555
2021-12-23 04:00:00,6145,65353
2021-12-23 06:00:00,6477,67792
2021-12-23 08:00:00,7874,76449
2021-12-23 10:00:00,8335,78093
2021-12-23 12:00:00,7044,76926
2021-12-23 14:00:00,5731,73270
2021-12-23 16:00:00,5022,68773
2021-12-23 18:00:00,6294,72172
2021-12-23 20:00:00,7329,71578
2021-12-23 22:00:00,7334,64810
2021-12-24 00:00:00,6675,64691
2021-12-24 02:00:00,4944,59991
2021-12-24 04:00:00,4434,55244
2021-12-24 06:00:00,3722,56556
2021-12-24 08:00:00,3445,63233
2021-12-24 10:00:00,3259,66093
2021-12-24 12:00:00,2742,66580
2021-12-24 14:00:00,2518,64855
2021-12-24 16:00:00,2075,61375
2021-12-24 18:00:00,2546,63889
2021-12-24 20:00:00,3021,60719
2021-12-24 22:00:00,3332,56008
2021-12-25 00:00:00,3047,59071
2021-12-25 02:00:00,3189,56021
2021-12-25 04:00:00,2825,50274
2021-12-25 06:00:00,1968,48487
2021-12-25 08:00:00,1476,50363
2021-12-25 10:00:00,1094,53872
2021-12-25 12:00:00,663,56497
2021-12-25 14:00:00,446,54342
2021-12-25 16:00:00,579,50849
2021-12-25 18:00:00,878,54501
2021-12-25 20:00:00,1168,56357
2021-12-25 22:00:00,1481,54184
2021-12-26 00:00:00,1628,56107
2021-12-26 02:00:00,1714,52207
2021-12-26 04:00:00,1945,47998
2021-12-26 06:00:00,2313,47644
2021-12-26 08:00:00,2712,50411
2021-12-26 10:00:00,3031,54288
2021-12-26 12:00:00,2880,57421
2021-12-26 14:00:00,2825,55623
2021-12-26 16:00:00,2644,52262
2021-12-26 18:00:00,2852,56829
2021-12-26 20:00:00,2998,59212
2021-12-26 22:00:00,3370,55394
2021-12-27 00:00:00,3912,56698
2021-12-27 02:00:00,3952,52655
2021-12-27 04:00:00,4608,48828
2021-12-27 06:00:00,5002,50938
2021-12-27 08:00:00,6542,57138
2021-12-27 10:00:00,7917,60905
2021-12-27 12:00:00,8545,64068
2021-12-27 14:00:00,9263,62544
2021-12-27 16:00:00,9026,58916
2021-12-27 18:00:00,9771,62283
2021-12-27 20:00:00,11518,62763
2021-12-27 22:00:00,12309,56648
2021-12-28 00:00:00,12304,57697
2021-12-28 02:00:00,11700,53488
2021-12-28 04:00:00,11211,49276
2021-12-28 06:00:00,11933,50912
2021-12-28 08:00:00,13608,56678
2021-12-28 10:00:00,14755,59781
2021-12-28 12:00:00,14906,62715
2021-12-28 14:00:00,15001,61634
2021-12-28 16:00:00,14222,58699
2021-12-28 18:00:00,14203,62685
2021-12-28 20:00:00,13570,62370
2021-12-28 22:00:00,12380,55757
2021-12-29 00:00:00,10602,56340
2021-12-29 02:00:00,8602,51759
2021-12-29 04:00:00,7401,47501
2021-12-29 06:00:00,6907,49187
2021-12-29 08:00:00,7650,55375
2021-12-29 10:00:00,8131,58538
2021-12-29 12:00:00,9740,61047
2021-12-29 14:00:00,11975,59704
2021-12-29 16:00:00,13541,55980
2021-12-29 18:00:00,13872,59139
2021-12-29 20:00:00,12956,59107
2021-12-29 22:00:00,11360,52973
2021-12-30 00:00:00,9884,53826
2021-12-30 02:00:00,9758,49098
2021-12-30 04:00:00,9000,44861
2021-12-30 06:00:00,8454,46671
2021-12-30 08:00:00,8103,52860
2021-12-30 10:00:00,8069,55575
2021-12-30 12:00:00,7007,57045
2021-12-30 14:00:00,6407,55310
2021-12-30 16:00:00,5862,51580
2021-12-30 18:00:00,5256,56263
2021-12-30 20:00:00,5483,57788
2021-12-30 22:00:00,5338,52509
2021-12-31 00:00:00,5886,54280
2021-12-31 02:00:00,5506,50205
2021-12-31 04:00:00,5902,46489
2021-12-31 06:00:00,5843,48472
2021-12-31 08:00:00,5868,54871
2021-12-31 10:00:00,5283,57602
2021-12-31 12:00:00,3771,57374
2021-12-31 14:00:00,3288,55418
2021-12-31 16:00:00,2935,51570
2021-12-31 18:00:00,3685,56432
2021-12-31 20:00:00,3757,56180
2021-12-31 22:00:00,3682,51455
2022-01-01 00:00:00,3129,54578
2022-01-01 02:00:00,3168,51870
2022-01-01 04:00:00,3415,47114
2022-01-01 06:00:00,3828,46066
2022-01-01 08:00:00,4581,47756
2022-01-01 10:00:00,5174,49704
2022-01-01 12:00:00,4473,51839
2022-01-01 14:00:00,3100,50373
2022-01-01 16:00:00,2789,46815
2022-01-01 18:00:00,4592,52144
2022-01-01 20:00:00,5152,55057
2022-01-01 22:00:00,5449,51686
2022-01-02 00:00:00,5309,53743
2022-01-02 02:00:00,5593,49837
2022-01-02 04:00:00,6402,45564
2022-01-02 06:00:00,8183,45573
2022-01-02 08:00:00,9694,48406
2022-01-02 10:00:00,10019,52347
2022-01-02 12:00:00,9884,55961
2022-01-02 14:00:00,10946,54591
2022-01-02 16:00:00,11622,50857
2022-01-02 18:00:00,13115,56093
2022-01-02 20:00:00,13379,58689
2022-01-02 22:00:00,12893,53967
2022-01-03 00:00:00,11567,55188
2022-01-03 02:00:00,10619,50973
2022-01-03 04:00:00,9662,47222
2022-01-03 06:00:00,9437,51206
2022-01-03 08:00:00,9118,62819
2022-01-03 10:00:00,9080,64894
2022-01-03 12:00:00,9882,65780
2022-01-03 14:00:00,9965,63971
2022-01-03 16:00:00,9221,60939
2022-01-03 18:00:00,8242,65189
2022-01-03 20:00:00,7270,65639
2022-01-03 22:00:00,7507,58099
2022-01-04 00:00:00,7608,58281
2022-01-04 02:00:00,7674,53774
2022-01-04 04:00:00,7310,49943
2022-01-04 06:00:00,7076,53569
2022-01-04 08:00:00,6614,65028
2022-01-04 10:00:00,5733,66801
2022-01-04 12:00:00,4946,68408
2022-01-04 14:00:00,4879,66693
2022-01-04 16:00:00,5819,63966
2022-01-04 18:00:00,6922,67956
2022-01-04 20:00:00,9238,68647
2022-01-04 22:00:00,9462,61429
2022-01-05 00:00:00,9358,62060
2022-01-05 02:00:00,7945,58222
2022-01-05 04:00:00,7617,55487
2022-01-05 06:00:00,6897,60240
2022-01-05 08:00:00,6731,71866
2022-01-05 10:00:00,5776,74813
2022-01-05 12:00:00,5000,74757
2022-01-05 14:00:00,5310,71684
2022-01-05 16:00:00,4417,68945
2022-01-05 18:00:00,3621,74923
2022-01-05 20:00:00,4035,75983
2022-01-05 22:00:00,4323,68250
