datetime,dep,tx_incidence,tx_positivite
2021-02-03,75,209.3,6.46
2021-02-04,75,206.6,6.19
2021-02-05,75,218.1,6.23
2021-02-06,75,219.4,6.26
2021-02-07,75,217.6,6.24
2021-02-08,75,225.7,6.03
2021-02-09,75,227.7,5.7
2021-02-10,75,257.5,5.54
2021-02-11,75,264.6,5.28
2021-02-12,75,275.4,5.0
2021-02-13,75,279.8,4.65
2021-02-14,75,282.8,4.64
2021-02-15,75,270.7,4.49
2021-02-16,75,263.9,4.44
2021-02-17,75,238.5,4.36
2021-02-18,75,239.5,4.59
2021-02-19,75,237.5,4.76
2021-02-20,75,234.4,5.07
2021-02-21,75,234.8,5.11
2021-02-22,75,245.4,5.67
2021-02-23,75,245.7,6.03
2021-02-24,75,237.8,6.35
2021-02-25,75,240.3,7.23
2021-02-26,75,227.5,8.28
2021-02-27,75,234.6,9.07
2021-02-28,75,235.3,8.95
2021-03-01,75,236.8,9.39
2021-03-02,75,246.6,9.46
2021-03-03,75,252.8,9.42
2021-03-04,75,255.7,9.0
2021-03-05,75,260.7,8.13
2021-03-06,75,258.5,7.99
2021-03-07,75,256.0,8.13
2021-03-08,75,259.7,7.31
2021-03-09,75,269.5,6.74
2021-03-10,75,280.6,6.77
2021-03-11,75,310.3,6.5
2021-03-12,75,333.9,6.57
2021-03-13,75,344.5,6.54
2021-03-14,75,351.4,6.56
2021-03-15,75,365.2,6.81
2021-03-16,75,386.8,6.92
2021-03-17,75,425.2,7.11
2021-03-18,75,438.0,7.12
2021-03-19,75,457.9,7.14
2021-03-20,75,485.2,7.39
2021-03-21,75,496.0,7.49
2021-01-01,76,57.2,4.24
2021-01-02,76,62.2,4.58
2021-01-03,76,62.2,4.56
2021-01-04,76,66.8,4.8
2021-01-05,76,83.9,6.1
2021-01-06,76,90.5,7.03
2021-01-07,76,100.7,8.2
2021-01-08,76,121.1,8.19
2021-01-09,76,118.1,7.86
2021-01-10,76,118.1,7.9
2021-01-11,76,119.1,7.77
2021-01-12,76,110.9,6.84
2021-01-13,76,125.7,7.41
2021-01-14,76,126.0,7.14
2021-01-15,76,125.3,6.77
2021-01-16,76,129.3,6.92
2021-01-17,76,132.9,7.03
2021-01-18,76,146.7,7.56
2021-01-19,76,149.0,7.55
2021-01-20,76,144.1,7.2
2021-01-21,76,141.8,6.93
2021-01-22,76,148.0,7.0
2021-01-23,76,153.3,7.08
2021-01-24,76,152.6,7.03
2021-01-25,76,143.1,6.51
2021-01-26,76,140.1,6.29
2021-01-27,76,139.2,6.26
2021-01-28,76,141.8,6.34
2021-01-29,76,140.1,6.39
2021-01-30,76,136.9,6.34
2021-01-31,76,135.2,6.29
2021-02-01,76,141.5,6.54
2021-02-02,76,146.7,6.8
2021-02-03,76,149.4,6.7
2021-02-04,76,146.1,6.56
2021-02-05,76,139.8,6.17
2021-02-06,76,137.8,6.06
2021-02-07,76,136.9,6.0
2021-02-08,76,130.6,5.67
2021-02-09,76,121.4,5.3
2021-02-10,76,114.2,5.1
2021-02-11,76,109.9,4.96
2021-02-12,76,113.2,5.16
2021-02-13,76,109.9,5.07
2021-02-14,76,110.9,5.14
2021-02-15,76,107.2,5.11
2021-02-16,76,115.1,5.49
2021-02-17,76,121.1,5.72
2021-02-18,76,131.6,6.12
2021-02-19,76,137.2,6.14
2021-02-20,76,138.8,6.02
2021-02-21,76,137.5,5.9
2021-02-22,76,144.4,6.1
2021-02-23,76,144.4,6.25
2021-02-24,76,138.8,6.23
2021-02-25,76,145.7,6.73
2021-02-26,76,140.1,6.87
2021-02-27,76,143.4,7.29
2021-02-28,76,144.8,7.41
2021-03-01,76,149.4,8.06
2021-03-02,76,154.0,8.64
2021-03-03,76,163.8,9.57
2021-03-04,76,158.6,9.7
2021-03-05,76,163.5,10.48
2021-03-06,76,169.1,11.01
2021-03-07,76,170.7,11.12
2021-03-08,76,169.1,9.73
2021-03-09,76,165.1,8.57
2021-03-10,76,173.0,8.73
2021-03-11,76,190.8,8.12
2021-03-12,76,207.9,7.58
2021-03-13,76,218.4,7.62
2021-03-14,76,218.8,7.61
2021-03-15,76,241.5,7.72
2021-03-16,76,259.6,7.21
2021-03-17,76,262.2,6.92
2021-03-18,76,269.1,6.7
2021-03-19,76,276.3,6.48
2021-03-20,76,279.6,6.47
2021-03-21,76,279.3,6.46
2021-01-01,77,62.8,5.83
2021-01-02,77,68.9,6.44
2021-01-03,77,70.7,6.56
2021-01-04,77,81.6,7.63
2021-01-05,77,83.9,8.02
2021-01-06,77,87.2,8.76
2021-01-07,77,90.3,9.91
2021-01-08,77,106.9,9.98
2021-01-09,77,102.8,9.53
2021-01-10,77,103.1,9.53
2021-01-11,77,102.3,9.33
2021-01-12,77,109.2,9.42
2021-01-13,77,111.0,8.96
2021-01-14,77,110.5,8.52
2021-01-15,77,117.3,8.4
2021-01-16,77,124.0,8.43
2021-01-17,77,124.5,8.43
2021-01-18,77,125.0,8.29
2021-01-19,77,122.7,8.15
2021-01-20,77,123.0,8.34
2021-01-21,77,132.9,8.66
2021-01-22,77,135.7,8.5
2021-01-23,77,142.3,9.0
2021-01-24,77,143.4,9.08
2021-01-25,77,152.0,9.32
2021-01-26,77,160.2,9.44
2021-01-27,77,171.4,9.59
2021-01-28,77,172.7,9.56
2021-01-29,77,181.9,9.99
2021-01-30,77,186.0,9.94
2021-01-31,77,186.2,9.92
2021-02-01,77,200.5,10.39
2021-02-02,77,200.5,9.86
2021-02-03,77,197.4,9.59
2021-02-04,77,200.0,9.42
2021-02-05,77,201.3,8.79
2021-02-06,77,190.8,8.22
2021-02-07,77,190.0,8.15
2021-02-08,77,182.6,7.57
2021-02-09,77,191.8,7.64
2021-02-10,77,194.6,7.54
2021-02-11,77,198.7,7.59
2021-02-12,77,192.6,7.44
2021-02-13,77,194.1,7.45
2021-02-14,77,194.1,7.49
2021-02-15,77,192.8,7.56
2021-02-16,77,187.2,7.91
2021-02-17,77,184.2,8.16
2021-02-18,77,185.2,8.58
2021-02-19,77,188.0,9.33
2021-02-20,77,194.9,10.06
2021-02-21,77,198.5,10.26
2021-02-22,77,206.9,11.2
2021-02-23,77,204.8,11.7
2021-02-24,77,213.0,12.62
2021-02-25,77,215.5,13.07
2021-02-26,77,230.6,14.21
2021-02-27,77,232.9,14.47
2021-02-28,77,229.3,14.28
2021-03-01,77,236.2,14.87
2021-03-02,77,249.7,15.05
2021-03-03,77,256.1,15.01
2021-03-04,77,261.0,14.76
2021-03-05,77,260.4,12.98
2021-03-06,77,267.8,12.87
2021-03-07,77,272.2,12.95
2021-03-08,77,278.6,12.37
2021-03-09,77,283.4,11.3
2021-03-10,77,292.6,10.91
2021-03-11,77,317.6,11.0
2021-03-12,77,337.2,11.45
2021-03-13,77,357.9,11.45
2021-03-14,77,362.2,11.38
2021-03-15,77,390.3,11.16
2021-03-16,77,415.8,11.29
2021-03-17,77,440.3,11.29
2021-03-18,77,456.3,10.56
2021-03-19,77,464.8,10.07
2021-03-20,77,464.0,9.95
2021-03-21,77,461.2,9.88
2021-01-01,78,70.0,4.64
2021-01-02,78,72.6,5.07
2021-01-03,78,72.6,5.1
2021-01-04,78,78.3,5.8
2021-01-05,78,81.4,6.51
2021-01-06,78,79.8,6.98
2021-01-07,78,81.4,7.72
2021-01-08,78,100.3,7.95
2021-01-09,78,95.1,7.54
2021-01-10,78,94.9,7.67
2021-01-11,78,89.4,7.16
2021-01-12,78,91.8,7.17
2021-01-13,78,93.3,7.12
2021-01-14,78,96.4,6.83
2021-01-15,78,96.9,6.69
2021-01-16,78,101.6,6.88
2021-01-17,78,102.9,6.94
2021-01-18,78,109.6,7.3
2021-01-19,78,110.4,7.23
2021-01-20,78,120.3,7.68
2021-01-21,78,126.2,7.49
2021-01-22,78,130.9,6.98
2021-01-23,78,135.0,7.2
2021-01-24,78,135.0,7.23
2021-01-25,78,142.6,7.26
2021-01-26,78,145.1,7.12
2021-01-27,78,143.9,6.94
2021-01-28,78,144.1,7.16
2021-01-29,78,138.9,6.93
2021-01-30,78,135.3,6.71
2021-01-31,78,136.9,6.73
2021-02-01,78,139.2,6.16
2021-02-02,78,145.9,6.18
2021-02-03,78,147.0,6.11
2021-02-04,78,151.9,6.31
2021-02-05,78,160.2,6.69
2021-02-06,78,173.4,6.98
2021-02-07,78,173.9,6.97
2021-02-08,78,173.9,7.35
2021-02-09,78,174.4,6.95
2021-02-10,78,175.7,6.54
2021-02-11,78,168.5,5.64
2021-02-12,78,171.1,5.34
2021-02-13,78,165.6,4.86
2021-02-14,78,163.6,4.81
2021-02-15,78,161.5,4.71
2021-02-16,78,157.1,4.82
2021-02-17,78,160.2,5.11
2021-02-18,78,164.8,5.63
2021-02-19,78,172.1,6.19
2021-02-20,78,176.5,6.92
2021-02-21,78,177.8,7.01
2021-02-22,78,184.3,7.73
2021-02-23,78,187.1,8.33
2021-02-24,78,185.3,8.84
2021-02-25,78,186.9,9.85
2021-02-26,78,185.6,10.79
2021-02-27,78,182.5,11.14
2021-02-28,78,181.4,11.13
2021-03-01,78,177.0,11.04
2021-03-02,78,186.9,11.44
2021-03-03,78,189.2,11.25
2021-03-04,78,192.6,10.12
2021-03-05,78,185.6,8.69
2021-03-06,78,189.0,8.58
2021-03-07,78,192.6,8.71
2021-03-08,78,203.2,8.51
2021-03-09,78,211.8,7.95
2021-03-10,78,217.5,7.67
2021-03-11,78,246.5,8.27
2021-03-12,78,269.0,8.23
2021-03-13,78,284.6,8.26
2021-03-14,78,287.7,8.25
2021-03-15,78,319.3,8.66
2021-03-16,78,347.6,8.73
2021-03-17,78,383.9,9.1
2021-03-18,78,410.6,9.37
2021-03-19,78,435.7,10.07
2021-03-20,78,443.2,10.21
2021-03-21,78,447.6,10.3
2021-01-01,79,89.3,6.92
2021-01-02,79,99.9,7.6
2021-01-03,79,101.1,7.58
2021-01-04,79,110.5,8.22
2021-01-05,79,126.9,9.14
2021-01-06,79,123.4,8.84
2021-01-07,79,125.7,8.73
2021-01-08,79,161.0,9.18
2021-01-09,79,158.6,8.92
2021-01-10,79,157.5,8.85
2021-01-11,79,156.3,8.41
2021-01-12,79,144.5,7.46
2021-01-13,79,151.6,7.9
2021-01-14,79,158.6,8.08
2021-01-15,79,162.2,7.94
2021-01-16,79,172.7,8.18
2021-01-17,79,171.6,8.19
2021-01-18,79,189.2,8.69
2021-01-19,79,205.6,9.12
2021-01-20,79,206.8,8.61
2021-01-21,79,215.0,8.02
2021-01-22,79,206.8,7.36
2021-01-23,79,203.3,7.22
2021-01-24,79,204.5,7.26
2021-01-25,79,186.8,6.0
2021-01-26,79,177.4,5.48
2021-01-27,79,158.6,5.02
2021-01-28,79,151.6,4.67
2021-01-29,79,143.4,4.53
2021-01-30,79,137.5,4.37
2021-01-31,79,136.3,4.33
2021-02-01,79,134.0,4.51
2021-02-02,79,130.4,4.4
2021-02-03,79,141.0,4.66
2021-02-04,79,132.8,4.77
2021-02-05,79,138.7,4.79
2021-02-06,79,142.2,4.76
2021-02-07,79,143.4,4.8
2021-02-08,79,137.5,4.87
2021-02-09,79,134.0,4.99
2021-02-10,79,117.5,4.64
2021-02-11,79,106.9,4.54
2021-02-12,79,90.5,4.28
2021-02-13,79,89.3,4.55
2021-02-14,79,88.1,4.49
2021-02-15,79,87.0,4.78
2021-02-16,79,82.3,5.19
2021-02-17,79,84.6,5.77
2021-02-18,79,97.5,7.12
2021-02-19,79,110.5,8.51
2021-02-20,79,109.3,8.93
2021-02-21,79,110.5,9.07
2021-02-22,79,115.2,9.66
2021-02-23,79,124.6,9.83
2021-02-24,79,148.1,10.51
2021-02-25,79,158.6,10.71
2021-02-26,79,166.9,9.58
2021-02-27,79,165.7,8.96
2021-02-28,79,164.5,8.91
2021-03-01,79,179.8,8.74
2021-03-02,79,176.3,7.96
2021-03-03,79,157.5,6.87
2021-03-04,79,150.4,5.75
2021-03-05,79,146.9,5.46
2021-03-06,79,146.9,5.49
2021-03-07,79,146.9,5.47
2021-03-08,79,124.6,4.02
2021-03-09,79,124.6,3.74
2021-03-10,79,121.0,3.6
2021-03-11,79,129.3,3.63
2021-03-12,79,128.1,3.71
2021-03-13,79,129.3,3.63
2021-03-14,79,129.3,3.61
2021-03-15,79,151.6,4.58
2021-03-16,79,161.0,4.8
2021-03-17,79,173.9,5.02
2021-03-18,79,178.6,5.28
2021-03-19,79,193.9,5.38
2021-03-20,79,203.3,5.54
2021-03-21,79,205.6,5.63
2021-01-01,80,75.2,6.35
2021-01-02,80,96.2,7.92
2021-01-03,80,98.4,8.02
2021-01-04,80,110.0,8.64
2021-01-05,80,112.1,9.04
2021-01-06,80,120.8,10.03
2021-01-07,80,126.6,10.29
2021-01-08,80,153.4,9.97
2021-01-09,80,143.3,9.21
2021-01-10,80,144.0,9.26
2021-01-11,80,163.5,9.89
2021-01-12,80,169.3,9.42
2021-01-13,80,177.3,9.22
2021-01-14,80,186.7,9.28
2021-01-15,80,196.8,9.44
2021-01-16,80,197.5,9.25
2021-01-17,80,197.5,9.27
2021-01-18,80,176.5,8.07
2021-01-19,80,175.8,7.81
2021-01-20,80,172.9,7.66
2021-01-21,80,165.7,7.17
2021-01-22,80,168.6,6.89
2021-01-23,80,166.4,6.76
2021-01-24,80,167.1,6.75
2021-01-25,80,171.5,6.91
2021-01-26,80,162.1,6.73
2021-01-27,80,158.5,6.65
2021-01-28,80,154.8,6.37
2021-01-29,80,151.9,6.39
2021-01-30,80,156.3,6.51
2021-01-31,80,156.3,6.48
2021-02-01,80,167.9,7.01
2021-02-02,80,172.9,6.83
2021-02-03,80,167.9,6.44
2021-02-04,80,165.7,6.24
2021-02-05,80,159.2,5.57
2021-02-06,80,158.5,5.47
2021-02-07,80,155.6,5.4
2021-02-08,80,147.6,4.96
2021-02-09,80,148.3,4.8
2021-02-10,80,154.8,5.04
2021-02-11,80,160.6,5.24
2021-02-12,80,170.8,5.58
2021-02-13,80,168.6,5.55
2021-02-14,80,170.0,5.58
2021-02-15,80,174.4,5.83
2021-02-16,80,185.2,6.31
2021-02-17,80,190.3,6.19
2021-02-18,80,204.0,6.33
2021-02-19,80,196.8,6.27
2021-02-20,80,200.4,6.31
2021-02-21,80,204.0,6.37
2021-02-22,80,225.7,7.0
2021-02-23,80,222.1,7.28
2021-02-24,80,226.5,7.85
2021-02-25,80,223.6,8.36
2021-02-26,80,236.6,9.16
2021-02-27,80,241.7,9.62
2021-02-28,80,244.6,9.82
2021-03-01,80,240.2,9.98
2021-03-02,80,244.6,10.63
2021-03-03,80,239.5,10.85
2021-03-04,80,240.2,11.53
2021-03-05,80,227.9,11.58
2021-03-06,80,218.5,11.29
2021-03-07,80,213.4,11.0
2021-03-08,80,205.5,10.46
2021-03-09,80,196.1,9.26
2021-03-10,80,198.2,8.98
2021-03-11,80,210.5,8.01
2021-03-12,80,236.6,7.93
2021-03-13,80,257.6,8.24
2021-03-14,80,255.4,8.19
2021-03-15,80,288.7,7.82
2021-03-16,80,337.2,7.36
2021-03-17,80,350.2,7.13
2021-03-18,80,374.1,6.98
2021-03-19,80,387.8,6.52
2021-03-20,80,394.3,6.47
2021-03-21,80,399.4,6.49
2021-01-01,81,83.7,7.16
2021-01-02,81,87.2,7.68
2021-01-03,81,89.5,7.88
2021-01-04,81,95.4,8.64
2021-01-05,81,95.4,8.8
2021-01-06,81,88.4,8.38
2021-01-07,81,84.8,8.37
2021-01-08,81,103.7,8.19
2021-01-09,81,104.9,8.19
2021-01-10,81,102.5,8.07
2021-01-11,81,99.0,7.75
2021-01-12,81,106.0,7.85
2021-01-13,81,115.5,8.46
2021-01-14,81,126.1,9.04
2021-01-15,81,141.4,9.6
2021-01-16,81,153.2,10.24
2021-01-17,81,153.2,10.19
2021-01-18,81,157.9,9.75
2021-01-19,81,181.4,10.67
2021-01-20,81,179.1,10.01
2021-01-21,81,193.2,9.81
2021-01-22,81,197.9,9.55
2021-01-23,81,194.4,9.23
2021-01-24,81,196.8,9.38
2021-01-25,81,214.4,9.63
2021-01-26,81,207.4,9.11
2021-01-27,81,214.4,9.08
2021-01-28,81,202.7,8.18
2021-01-29,81,194.4,7.88
2021-01-30,81,192.1,7.77
2021-01-31,81,190.9,7.69
2021-02-01,81,187.3,7.84
2021-02-02,81,172.0,7.28
2021-02-03,81,165.0,7.22
2021-02-04,81,176.7,8.11
2021-02-05,81,179.1,7.4
2021-02-06,81,174.4,7.25
2021-02-07,81,174.4,7.24
2021-02-08,81,162.6,6.52
2021-02-09,81,159.1,6.0
2021-02-10,81,161.4,5.87
2021-02-11,81,141.4,5.14
2021-02-12,81,124.9,4.73
2021-02-13,81,121.4,4.53
2021-02-14,81,121.4,4.52
2021-02-15,81,113.1,4.24
2021-02-16,81,107.2,4.4
2021-02-17,81,93.1,4.07
2021-02-18,81,96.6,4.58
2021-02-19,81,94.3,5.05
2021-02-20,81,96.6,5.37
2021-02-21,81,96.6,5.41
2021-02-22,81,83.7,5.35
2021-02-23,81,87.2,5.91
2021-02-24,81,94.3,6.77
2021-02-25,81,106.0,8.08
2021-02-26,81,107.2,8.9
2021-02-27,81,106.0,9.06
2021-02-28,81,107.2,9.21
2021-03-01,81,120.2,10.73
2021-03-02,81,126.1,11.24
2021-03-03,81,132.0,11.73
2021-03-04,81,120.2,9.55
2021-03-05,81,128.4,8.51
2021-03-06,81,133.1,8.64
2021-03-07,81,132.0,8.58
2021-03-08,81,140.2,8.36
2021-03-09,81,139.0,7.43
2021-03-10,81,133.1,6.78
2021-03-11,81,139.0,6.64
2021-03-12,81,142.6,6.48
2021-03-13,81,146.1,6.65
2021-03-14,81,144.9,6.59
2021-03-15,81,150.8,6.31
2021-03-16,81,144.9,5.8
2021-03-17,81,152.0,5.99
2021-03-18,81,146.1,5.32
2021-03-19,81,143.7,5.08
2021-03-20,81,156.7,5.34
2021-03-21,81,157.9,5.36
2021-01-01,82,42.5,4.92
2021-01-02,82,55.1,6.22
2021-01-03,82,56.6,6.38
2021-01-04,82,61.4,6.31
2021-01-05,82,67.7,6.71
2021-01-06,82,72.4,7.32
2021-01-07,82,72.4,7.59
2021-01-08,82,86.5,7.85
2021-01-09,82,80.2,7.28
2021-01-10,82,80.2,7.32
2021-01-11,82,86.5,8.53
2021-01-12,82,86.5,7.89
2021-01-13,82,75.5,6.45
2021-01-14,82,72.4,6.14
2021-01-15,82,66.1,5.2
2021-01-16,82,75.5,5.96
2021-01-17,82,73.9,5.85
2021-01-18,82,73.9,5.41
2021-01-19,82,70.8,5.33
2021-01-20,82,73.9,5.8
2021-01-21,82,86.5,6.1
2021-01-22,82,103.8,6.7
2021-01-23,82,100.7,6.39
2021-01-24,82,100.7,6.41
2021-01-25,82,99.1,5.74
2021-01-26,82,107.0,5.58
2021-01-27,82,100.7,5.28
2021-01-28,82,107.0,5.42
2021-01-29,82,92.8,4.87
2021-01-30,82,83.4,4.4
2021-01-31,82,85.0,4.44
2021-02-01,82,92.8,5.07
2021-02-02,82,89.7,4.94
2021-02-03,82,110.1,5.55
2021-02-04,82,105.4,5.06
2021-02-05,82,108.6,4.7
2021-02-06,82,113.3,4.7
2021-02-07,82,114.9,4.76
2021-02-08,82,122.7,4.98
2021-02-09,82,136.9,4.89
2021-02-10,82,132.2,4.42
2021-02-11,82,124.3,4.22
2021-02-12,82,136.9,4.7
2021-02-13,82,140.0,4.7
2021-02-14,82,136.9,4.61
2021-02-15,82,127.4,4.28
2021-02-16,82,113.3,4.46
2021-02-17,82,103.8,4.63
2021-02-18,82,108.6,5.08
2021-02-19,82,107.0,5.35
2021-02-20,82,111.7,6.02
2021-02-21,82,111.7,6.02
2021-02-22,82,110.1,6.43
2021-02-23,82,119.6,7.2
2021-02-24,82,135.3,8.57
2021-02-25,82,135.3,8.87
2021-02-26,82,147.9,9.85
2021-02-27,82,151.0,10.03
2021-02-28,82,152.6,10.18
2021-03-01,82,160.5,10.76
2021-03-02,82,146.3,10.36
2021-03-03,82,138.5,9.53
2021-03-04,82,132.2,9.17
2021-03-05,82,102.3,7.57
2021-03-06,82,89.7,6.96
2021-03-07,82,91.3,7.04
2021-03-08,82,78.7,5.87
2021-03-09,82,99.1,6.93
2021-03-10,82,125.9,7.97
2021-03-11,82,180.9,8.36
2021-03-12,82,236.0,8.36
2021-03-13,82,259.6,8.49
2021-03-14,82,256.5,8.36
2021-03-15,82,269.0,7.71
2021-03-16,82,272.2,6.8
2021-03-17,82,284.8,6.08
2021-03-18,82,262.7,5.85
2021-03-19,82,232.9,5.3
2021-03-20,82,214.0,4.83
2021-03-21,82,214.0,4.82
2021-01-01,83,97.2,6.25
2021-01-02,83,114.6,7.34
2021-01-03,83,117.3,7.41
2021-01-04,83,133.8,8.51
2021-01-05,83,149.0,9.47
2021-01-06,83,159.2,10.55
2021-01-07,83,168.1,11.29
2021-01-08,83,204.7,10.81
2021-01-09,83,192.2,10.16
2021-01-10,83,189.5,10.11
2021-01-11,83,194.5,9.56
2021-01-12,83,194.0,9.03
2021-01-13,83,187.8,8.21
2021-01-14,83,198.0,8.14
2021-01-15,83,197.1,7.94
2021-01-16,83,207.8,8.07
2021-01-17,83,212.7,8.23
2021-01-18,83,227.9,8.3
2021-01-19,83,239.1,8.34
2021-01-20,83,248.4,8.54
2021-01-21,83,241.3,8.11
2021-01-22,83,244.0,7.89
2021-01-23,83,241.7,7.78
2021-01-24,83,237.7,7.66
2021-01-25,83,233.3,7.6
2021-01-26,83,224.8,7.4
2021-01-27,83,220.3,7.19
2021-01-28,83,226.6,7.23
2021-01-29,83,220.8,7.06
2021-01-30,83,217.6,7.06
2021-01-31,83,219.0,7.09
2021-02-01,83,212.7,6.87
2021-02-02,83,215.4,6.4
2021-02-03,83,215.0,6.48
2021-02-04,83,212.3,6.33
2021-02-05,83,224.8,6.63
2021-02-06,83,222.6,6.5
2021-02-07,83,221.7,6.48
2021-02-08,83,217.6,6.39
2021-02-09,83,215.4,6.77
2021-02-10,83,218.5,6.72
2021-02-11,83,223.9,7.04
2021-02-12,83,226.1,6.97
2021-02-13,83,235.9,7.08
2021-02-14,83,235.5,7.05
2021-02-15,83,253.3,7.16
2021-02-16,83,253.8,6.91
2021-02-17,83,258.2,6.76
2021-02-18,83,255.6,6.61
2021-02-19,83,248.9,6.51
2021-02-20,83,252.0,6.66
2021-02-21,83,252.0,6.67
2021-02-22,83,244.0,6.84
2021-02-23,83,247.1,7.49
2021-02-24,83,241.7,7.88
2021-02-25,83,244.0,8.4
2021-02-26,83,244.9,8.83
2021-02-27,83,242.6,9.04
2021-02-28,83,244.0,9.03
2021-03-01,83,254.2,10.05
2021-03-02,83,249.8,10.19
2021-03-03,83,263.1,11.23
2021-03-04,83,265.4,11.94
2021-03-05,83,265.8,12.6
2021-03-06,83,262.7,12.66
2021-03-07,83,263.1,12.66
2021-03-08,83,255.1,12.17
2021-03-09,83,259.6,11.97
2021-03-10,83,253.3,11.4
2021-03-11,83,264.9,11.09
2021-03-12,83,265.8,10.37
2021-03-13,83,272.1,10.48
2021-03-14,83,274.3,10.57
2021-03-15,83,275.2,9.99
2021-03-16,83,272.1,9.19
2021-03-17,83,268.0,8.88
2021-03-18,83,264.5,8.32
2021-03-19,83,276.1,8.23
2021-03-20,83,277.0,8.13
2021-03-21,83,273.8,8.04
2021-01-01,84,81.7,6.39
2021-01-02,84,91.5,7.22
2021-01-03,84,92.3,7.28
2021-01-04,84,116.5,9.54
2021-01-05,84,118.0,9.79
2021-01-06,84,133.1,11.13
2021-01-07,84,152.8,12.96
2021-01-08,84,182.3,12.29
2021-01-09,84,180.0,11.94
2021-01-10,84,179.3,11.94
2021-01-11,84,171.7,10.54
2021-01-12,84,174.7,10.34
2021-01-13,84,165.6,9.75
2021-01-14,84,166.4,9.37
2021-01-15,84,167.9,9.25
2021-01-16,84,168.7,9.3
2021-01-17,84,168.7,9.27
2021-01-18,84,172.5,9.44
2021-01-19,84,191.4,10.33
2021-01-20,84,194.4,10.57
2021-01-21,84,194.4,10.6
2021-01-22,84,195.1,10.55
2021-01-23,84,191.4,10.16
2021-01-24,84,192.1,10.21
2021-01-25,84,180.8,9.67
2021-01-26,84,158.8,8.66
2021-01-27,84,161.1,8.52
2021-01-28,84,158.8,8.25
2021-01-29,84,154.3,8.18
2021-01-30,84,157.3,8.56
2021-01-31,84,155.8,8.46
2021-02-01,84,161.9,8.82
2021-02-02,84,162.6,8.2
2021-02-03,84,157.3,7.84
2021-02-04,84,154.3,7.68
2021-02-05,84,158.1,7.31
2021-02-06,84,155.1,6.88
2021-02-07,84,156.6,6.94
2021-02-08,84,156.6,6.84
2021-02-09,84,157.3,6.63
2021-02-10,84,148.2,6.19
2021-02-11,84,152.8,5.91
2021-02-12,84,149.0,5.6
2021-02-13,84,147.5,5.61
2021-02-14,84,147.5,5.63
2021-02-15,84,148.2,5.37
2021-02-16,84,152.0,5.8
2021-02-17,84,151.3,5.83
2021-02-18,84,143.0,5.48
2021-02-19,84,139.9,5.29
2021-02-20,84,152.0,5.61
2021-02-21,84,150.5,5.54
2021-02-22,84,158.1,6.06
2021-02-23,84,148.2,5.85
2021-02-24,84,163.4,6.71
2021-02-25,84,165.6,7.72
2021-02-26,84,164.9,8.8
2021-02-27,84,152.0,8.74
2021-02-28,84,153.5,8.87
2021-03-01,84,146.0,9.24
2021-03-02,84,150.5,9.8
2021-03-03,84,134.6,9.06
2021-03-04,84,136.9,9.65
2021-03-05,84,139.2,10.09
2021-03-06,84,146.0,10.37
2021-03-07,84,144.5,10.24
2021-03-08,84,149.8,10.37
2021-03-09,84,162.6,9.97
2021-03-10,84,177.0,10.52
2021-03-11,84,186.1,10.54
2021-03-12,84,197.4,10.43
2021-03-13,84,204.2,10.59
2021-03-14,84,207.2,10.72
2021-03-15,84,214.8,10.53
2021-03-16,84,212.5,10.73
2021-03-17,84,223.1,10.68
2021-03-18,84,230.7,10.64
2021-03-19,84,236.7,10.37
2021-03-20,84,251.1,10.79
2021-03-21,84,253.4,10.83
2021-01-01,85,52.2,4.28
2021-01-02,85,66.4,5.26
2021-01-03,85,69.6,5.55
2021-01-04,85,96.0,7.63
2021-01-05,85,100.5,8.27
2021-01-06,85,108.9,9.37
2021-01-07,85,116.7,9.53
2021-01-08,85,131.5,8.73
2021-01-09,85,119.9,8.1
2021-01-10,85,119.2,8.05
2021-01-11,85,103.8,6.85
2021-01-12,85,103.8,6.65
2021-01-13,85,93.5,6.03
2021-01-14,85,92.8,6.16
2021-01-15,85,101.2,6.57
2021-01-16,85,108.9,6.87
2021-01-17,85,107.6,6.78
2021-01-18,85,109.6,6.7
2021-01-19,85,103.1,6.21
2021-01-20,85,112.1,6.33
2021-01-21,85,110.2,5.58
2021-01-22,85,107.6,5.11
2021-01-23,85,105.7,4.38
2021-01-24,85,107.6,4.33
2021-01-25,85,116.7,4.47
2021-01-26,85,121.8,4.46
2021-01-27,85,116.7,4.3
2021-01-28,85,118.6,4.45
2021-01-29,85,114.1,4.18
2021-01-30,85,116.7,4.8
2021-01-31,85,115.4,4.85
2021-02-01,85,106.3,4.31
2021-02-02,85,96.7,3.82
2021-02-03,85,95.4,3.62
2021-02-04,85,94.7,3.5
2021-02-05,85,103.8,3.79
2021-02-06,85,99.9,3.6
2021-02-07,85,101.2,3.64
2021-02-08,85,98.0,3.49
2021-02-09,85,103.1,3.67
2021-02-10,85,101.8,3.57
2021-02-11,85,98.0,3.48
2021-02-12,85,88.9,3.11
2021-02-13,85,85.1,3.0
2021-02-14,85,85.1,3.0
2021-02-15,85,83.1,3.08
2021-02-16,85,81.8,3.15
2021-02-17,85,87.7,3.58
2021-02-18,85,95.4,4.05
2021-02-19,85,96.7,4.45
2021-02-20,85,107.6,4.85
2021-02-21,85,106.3,4.79
2021-02-22,85,117.3,5.47
2021-02-23,85,121.2,5.9
2021-02-24,85,114.1,5.64
