id_circo,Exprimes,nom,voix
12001,60968,LASSALLE,4726
12002,53343,LASSALLE,4701
12003,56591,LASSALLE,5398
13001,56171,LASSALLE,1125
13002,59406,LASSALLE,990
13003,49382,LASSALLE,843
13004,40930,LASSALLE,431
13005,50543,LASSALLE,879
13006,53096,LASSALLE,1005
13007,38896,LASSALLE,414
13008,75879,LASSALLE,2197
13009,72814,LASSALLE,1830
13010,82774,LASSALLE,2285
13011,68080,LASSALLE,1549
13012,68477,LASSALLE,1617
13013,67418,LASSALLE,1924
13014,74328,LASSALLE,1850
13015,83333,LASSALLE,3073
13016,67093,LASSALLE,2244
14001,55255,LASSALLE,1025
14002,50586,LASSALLE,1085
14003,58593,LASSALLE,1704
14004,78707,LASSALLE,2054
14005,70602,LASSALLE,1936
14006,72488,LASSALLE,2012
15001,48188,LASSALLE,3313
15002,39914,LASSALLE,3535
16001,61609,LASSALLE,1989
16002,62572,LASSALLE,2821
16003,68485,LASSALLE,3672
17001,82670,LASSALLE,2122
17002,86176,LASSALLE,3122
17003,62950,LASSALLE,2582
17004,70948,LASSALLE,3114
17005,91323,LASSALLE,3395
18001,51019,LASSALLE,1701
18002,48643,LASSALLE,1577
18003,60871,LASSALLE,2217
19001,71742,LASSALLE,5471
19002,70858,LASSALLE,4706
2A001,31123,LASSALLE,3191
2A002,37738,LASSALLE,3538
2B001,38129,LASSALLE,3577
2B002,40382,LASSALLE,5024
21001,54611,LASSALLE,1068
21002,54422,LASSALLE,1476
21003,55294,LASSALLE,1262
21004,52840,LASSALLE,2129
21005,65578,LASSALLE,2248
22001,69562,LASSALLE,1638
22002,81330,LASSALLE,2449
22003,69321,LASSALLE,2617
22004,62824,LASSALLE,2661
22005,83356,LASSALLE,2584
23001,66848,LASSALLE,4275
24001,59229,LASSALLE,2951
24002,64261,LASSALLE,4291
24003,53049,LASSALLE,3567
24004,70017,LASSALLE,5041
25001,57302,LASSALLE,1403
25002,60576,LASSALLE,1530
25003,47634,LASSALLE,1750
25004,47241,LASSALLE,1263
25005,64344,LASSALLE,2742
26001,57156,LASSALLE,1490
26002,71496,LASSALLE,2379
26003,87632,LASSALLE,3692
26004,75140,LASSALLE,2384
27001,62713,LASSALLE,1533
27002,58921,LASSALLE,1464
27003,63920,LASSALLE,1765
27004,67403,LASSALLE,1534
27005,65904,LASSALLE,1472
28001,66536,LASSALLE,1658
28002,52738,LASSALLE,1148
28003,51263,LASSALLE,1390
28004,49484,LASSALLE,1498
29001,71355,LASSALLE,2085
29002,56529,LASSALLE,1124
29003,71427,LASSALLE,2207
29004,64842,LASSALLE,2332
29005,75985,LASSALLE,2395
29006,69904,LASSALLE,3045
29007,63994,LASSALLE,2540
29008,68883,LASSALLE,2592
30001,62858,LASSALLE,1672
30002,72139,LASSALLE,2670
30003,73020,LASSALLE,2663
30004,70901,LASSALLE,2958
30005,74210,LASSALLE,3344
30006,60851,LASSALLE,1855
31001,65127,LASSALLE,2178
31002,80693,LASSALLE,3070
31003,64296,LASSALLE,2143
31004,50396,LASSALLE,1331
31005,84229,LASSALLE,4463
31006,92132,LASSALLE,4096
31007,82486,LASSALLE,4643
31008,65598,LASSALLE,6808
31009,61260,LASSALLE,2195
31010,84762,LASSALLE,4552
32001,58057,LASSALLE,6102
32002,58342,LASSALLE,5618
33001,78315,LASSALLE,2021
33002,54782,LASSALLE,1167
33003,66328,LASSALLE,2086
33004,71773,LASSALLE,2555
33005,93319,LASSALLE,4511
33006,84880,LASSALLE,2938
33007,61250,LASSALLE,2176
33008,91926,LASSALLE,4329
33009,80961,LASSALLE,5102
33010,64157,LASSALLE,3168
33011,74719,LASSALLE,3481
33012,69610,LASSALLE,4191
34001,66559,LASSALLE,1731
34002,45852,LASSALLE,735
34003,72126,LASSALLE,2169
34004,93416,LASSALLE,3636
34005,75720,LASSALLE,4283
34006,68394,LASSALLE,2580
34007,80173,LASSALLE,2769
34008,70342,LASSALLE,2168
34009,66146,LASSALLE,1997
35001,70645,LASSALLE,1255
35002,77136,LASSALLE,1391
35003,71242,LASSALLE,1745
35004,74266,LASSALLE,2082
35005,85061,LASSALLE,2334
35006,69474,LASSALLE,2044
35007,79331,LASSALLE,2096
35008,69677,LASSALLE,1038
36001,55143,LASSALLE,2082
36002,65854,LASSALLE,2902
37001,49284,LASSALLE,847
37002,69653,LASSALLE,1945
37003,74699,LASSALLE,2118
37004,68234,LASSALLE,1925
37005,65620,LASSALLE,1685
38001,66452,LASSALLE,967
38002,58033,LASSALLE,1235
38003,43376,LASSALLE,696
38004,70673,LASSALLE,1995
38005,82639,LASSALLE,2076
38006,66793,LASSALLE,1753
38007,72857,LASSALLE,2483
38008,62334,LASSALLE,1661
38009,76527,LASSALLE,2167
38010,72612,LASSALLE,1992
39001,49671,LASSALLE,2105
39002,41820,LASSALLE,2107
39003,53736,LASSALLE,2006
40001,83343,LASSALLE,7164
40002,95690,LASSALLE,8048
40003,79017,LASSALLE,9096
41001,60068,LASSALLE,1599
41002,59252,LASSALLE,1946
41003,61490,LASSALLE,1938
42001,46671,LASSALLE,933
42002,35520,LASSALLE,643
42003,61957,LASSALLE,1641
42004,78514,LASSALLE,2535
42005,77418,LASSALLE,2997
42006,85858,LASSALLE,3179
43001,78658,LASSALLE,3811
43002,60997,LASSALLE,4006
44001,57757,LASSALLE,943
44002,68858,LASSALLE,911
44003,70491,LASSALLE,1231
44004,70063,LASSALLE,1302
44005,97442,LASSALLE,2208
44006,86410,LASSALLE,2712
44007,90037,LASSALLE,2363
44008,64821,LASSALLE,1543
44009,99578,LASSALLE,2719
44010,96965,LASSALLE,2366
45001,57120,LASSALLE,1295
45002,62937,LASSALLE,1369
45003,52704,LASSALLE,1678
45004,53093,LASSALLE,1482
45005,54054,LASSALLE,1457
45006,55514,LASSALLE,1202
46001,56838,LASSALLE,3658
46002,52552,LASSALLE,4374
47001,68038,LASSALLE,4909
47002,58737,LASSALLE,4485
47003,57327,LASSALLE,4206
48001,46996,LASSALLE,4722
49001,65099,LASSALLE,1306
49002,70611,LASSALLE,1618
49003,53427,LASSALLE,1479
49004,57220,LASSALLE,1676
49005,58728,LASSALLE,1462
49006,74474,LASSALLE,2080
49007,61783,LASSALLE,1415
50001,65037,LASSALLE,2016
50002,72428,LASSALLE,2327
50003,83151,LASSALLE,3043
50004,63842,LASSALLE,2035
51001,52055,LASSALLE,1000
51002,53207,LASSALLE,1095
51003,57020,LASSALLE,1554
51004,55179,LASSALLE,1484
51005,56645,LASSALLE,1788
52001,51309,LASSALLE,1999
52002,42499,LASSALLE,1328
53001,54407,LASSALLE,1372
53002,58933,LASSALLE,1515
53003,53568,LASSALLE,1786
54001,59232,LASSALLE,1200
54002,48730,LASSALLE,890
54003,54463,LASSALLE,1262
54004,71161,LASSALLE,2071
54005,58454,LASSALLE,1707
54006,61760,LASSALLE,1609
55001,55829,LASSALLE,1965
55002,42684,LASSALLE,1535
56001,88794,LASSALLE,1986
56002,87469,LASSALLE,2659
56003,74271,LASSALLE,2749
56004,86504,LASSALLE,2986
56005,58966,LASSALLE,1323
56006,71370,LASSALLE,2696
57001,64583,LASSALLE,1289
57002,53932,LASSALLE,1275
57003,53147,LASSALLE,1283
57004,60164,LASSALLE,2229
57005,51511,LASSALLE,2038
57006,45015,LASSALLE,1005
57007,64070,LASSALLE,1900
57008,60211,LASSALLE,1224
57009,71686,LASSALLE,1920
58001,53240,LASSALLE,1623
58002,59201,LASSALLE,2483
59001,44244,LASSALLE,528
59002,60671,LASSALLE,797
59003,61951,LASSALLE,1245
59004,73163,LASSALLE,1156
59005,75028,LASSALLE,1299
59006,71894,LASSALLE,1478
59007,51307,LASSALLE,840
59008,41887,LASSALLE,507
59009,64701,LASSALLE,877
59010,53700,LASSALLE,824
59011,65072,LASSALLE,1021
59012,66331,LASSALLE,1408
59013,58456,LASSALLE,1123
59014,72869,LASSALLE,1831
59015,72305,LASSALLE,1838
59016,58586,LASSALLE,897
59017,51739,LASSALLE,853
59018,63773,LASSALLE,1428
59019,55822,LASSALLE,820
59020,55197,LASSALLE,781
59021,56085,LASSALLE,908
60001,60526,LASSALLE,1460
60002,65144,LASSALLE,1576
60003,52295,LASSALLE,1021
60004,68776,LASSALLE,1519
60005,53365,LASSALLE,1231
60006,55942,LASSALLE,1257
60007,55666,LASSALLE,1115
61001,50042,LASSALLE,1515
61002,48813,LASSALLE,1621
61003,52095,LASSALLE,1759
62001,80061,LASSALLE,2172
62002,64660,LASSALLE,1434
62003,56643,LASSALLE,781
62004,67104,LASSALLE,1820
62005,63425,LASSALLE,1283
62006,71851,LASSALLE,2008
62007,64599,LASSALLE,1476
62008,66943,LASSALLE,1521
62009,58669,LASSALLE,1241
62010,62905,LASSALLE,1126
62011,65767,LASSALLE,989
62012,68026,LASSALLE,1159
63001,61032,LASSALLE,1719
63002,69588,LASSALLE,3860
63003,69422,LASSALLE,3150
63004,78177,LASSALLE,3354
63005,79368,LASSALLE,4053
64001,52954,LASSALLE,4274
64002,65571,LASSALLE,7002
64003,65217,LASSALLE,9345
64004,62708,LASSALLE,13022
64005,75242,LASSALLE,6531
64006,79798,LASSALLE,8072
65001,66551,LASSALLE,7311
65002,68337,LASSALLE,7450
66001,52503,LASSALLE,1731
66002,77144,LASSALLE,3068
66003,62294,LASSALLE,3266
66004,76627,LASSALLE,3625
67001,45491,LASSALLE,640
67002,51733,LASSALLE,940
67003,50648,LASSALLE,897
67004,74057,LASSALLE,1669
67005,79159,LASSALLE,2520
67006,72943,LASSALLE,2380
67007,63442,LASSALLE,1966
67008,69268,LASSALLE,1926
67009,69978,LASSALLE,1714
68001,55825,LASSALLE,1543
68002,68947,LASSALLE,2347
68003,63490,LASSALLE,2087
68004,76835,LASSALLE,2344
68005,53307,LASSALLE,1156
68006,66705,LASSALLE,1586
69001,56303,LASSALLE,925
69002,58937,LASSALLE,809
69003,57237,LASSALLE,759
69004,63751,LASSALLE,922
69005,70666,LASSALLE,1244
69006,62836,LASSALLE,954
69007,48021,LASSALLE,719
69008,82629,LASSALLE,2308
69009,73745,LASSALLE,1994
69010,79116,LASSALLE,1866
69011,74696,LASSALLE,1784
69012,64183,LASSALLE,1203
69013,66145,LASSALLE,1246
69014,50748,LASSALLE,839
70001,67427,LASSALLE,2394
70002,67312,LASSALLE,2426
71001,55655,LASSALLE,1590
71002,57910,LASSALLE,2414
71003,60355,LASSALLE,2153
71004,61783,LASSALLE,2153
71005,63597,LASSALLE,1876
72001,53851,LASSALLE,1324
72002,58330,LASSALLE,1291
72003,62858,LASSALLE,1777
72004,58781,LASSALLE,1501
72005,63242,LASSALLE,1653
73001,71875,LASSALLE,2306
73002,57256,LASSALLE,2173
73003,57605,LASSALLE,1949
73004,59622,LASSALLE,1653
74001,84401,LASSALLE,2278
74002,76740,LASSALLE,2316
74003,67470,LASSALLE,2373
74004,63604,LASSALLE,1799
74005,75251,LASSALLE,2533
74006,59673,LASSALLE,2072
75001,77053,LASSALLE,943
75002,59727,LASSALLE,739
75003,54947,LASSALLE,645
75004,58273,LASSALLE,615
75005,61202,LASSALLE,574
75006,62012,LASSALLE,610
75007,62821,LASSALLE,644
75008,63271,LASSALLE,797
75009,53653,LASSALLE,758
75010,53100,LASSALLE,712
75011,57972,LASSALLE,724
75012,60518,LASSALLE,773
75013,60235,LASSALLE,859
75014,59602,LASSALLE,633
75015,59162,LASSALLE,651
75016,53983,LASSALLE,513
75017,43435,LASSALLE,397
75018,54096,LASSALLE,552
76001,47893,LASSALLE,739
76002,73552,LASSALLE,1500
76003,48176,LASSALLE,725
76004,60991,LASSALLE,1150
76005,71173,LASSALLE,1615
76006,81323,LASSALLE,1961
76007,61414,LASSALLE,1204
76008,42653,LASSALLE,726
76009,71631,LASSALLE,1965
76010,84159,LASSALLE,2003
77001,50561,LASSALLE,1025
77002,60124,LASSALLE,1513
77003,56952,LASSALLE,1255
77004,65890,LASSALLE,1518
77005,64159,LASSALLE,1433
77006,58843,LASSALLE,1243
77007,65280,LASSALLE,1275
77008,70524,LASSALLE,1357
77009,62891,LASSALLE,1370
77010,58379,LASSALLE,987
77011,47326,LASSALLE,821
78001,65075,LASSALLE,1117
78002,68761,LASSALLE,1358
78003,65344,LASSALLE,1136
78004,62636,LASSALLE,1069
78005,57624,LASSALLE,942
78006,57171,LASSALLE,919
78007,59614,LASSALLE,1206
78008,52394,LASSALLE,902
78009,69806,LASSALLE,1528
78010,71697,LASSALLE,1647
78011,51619,LASSALLE,882
78012,54765,LASSALLE,981
79001,69333,LASSALLE,1994
79002,74597,LASSALLE,2779
79003,63874,LASSALLE,2241
80001,58563,LASSALLE,1271
80002,55507,LASSALLE,943
80003,61876,LASSALLE,1926
80004,63560,LASSALLE,1649
80005,59412,LASSALLE,1582
81001,64848,LASSALLE,5066
81002,84551,LASSALLE,5736
81003,80443,LASSALLE,6208
82001,71254,LASSALLE,4302
82002,74566,LASSALLE,5271
83001,50291,LASSALLE,1277
83002,65755,LASSALLE,2091
83003,77007,LASSALLE,2243
83004,81128,LASSALLE,2456
83005,74295,LASSALLE,1725
83006,94538,LASSALLE,3233
83007,74800,LASSALLE,1970
83008,80916,LASSALLE,2789
84001,50884,LASSALLE,1209
84002,64054,LASSALLE,1990
84003,58729,LASSALLE,1968
84004,67501,LASSALLE,2389
84005,62697,LASSALLE,2287
85001,89700,LASSALLE,2474
85002,85453,LASSALLE,2742
85003,101776,LASSALLE,2933
85004,79617,LASSALLE,2518
85005,63163,LASSALLE,2372
86001,61122,LASSALLE,1768
86002,61343,LASSALLE,1727
86003,55498,LASSALLE,2423
86004,53689,LASSALLE,1823
87001,63881,LASSALLE,2830
87002,76146,LASSALLE,4237
87003,62091,LASSALLE,2906
88001,55214,LASSALLE,1645
88002,52676,LASSALLE,1800
88003,47211,LASSALLE,1834
88004,48593,LASSALLE,1924
89001,56926,LASSALLE,1701
89002,54645,LASSALLE,1844
89003,64940,LASSALLE,1811
90001,35018,LASSALLE,999
90002,34636,LASSALLE,1001
91001,48814,LASSALLE,754
91002,69142,LASSALLE,1686
91003,75113,LASSALLE,1746
91004,75831,LASSALLE,1730
91005,54034,LASSALLE,934
91006,62473,LASSALLE,1111
91007,52706,LASSALLE,960
91008,55318,LASSALLE,928
91009,58254,LASSALLE,1032
91010,43256,LASSALLE,729
92001,45696,LASSALLE,470
92002,54641,LASSALLE,737
92003,64006,LASSALLE,911
92004,59550,LASSALLE,800
92005,58085,LASSALLE,790
92006,60803,LASSALLE,862
92007,69031,LASSALLE,1081
92008,54139,LASSALLE,858
92009,50701,LASSALLE,683
92010,61971,LASSALLE,949
92011,53702,LASSALLE,760
92012,72528,LASSALLE,1252
92013,69889,LASSALLE,1107
93001,45451,LASSALLE,437
93002,35327,LASSALLE,342
93003,55009,LASSALLE,928
93004,41549,LASSALLE,396
93005,41355,LASSALLE,473
93006,38777,LASSALLE,364
93007,57451,LASSALLE,583
93008,43416,LASSALLE,715
93009,51841,LASSALLE,631
93010,46702,LASSALLE,714
93011,41970,LASSALLE,522
93012,44303,LASSALLE,700
94001,64620,LASSALLE,1097
94002,46465,LASSALLE,623
94003,52828,LASSALLE,855
94004,55367,LASSALLE,1001
94005,65948,LASSALLE,974
94006,63268,LASSALLE,837
94007,47492,LASSALLE,794
94008,60149,LASSALLE,1033
94009,38090,LASSALLE,538
94010,48069,LASSALLE,580
94011,46762,LASSALLE,612
95001,62056,LASSALLE,1333
95002,57913,LASSALLE,1117
95003,70009,LASSALLE,1350
95004,55677,LASSALLE,1054
95005,47550,LASSALLE,599
95006,54394,LASSALLE,920
95007,49336,LASSALLE,822
95008,35259,LASSALLE,383
95009,48857,LASSALLE,780
95010,48534,LASSALLE,743
ZA001,31423,LASSALLE,177
ZA002,37495,LASSALLE,331
ZA003,37979,LASSALLE,316
ZA004,28188,LASSALLE,209
ZB001,33252,LASSALLE,302
ZB002,32837,LASSALLE,317
ZB003,24131,LASSALLE,209
ZB004,32729,LASSALLE,334
ZC001,22872,LASSALLE,331
ZC002,12989,LASSALLE,185
ZD001,46037,LASSALLE,653
ZD002,48534,LASSALLE,659
ZD003,51617,LASSALLE,734
ZD004,60872,LASSALLE,848
ZD005,41442,LASSALLE,476
ZD006,40331,LASSALLE,499
ZD007,57933,LASSALLE,975
ZM001,15767,LASSALLE,140
ZM002,19283,LASSALLE,219
ZN001,33947,LASSALLE,529
ZN002,36553,LASSALLE,502
ZP001,24560,LASSALLE,240
ZP002,16823,LASSALLE,160
ZP003,18647,LASSALLE,210
ZS001,2701,LASSALLE,108
ZW001,5359,LASSALLE,78
ZX001,8368,LASSALLE,208
ZZ001,75534,LASSALLE,683
ZZ002,17907,LASSALLE,173
ZZ003,49868,LASSALLE,421
ZZ004,65144,LASSALLE,820
ZZ005,33376,LASSALLE,446
ZZ006,64858,LASSALLE,1094
ZZ007,52144,LASSALLE,579
ZZ008,23351,LASSALLE,225
ZZ009,39302,LASSALLE,493
ZZ010,39779,LASSALLE,531
ZZ011,37688,LASSALLE,499
01001,65584,LE PEN,17846
01002,77747,LE PEN,20576
01003,59919,LE PEN,11720
01004,72760,LE PEN,20991
01005,57014,LE PEN,15622
02001,52465,LE PEN,20991
02002,51406,LE PEN,18547
02003,48125,LE PEN,21462
02004,53914,LE PEN,20915
02005,59950,LE PEN,22427
03001,66667,LE PEN,18198
03002,59465,LE PEN,16372
03003,59823,LE PEN,15745
04001,46936,LE PEN,13257
04002,49747,LE PEN,12753
05001,44867,LE PEN,10894
05002,41368,LE PEN,8802
06001,56112,LE PEN,11576
06002,65133,LE PEN,18956
06003,63218,LE PEN,15058
06004,61346,LE PEN,19438
06005,64695,LE PEN,18365
06006,58991,LE PEN,17424
06007,71658,LE PEN,16498
06008,59509,LE PEN,15663
06009,58113,LE PEN,15941
07001,60088,LE PEN,15964
07002,74781,LE PEN,19087
07003,62106,LE PEN,14543
08001,51839,LE PEN,18275
08002,42079,LE PEN,15102
08003,40018,LE PEN,14865
09001,44277,LE PEN,10152
09002,47427,LE PEN,11806
10001,47434,LE PEN,17197
10002,55203,LE PEN,17875
10003,47033,LE PEN,14244
11001,74951,LE PEN,23299
11002,68003,LE PEN,21635
11003,69472,LE PEN,19093
12001,60968,LE PEN,11649
12002,53343,LE PEN,10743
12003,56591,LE PEN,11965
13001,56171,LE PEN,15602
13002,59406,LE PEN,10181
13003,49382,LE PEN,13476
13004,40930,LE PEN,4245
13005,50543,LE PEN,8351
13006,53096,LE PEN,12991
13007,38896,LE PEN,7926
13008,75879,LE PEN,22518
13009,72814,LE PEN,20808
13010,82774,LE PEN,25542
13011,68080,LE PEN,15779
13012,68477,LE PEN,24164
13013,67418,LE PEN,21910
13014,74328,LE PEN,14723
13015,83333,LE PEN,25568
13016,67093,LE PEN,20969
14001,55255,LE PEN,8205
14002,50586,LE PEN,10041
14003,58593,LE PEN,18086
14004,78707,LE PEN,19119
14005,70602,LE PEN,16907
14006,72488,LE PEN,19416
15001,48188,LE PEN,11118
15002,39914,LE PEN,10452
16001,61609,LE PEN,13077
16002,62572,LE PEN,17407
16003,68485,LE PEN,19948
17001,82670,LE PEN,12850
17002,86176,LE PEN,20830
17003,62950,LE PEN,17453
17004,70948,LE PEN,22177
17005,91323,LE PEN,26480
18001,51019,LE PEN,12727
18002,48643,LE PEN,13607
18003,60871,LE PEN,18438
19001,71742,LE PEN,15499
19002,70858,LE PEN,16159
2A001,31123,LE PEN,8950
2A002,37738,LE PEN,11189
2B001,38129,LE PEN,10963
2B002,40382,LE PEN,11035
21001,54611,LE PEN,8532
21002,54422,LE PEN,12661
21003,55294,LE PEN,13395
21004,52840,LE PEN,15940
21005,65578,LE PEN,18582
22001,69562,LE PEN,13175
22002,81330,LE PEN,18339
22003,69321,LE PEN,17490
22004,62824,LE PEN,14985
22005,83356,LE PEN,15861
23001,66848,LE PEN,16772
24001,59229,LE PEN,14995
24002,64261,LE PEN,17758
24003,53049,LE PEN,14224
24004,70017,LE PEN,16350
25001,57302,LE PEN,11673
25002,60576,LE PEN,11450
25003,47634,LE PEN,13792
25004,47241,LE PEN,14823
25005,64344,LE PEN,14965
26001,57156,LE PEN,11829
26002,71496,LE PEN,20415
26003,87632,LE PEN,18229
26004,75140,LE PEN,20101
27001,62713,LE PEN,20101
27002,58921,LE PEN,18794
27003,63920,LE PEN,22094
27004,67403,LE PEN,20733
27005,65904,LE PEN,21230
28001,66536,LE PEN,15302
28002,52738,LE PEN,14909
28003,51263,LE PEN,15163
28004,49484,LE PEN,16586
29001,71355,LE PEN,11355
29002,56529,LE PEN,9070
29003,71427,LE PEN,13801
29004,64842,LE PEN,11782
29005,75985,LE PEN,14763
29006,69904,LE PEN,14023
29007,63994,LE PEN,11720
29008,68883,LE PEN,14376
30001,62858,LE PEN,17170
30002,72139,LE PEN,24414
30003,73020,LE PEN,21780
30004,70901,LE PEN,22449
30005,74210,LE PEN,19980
30006,60851,LE PEN,15687
31001,65127,LE PEN,7991
31002,80693,LE PEN,12539
31003,64296,LE PEN,7551
31004,50396,LE PEN,4559
31005,84229,LE PEN,20990
31006,92132,LE PEN,17530
31007,82486,LE PEN,20457
31008,65598,LE PEN,16962
31009,61260,LE PEN,9441
31010,84762,LE PEN,15234
32001,58057,LE PEN,12597
32002,58342,LE PEN,13418
33001,78315,LE PEN,9157
33002,54782,LE PEN,3707
33003,66328,LE PEN,8469
33004,71773,LE PEN,15974
33005,93319,LE PEN,26187
33006,84880,LE PEN,14815
33007,61250,LE PEN,8904
33008,91926,LE PEN,21380
33009,80961,LE PEN,20084
33010,64157,LE PEN,18307
33011,74719,LE PEN,27265
33012,69610,LE PEN,17293
34001,66559,LE PEN,14736
34002,45852,LE PEN,4568
34003,72126,LE PEN,14015
34004,93416,LE PEN,23716
34005,75720,LE PEN,24017
34006,68394,LE PEN,23957
34007,80173,LE PEN,25939
34008,70342,LE PEN,18225
34009,66146,LE PEN,16561
35001,70645,LE PEN,8418
35002,77136,LE PEN,8602
35003,71242,LE PEN,13830
35004,74266,LE PEN,16439
35005,85061,LE PEN,16714
35006,69474,LE PEN,15741
35007,79331,LE PEN,15516
35008,69677,LE PEN,6537
36001,55143,LE PEN,14941
36002,65854,LE PEN,19575
37001,49284,LE PEN,5826
37002,69653,LE PEN,16766
37003,74699,LE PEN,16846
37004,68234,LE PEN,15575
37005,65620,LE PEN,15540
38001,66452,LE PEN,6781
38002,58033,LE PEN,11695
38003,43376,LE PEN,6531
38004,70673,LE PEN,15085
38005,82639,LE PEN,16644
38006,66793,LE PEN,20612
38007,72857,LE PEN,22104
38008,62334,LE PEN,16943
38009,76527,LE PEN,17552
38010,72612,LE PEN,20852
39001,49671,LE PEN,12618
39002,41820,LE PEN,10020
39003,53736,LE PEN,15541
40001,83343,LE PEN,20274
40002,95690,LE PEN,19263
40003,79017,LE PEN,19109
41001,60068,LE PEN,14142
41002,59252,LE PEN,18550
41003,61490,LE PEN,17520
42001,46671,LE PEN,9509
42002,35520,LE PEN,5839
42003,61957,LE PEN,16209
42004,78514,LE PEN,21643
42005,77418,LE PEN,20934
42006,85858,LE PEN,23630
43001,78658,LE PEN,22764
43002,60997,LE PEN,15865
44001,57757,LE PEN,5426
44002,68858,LE PEN,4818
44003,70491,LE PEN,9713
44004,70063,LE PEN,9528
44005,97442,LE PEN,14937
44006,86410,LE PEN,20694
44007,90037,LE PEN,18554
44008,64821,LE PEN,13169
44009,99578,LE PEN,22079
44010,96965,LE PEN,16784
45001,57120,LE PEN,10004
45002,62937,LE PEN,14096
45003,52704,LE PEN,15668
45004,53093,LE PEN,17336
45005,54054,LE PEN,16566
45006,55514,LE PEN,12162
46001,56838,LE PEN,11516
46002,52552,LE PEN,9906
47001,68038,LE PEN,17512
47002,58737,LE PEN,17192
47003,57327,LE PEN,15586
48001,46996,LE PEN,10497
49001,65099,LE PEN,10293
49002,70611,LE PEN,11853
49003,53427,LE PEN,15708
49004,57220,LE PEN,14387
49005,58728,LE PEN,10814
49006,74474,LE PEN,14539
49007,61783,LE PEN,11839
50001,65037,LE PEN,17275
50002,72428,LE PEN,16744
50003,83151,LE PEN,21268
50004,63842,LE PEN,14483
51001,52055,LE PEN,13372
51002,53207,LE PEN,13381
51003,57020,LE PEN,18258
51004,55179,LE PEN,16856
51005,56645,LE PEN,21889
52001,51309,LE PEN,16623
52002,42499,LE PEN,17708
53001,54407,LE PEN,11419
53002,58933,LE PEN,12543
53003,53568,LE PEN,13414
54001,59232,LE PEN,10765
54002,48730,LE PEN,7320
54003,54463,LE PEN,16354
54004,71161,LE PEN,24205
54005,58454,LE PEN,18600
54006,61760,LE PEN,19999
55001,55829,LE PEN,19309
55002,42684,LE PEN,15279
56001,88794,LE PEN,14592
56002,87469,LE PEN,18246
56003,74271,LE PEN,19791
56004,86504,LE PEN,21841
56005,58966,LE PEN,10696
56006,71370,LE PEN,17690
57001,64583,LE PEN,17364
57002,53932,LE PEN,13027
57003,53147,LE PEN,12117
57004,60164,LE PEN,21993
57005,51511,LE PEN,18521
57006,45015,LE PEN,16229
57007,64070,LE PEN,23262
57008,60211,LE PEN,18931
57009,71686,LE PEN,17810
58001,53240,LE PEN,15029
58002,59201,LE PEN,17809
59001,44244,LE PEN,5782
59002,60671,LE PEN,9690
59003,61951,LE PEN,24180
59004,73163,LE PEN,13218
59005,75028,LE PEN,21342
59006,71894,LE PEN,17162
59007,51307,LE PEN,10218
59008,41887,LE PEN,9590
59009,64701,LE PEN,8877
59010,53700,LE PEN,14068
59011,65072,LE PEN,14365
59012,66331,LE PEN,26238
59013,58456,LE PEN,19552
59014,72869,LE PEN,25474
59015,72305,LE PEN,23811
59016,58586,LE PEN,23573
59017,51739,LE PEN,18392
59018,63773,LE PEN,25665
59019,55822,LE PEN,23681
59020,55197,LE PEN,20389
59021,56085,LE PEN,17860
60001,60526,LE PEN,22610
60002,65144,LE PEN,24443
60003,52295,LE PEN,15387
60004,68776,LE PEN,17947
60005,53365,LE PEN,16488
60006,55942,LE PEN,18235
60007,55666,LE PEN,17763
61001,50042,LE PEN,12584
61002,48813,LE PEN,15116
61003,52095,LE PEN,14104
62001,80061,LE PEN,31760
62002,64660,LE PEN,17710
62003,56643,LE PEN,24699
62004,67104,LE PEN,21106
62005,63425,LE PEN,21192
62006,71851,LE PEN,27152
62007,64599,LE PEN,24741
62008,66943,LE PEN,25198
62009,58669,LE PEN,21121
62010,62905,LE PEN,30047
62011,65767,LE PEN,29691
62012,68026,LE PEN,31399
63001,61032,LE PEN,11176
63002,69588,LE PEN,17041
63003,69422,LE PEN,11243
63004,78177,LE PEN,17396
63005,79368,LE PEN,21326
64001,52954,LE PEN,9245
64002,65571,LE PEN,12322
64003,65217,LE PEN,13503
64004,62708,LE PEN,10134
64005,75242,LE PEN,12611
64006,79798,LE PEN,11953
65001,66551,LE PEN,14333
65002,68337,LE PEN,15605
66001,52503,LE PEN,15831
66002,77144,LE PEN,28646
66003,62294,LE PEN,18781
66004,76627,LE PEN,24672
67001,45491,LE PEN,4029
67002,51733,LE PEN,7483
67003,50648,LE PEN,8199
67004,74057,LE PEN,16542
67005,79159,LE PEN,23109
67006,72943,LE PEN,20893
67007,63442,LE PEN,20664
67008,69268,LE PEN,24331
67009,69978,LE PEN,20633
68001,55825,LE PEN,15213
68002,68947,LE PEN,18779
68003,63490,LE PEN,17626
68004,76835,LE PEN,25609
68005,53307,LE PEN,11090
68006,66705,LE PEN,18620
69001,56303,LE PEN,6059
69002,58937,LE PEN,4260
69003,57237,LE PEN,5170
69004,63751,LE PEN,5759
69005,70666,LE PEN,10389
69006,62836,LE PEN,7381
69007,48021,LE PEN,7422
69008,82629,LE PEN,17935
69009,73745,LE PEN,17827
69010,79116,LE PEN,15496
69011,74696,LE PEN,17811
69012,64183,LE PEN,9492
69013,66145,LE PEN,15643
